subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,monthly_charge_inr,subscription_status
S0000391,C0000391,PL017,05-08-2018,,Monthly,1499.0,Active
S0000392,C0000392,PL006,01-04-2022,,Annual,300.0,Active
S0000393,C0000393,PL004,16-05-2015,,Monthly,449.0,Active
S0000394,C0000394,PL006,01-01-2014,,Annual,300.0,Active
S0000395,C0000395,PL011,01-01-2014,,Annual,583.0,Active
S0000396,C0000396,PL005,10-02-2021,,Annual,250.0,Active
S0000397,C0000397,PL016,27-03-2020,,Monthly,999.0,Active
S0000398,C0000398,PL010,21-07-2022,,Monthly,1299.0,Active
S0000399,C0000399,PL002,15-01-2025,,Monthly,299.0,Active
S0000400,C0000400,PL009,14-05-2021,,Monthly,999.0,Active
S0000401,C0000401,PL011,23-04-2019,,Annual,583.0,Active
S0000402,C0000402,PL008,26-05-2020,,Monthly,699.0,Active
S0000403,C0000403,PL005,07-11-2023,,Annual,250.0,Active
S0000404,C0000404,PL006,01-01-2014,,Annual,300.0,Active
S0000405,C0000405,PL014,29-11-2024,29-08-2025,Monthly,1199.0,Terminated
S0000406,C0000406,PL008,29-04-2023,29-05-2025,Monthly,699.0,Terminated
S0000407,C0000407,PL002,15-05-2020,31-08-2025,Monthly,299.0,Terminated
S0000408,C0000408,PL003,29-10-2015,,Monthly,399.0,Active
S0000409,C0000409,PL009,10-09-2021,,Monthly,999.0,Active
S0000410,C0000410,PL001,31-10-2014,,Monthly,199.0,Active
S0000411,C0000411,PL008,24-07-2018,,Monthly,699.0,Active
S0000412,C0000412,PL020,24-09-2020,,Monthly,599.0,Active
S0000413,C0000413,PL003,20-10-2019,,Monthly,399.0,Active
S0000414,C0000414,PL006,01-01-2014,,Annual,300.0,Active
S0000415,C0000415,PL008,21-06-2025,,Monthly,699.0,Active
S0000416,C0000416,PL009,29-10-2025,,Monthly,999.0,Active
S0000417,C0000417,PL014,22-06-2014,,Monthly,1199.0,Active
S0000418,C0000418,PL006,17-06-2017,,Annual,300.0,Active
S0000419,C0000419,PL001,07-05-2019,19-09-2020,Monthly,199.0,Terminated
S0000420,C0000420,PL006,18-02-2021,,Annual,300.0,Active
S0000421,C0000421,PL006,09-05-2025,,Annual,300.0,Active
S0000422,C0000422,PL005,01-01-2014,,Annual,250.0,Active
S0000423,C0000423,PL022,20-02-2019,,Annual,8333.0,Active
S0000424,C0000424,PL001,09-10-2017,,Monthly,199.0,Active
S0000425,C0000425,PL002,19-12-2021,,Monthly,299.0,Active
S0000426,C0000426,PL011,27-10-2022,,Annual,583.0,Active
S0000427,C0000427,PL023,10-01-2025,06-04-2025,Monthly,99.0,Terminated
S0000428,C0000428,PL004,16-05-2021,,Monthly,449.0,Active
S0000429,C0000429,PL003,24-01-2025,07-07-2025,Monthly,399.0,Terminated
S0000430,C0000430,PL012,16-05-2021,,Monthly,599.0,Active
S0000431,C0000431,PL003,06-02-2016,,Monthly,399.0,Active
S0000432,C0000432,PL016,10-11-2023,,Monthly,999.0,Active
S0000433,C0000433,PL001,13-07-2025,28-03-2026,Monthly,199.0,Terminated
S0000434,C0000434,PL009,25-08-2014,,Monthly,999.0,Active
S0000435,C0000435,PL004,12-12-2023,24-09-2025,Monthly,449.0,Terminated
S0000436,C0000436,PL006,13-10-2025,,Annual,300.0,Active
S0000437,C0000437,PL022,02-08-2014,,Annual,8333.0,Active
S0000438,C0000438,PL006,01-01-2014,,Annual,300.0,Active
S0000439,C0000439,PL005,14-07-2015,,Annual,250.0,Active
S0000440,C0000440,PL006,01-01-2014,01-02-2016,Annual,300.0,Terminated
S0000441,C0000441,PL006,01-01-2014,,Annual,300.0,Active
S0000442,C0000442,PL007,27-10-2020,07-01-2023,Monthly,499.0,Terminated
S0000443,C0000443,PL003,07-12-2017,,Monthly,399.0,Active
S0000444,C0000444,PL005,04-11-2023,,Annual,250.0,Active
S0000445,C0000445,PL020,26-05-2022,23-02-2025,Monthly,599.0,Terminated
S0000446,C0000446,PL004,11-06-2019,19-12-2022,Monthly,449.0,Terminated
S0000447,C0000447,PL001,29-05-2017,,Monthly,199.0,Active
S0000448,C0000448,PL011,17-05-2017,,Annual,583.0,Active
S0000449,C0000449,PL002,05-08-2015,,Monthly,299.0,Active
S0000450,C0000450,PL007,18-04-2014,,Monthly,499.0,Active
S0000451,C0000451,PL003,29-02-2016,25-09-2016,Monthly,399.0,Terminated
S0000452,C0000452,PL024,11-09-2020,04-01-2021,Monthly,499.0,Terminated
S0000453,C0000453,PL003,02-05-2018,24-11-2024,Monthly,399.0,Terminated
S0000454,C0000454,PL002,05-05-2017,,Monthly,299.0,Active
S0000455,C0000455,PL005,01-01-2014,,Annual,250.0,Active
S0000456,C0000456,PL005,01-01-2014,29-01-2021,Annual,250.0,Terminated
S0000457,C0000457,PL008,14-06-2020,,Monthly,699.0,Active
S0000458,C0000458,PL013,24-01-2022,,Monthly,899.0,Active
S0000459,C0000459,PL006,01-04-2022,,Annual,300.0,Active
S0000460,C0000460,PL006,28-09-2022,,Annual,300.0,Active
S0000461,C0000461,PL002,18-09-2021,22-03-2023,Monthly,299.0,Terminated
S0000462,C0000462,PL002,30-05-2019,,Monthly,299.0,Active
S0000463,C0000463,PL003,11-12-2016,,Monthly,399.0,Active
S0000464,C0000464,PL002,19-03-2025,,Monthly,299.0,Active
S0000465,C0000465,PL007,19-03-2015,,Monthly,499.0,Active
S0000466,C0000466,PL001,09-10-2017,,Monthly,199.0,Active
S0000467,C0000467,PL009,18-06-2019,08-03-2024,Monthly,999.0,Terminated
S0000468,C0000468,PL005,09-07-2024,15-07-2024,Annual,250.0,Terminated
S0000469,C0000469,PL004,19-09-2023,23-01-2025,Monthly,449.0,Terminated
S0000470,C0000470,PL025,14-03-2022,,Monthly,799.0,Active
S0000471,C0000471,PL003,20-12-2015,,Monthly,399.0,Active
S0000472,C0000472,PL009,22-10-2018,27-08-2025,Monthly,999.0,Terminated
S0000473,C0000473,PL011,26-08-2015,,Annual,583.0,Active
S0000474,C0000474,PL004,17-08-2015,,Monthly,449.0,Active
S0000475,C0000475,PL001,31-12-2019,,Monthly,199.0,Active
S0000476,C0000476,PL004,30-03-2019,,Monthly,449.0,Active
S0000477,C0000477,PL010,24-11-2014,,Monthly,1299.0,Active
S0000478,C0000478,PL006,06-09-2021,,Annual,300.0,Active
S0000479,C0000479,PL001,14-11-2020,,Monthly,199.0,Active
S0000480,C0000480,PL001,08-10-2017,,Monthly,199.0,Active
S0000481,C0000481,PL019,07-04-2017,,Monthly,349.0,Active
S0000482,C0000482,PL018,01-01-2014,,Annual,1000.0,Active
S0000483,C0000483,PL017,01-01-2014,,Monthly,1499.0,Active
S0000484,C0000484,PL018,22-03-2025,29-07-2025,Annual,1000.0,Terminated
S0000485,C0000485,PL013,02-02-2015,,Monthly,899.0,Active
S0000486,C0000486,PL003,29-06-2016,,Monthly,399.0,Active
S0000487,C0000487,PL004,29-10-2020,10-06-2025,Monthly,449.0,Terminated
S0000488,C0000488,PL002,01-12-2015,,Monthly,299.0,Active
S0000489,C0000489,PL008,25-01-2020,,Monthly,699.0,Active
S0000490,C0000490,PL021,01-01-2014,,Annual,4166.0,Active
S0000491,C0000491,PL008,16-10-2023,,Monthly,699.0,Active
S0000492,C0000492,PL005,18-07-2022,,Annual,250.0,Active
S0000493,C0000493,PL002,26-07-2020,,Monthly,299.0,Active
S0000494,C0000494,PL004,22-01-2021,,Monthly,449.0,Active
S0000495,C0000495,PL001,14-12-2014,03-06-2022,Monthly,199.0,Terminated
S0000496,C0000496,PL012,17-09-2016,,Monthly,599.0,Active
S0000497,C0000497,PL004,22-07-2025,,Monthly,449.0,Active
S0000498,C0000498,PL013,03-07-2021,,Monthly,899.0,Active
S0000499,C0000499,PL016,28-06-2018,,Monthly,999.0,Active
S0000500,C0000500,PL016,20-01-2023,,Monthly,999.0,Active
S0000501,C0000501,PL007,05-07-2019,30-12-2023,Monthly,499.0,Terminated
S0000502,C0000502,PL006,14-02-2024,13-01-2026,Annual,300.0,Terminated
S0000503,C0000503,PL014,04-10-2025,,Monthly,1199.0,Active
S0000504,C0000504,PL004,16-01-2018,,Monthly,449.0,Active
S0000505,C0000505,PL010,25-08-2015,,Monthly,1299.0,Active
S0000506,C0000506,PL005,22-09-2015,,Annual,250.0,Active
S0000507,C0000507,PL004,02-06-2020,24-01-2024,Monthly,449.0,Terminated
S0000508,C0000508,PL013,04-01-2014,,Monthly,899.0,Active
S0000509,C0000509,PL002,23-05-2015,,Monthly,299.0,Active
S0000510,C0000510,PL009,27-11-2016,,Monthly,999.0,Active
S0000511,C0000511,PL002,29-05-2017,,Monthly,299.0,Active
S0000512,C0000512,PL013,19-09-2019,,Monthly,899.0,Active
S0000513,C0000513,PL004,28-03-2016,04-09-2024,Monthly,449.0,Terminated
S0000514,C0000514,PL005,01-01-2014,,Annual,250.0,Active
S0000515,C0000515,PL003,28-07-2015,,Monthly,399.0,Active
S0000516,C0000516,PL010,26-05-2022,,Monthly,1299.0,Active
S0000517,C0000517,PL008,20-10-2018,,Monthly,699.0,Active
S0000518,C0000518,PL008,01-07-2015,,Monthly,699.0,Active
S0000519,C0000519,PL006,09-11-2022,,Annual,300.0,Active
S0000520,C0000520,PL024,07-08-2017,,Monthly,499.0,Active
S0000521,C0000521,PL009,09-12-2016,,Monthly,999.0,Active
S0000522,C0000522,PL003,15-06-2019,,Monthly,399.0,Active
S0000523,C0000523,PL004,22-09-2024,,Monthly,449.0,Active
S0000524,C0000524,PL002,24-12-2018,,Monthly,299.0,Active
S0000525,C0000525,PL022,14-03-2018,,Annual,8333.0,Active
S0000526,C0000526,PL020,30-12-2025,,Monthly,599.0,Active
S0000527,C0000527,PL013,22-01-2023,,Monthly,899.0,Active
S0000528,C0000528,PL007,21-10-2021,,Monthly,499.0,Active
S0000529,C0000529,PL004,02-07-2020,,Monthly,449.0,Active
S0000530,C0000530,PL005,23-08-2018,,Annual,250.0,Active
S0000531,C0000531,PL005,21-05-2014,,Annual,250.0,Active
S0000532,C0000532,PL024,16-10-2014,,Monthly,499.0,Active
S0000533,C0000533,PL020,16-11-2016,,Monthly,599.0,Active
S0000534,C0000534,PL009,20-01-2015,,Monthly,999.0,Active
S0000535,C0000535,PL002,26-01-2022,,Monthly,299.0,Active
S0000536,C0000536,PL001,03-02-2025,,Monthly,199.0,Active
S0000537,C0000537,PL002,27-02-2014,,Monthly,299.0,Active
S0000538,C0000538,PL001,20-04-2022,,Monthly,199.0,Active
S0000539,C0000539,PL001,04-01-2017,,Monthly,199.0,Active
S0000540,C0000540,PL003,11-11-2023,,Monthly,399.0,Active
S0000541,C0000541,PL015,01-01-2014,,Monthly,699.0,Active
S0000542,C0000542,PL002,20-02-2023,,Monthly,299.0,Active
S0000543,C0000543,PL016,23-12-2017,,Monthly,999.0,Active
S0000544,C0000544,PL003,14-12-2024,21-03-2025,Monthly,399.0,Terminated
S0000545,C0000545,PL006,30-05-2021,,Annual,300.0,Active
S0000546,C0000546,PL004,23-06-2020,,Monthly,449.0,Active
S0000547,C0000547,PL003,10-09-2024,22-12-2024,Monthly,399.0,Terminated
S0000548,C0000548,PL011,01-01-2014,09-01-2017,Annual,583.0,Terminated
S0000549,C0000549,PL013,24-03-2018,,Monthly,899.0,Active
S0000550,C0000550,PL007,08-01-2024,30-01-2024,Monthly,499.0,Terminated
S0000551,C0000551,PL009,15-09-2023,,Monthly,999.0,Active
S0000552,C0000552,PL004,01-03-2017,,Monthly,449.0,Active
S0000553,C0000553,PL021,01-05-2022,,Annual,4166.0,Active
S0000554,C0000554,PL014,18-02-2018,,Monthly,1199.0,Active
S0000555,C0000555,PL004,20-04-2021,13-01-2023,Monthly,449.0,Terminated
S0000556,C0000556,PL024,25-11-2023,,Monthly,499.0,Active
S0000557,C0000557,PL001,26-07-2024,,Monthly,199.0,Active
S0000558,C0000558,PL001,13-06-2024,27-01-2026,Monthly,199.0,Terminated
S0000559,C0000559,PL004,25-06-2014,,Monthly,449.0,Active
S0000560,C0000560,PL002,27-07-2017,,Monthly,299.0,Active
S0000561,C0000561,PL004,07-12-2018,,Monthly,449.0,Active
S0000562,C0000562,PL006,01-01-2014,,Annual,300.0,Active
S0000563,C0000563,PL019,18-06-2023,,Monthly,349.0,Active
S0000564,C0000564,PL004,18-02-2019,,Monthly,449.0,Active
S0000565,C0000565,PL001,26-02-2017,,Monthly,199.0,Active
S0000566,C0000566,PL015,01-01-2014,,Monthly,699.0,Active
S0000567,C0000567,PL010,02-09-2015,,Monthly,1299.0,Active
S0000568,C0000568,PL014,16-03-2017,,Monthly,1199.0,Active
S0000569,C0000569,PL002,07-09-2023,16-06-2025,Monthly,299.0,Terminated
S0000570,C0000570,PL001,09-02-2026,,Monthly,199.0,Active
S0000571,C0000571,PL017,23-07-2019,,Monthly,1499.0,Active
S0000572,C0000572,PL001,21-10-2025,07-03-2026,Monthly,199.0,Terminated
S0000573,C0000573,PL018,30-10-2019,,Annual,1000.0,Active
S0000574,C0000574,PL018,01-01-2014,,Annual,1000.0,Active
S0000575,C0000575,PL007,01-11-2020,,Monthly,499.0,Active
S0000576,C0000576,PL004,12-07-2017,15-10-2017,Monthly,449.0,Terminated
S0000577,C0000577,PL002,17-08-2024,23-06-2025,Monthly,299.0,Terminated
S0000578,C0000578,PL006,05-06-2025,,Annual,300.0,Active
S0000579,C0000579,PL006,18-10-2025,02-03-2026,Annual,300.0,Terminated
S0000580,C0000580,PL013,25-09-2025,31-12-2025,Monthly,899.0,Terminated
S0000581,C0000581,PL006,01-01-2014,,Annual,300.0,Active
S0000582,C0000582,PL018,21-12-2024,,Annual,1000.0,Active
S0000583,C0000583,PL002,26-10-2019,19-03-2022,Monthly,299.0,Terminated
S0000584,C0000584,PL003,26-09-2020,,Monthly,399.0,Active
S0000585,C0000585,PL021,01-01-2014,,Annual,4166.0,Active
S0000586,C0000586,PL023,22-03-2016,,Monthly,99.0,Active
S0000587,C0000587,PL012,22-02-2024,,Monthly,599.0,Active
S0000588,C0000588,PL005,06-11-2024,01-10-2025,Annual,250.0,Terminated
S0000589,C0000589,PL025,06-07-2025,25-09-2025,Monthly,799.0,Terminated
S0000590,C0000590,PL002,31-12-2022,,Monthly,299.0,Active
S0000591,C0000591,PL020,22-09-2024,29-08-2025,Monthly,599.0,Terminated
S0000592,C0000592,PL017,18-12-2016,,Monthly,1499.0,Active
S0000593,C0000593,PL017,27-03-2021,17-09-2025,Monthly,1499.0,Terminated
S0000594,C0000594,PL009,18-10-2022,,Monthly,999.0,Active
S0000595,C0000595,PL012,26-02-2024,,Monthly,599.0,Active
S0000596,C0000596,PL006,01-01-2014,,Annual,300.0,Active
S0000597,C0000597,PL017,16-12-2018,,Monthly,1499.0,Active
S0000598,C0000598,PL007,25-10-2024,25-02-2026,Monthly,499.0,Terminated
S0000599,C0000599,PL010,24-03-2023,,Monthly,1299.0,Active
S0000600,C0000600,PL017,01-01-2014,,Monthly,1499.0,Active
S0000601,C0000601,PL006,01-01-2014,,Annual,300.0,Active
S0000602,C0000602,PL005,01-01-2014,,Annual,250.0,Active
S0000603,C0000603,PL017,22-07-2021,25-11-2021,Monthly,1499.0,Terminated
S0000604,C0000604,PL003,04-10-2017,,Monthly,399.0,Active
S0000605,C0000605,PL018,20-04-2018,,Annual,1000.0,Active
S0000606,C0000606,PL012,02-11-2024,,Monthly,599.0,Active
S0000607,C0000607,PL016,08-02-2025,,Monthly,999.0,Active
S0000608,C0000608,PL006,24-11-2015,,Annual,300.0,Active
S0000609,C0000609,PL005,16-02-2023,,Annual,250.0,Active
S0000610,C0000610,PL005,01-01-2014,,Annual,250.0,Active
S0000611,C0000611,PL017,01-01-2014,,Monthly,1499.0,Active
S0000612,C0000612,PL024,18-01-2018,,Monthly,499.0,Active
S0000613,C0000613,PL006,30-09-2019,,Annual,300.0,Active
S0000614,C0000614,PL005,26-08-2023,,Annual,250.0,Active
S0000615,C0000615,PL001,08-07-2020,,Monthly,199.0,Active
S0000616,C0000616,PL019,01-02-2021,,Monthly,349.0,Active
S0000617,C0000617,PL006,12-09-2022,,Annual,300.0,Active
S0000618,C0000618,PL011,01-01-2014,,Annual,583.0,Active
S0000619,C0000619,PL002,03-07-2014,,Monthly,299.0,Active
S0000620,C0000620,PL002,08-08-2019,23-03-2020,Monthly,299.0,Terminated
S0000621,C0000621,PL001,02-01-2017,,Monthly,199.0,Active
S0000622,C0000622,PL005,01-01-2014,,Annual,250.0,Active
S0000623,C0000623,PL004,15-06-2016,,Monthly,449.0,Active
S0000624,C0000624,PL002,12-05-2021,,Monthly,299.0,Active
S0000625,C0000625,PL006,01-01-2014,,Annual,300.0,Active
S0000626,C0000626,PL001,05-07-2020,,Monthly,199.0,Active
S0000627,C0000627,PL001,06-08-2015,,Monthly,199.0,Active
S0000628,C0000628,PL015,01-07-2020,,Monthly,699.0,Active
S0000629,C0000629,PL004,29-07-2017,,Monthly,449.0,Active
S0000630,C0000630,PL001,03-10-2017,,Monthly,199.0,Active
S0000631,C0000631,PL008,30-12-2019,,Monthly,699.0,Active
S0000632,C0000632,PL009,18-03-2024,,Monthly,999.0,Active
S0000633,C0000633,PL018,18-06-2019,,Annual,1000.0,Active
S0000634,C0000634,PL022,06-05-2022,,Annual,8333.0,Active
S0000635,C0000635,PL013,30-06-2021,,Monthly,899.0,Active
S0000636,C0000636,PL004,28-07-2022,26-02-2023,Monthly,449.0,Terminated
S0000637,C0000637,PL005,18-05-2023,,Annual,250.0,Active
S0000638,C0000638,PL010,11-12-2016,,Monthly,1299.0,Active
S0000639,C0000639,PL007,25-12-2024,,Monthly,499.0,Active
S0000640,C0000640,PL016,24-06-2019,,Monthly,999.0,Active
S0000641,C0000641,PL002,22-12-2016,,Monthly,299.0,Active
S0000642,C0000642,PL017,05-06-2022,,Monthly,1499.0,Active
S0000643,C0000643,PL014,02-08-2025,,Monthly,1199.0,Active
S0000644,C0000644,PL018,01-01-2014,20-09-2022,Annual,1000.0,Terminated
S0000645,C0000645,PL012,15-07-2014,,Monthly,599.0,Active
S0000646,C0000646,PL011,01-07-2022,,Annual,583.0,Active
S0000647,C0000647,PL004,04-03-2025,06-04-2025,Monthly,449.0,Terminated
S0000648,C0000648,PL019,02-08-2023,,Monthly,349.0,Active
S0000649,C0000649,PL005,25-09-2021,,Annual,250.0,Active
S0000650,C0000650,PL004,24-05-2025,,Monthly,449.0,Active
S0000651,C0000651,PL002,11-04-2014,,Monthly,299.0,Active
S0000652,C0000652,PL002,30-11-2015,,Monthly,299.0,Active
S0000653,C0000653,PL002,24-02-2018,,Monthly,299.0,Active
S0000654,C0000654,PL020,06-11-2015,,Monthly,599.0,Active
S0000655,C0000655,PL025,13-12-2022,,Monthly,799.0,Active
S0000656,C0000656,PL004,21-10-2018,,Monthly,449.0,Active
S0000657,C0000657,PL023,05-04-2024,,Monthly,99.0,Active
S0000658,C0000658,PL003,18-08-2025,13-10-2025,Monthly,399.0,Terminated
S0000659,C0000659,PL003,18-05-2022,,Monthly,399.0,Active
S0000660,C0000660,PL009,24-05-2022,,Monthly,999.0,Active
S0000661,C0000661,PL019,07-07-2022,,Monthly,349.0,Active
S0000662,C0000662,PL009,01-03-2022,,Monthly,999.0,Active
S0000663,C0000663,PL006,09-12-2019,,Annual,300.0,Active
S0000664,C0000664,PL010,20-05-2017,,Monthly,1299.0,Active
S0000665,C0000665,PL006,01-01-2014,,Annual,300.0,Active
S0000666,C0000666,PL005,24-12-2016,,Annual,250.0,Active
S0000667,C0000667,PL005,19-09-2021,,Annual,250.0,Active
S0000668,C0000668,PL016,19-12-2020,,Monthly,999.0,Active
S0000669,C0000669,PL005,29-10-2019,,Annual,250.0,Active
S0000670,C0000670,PL003,24-03-2021,,Monthly,399.0,Active
S0000671,C0000671,PL006,11-10-2021,,Annual,300.0,Active
S0000672,C0000672,PL002,16-06-2019,,Monthly,299.0,Active
S0000673,C0000673,PL003,20-03-2019,,Monthly,399.0,Active
S0000674,C0000674,PL003,08-06-2020,,Monthly,399.0,Active
S0000675,C0000675,PL017,01-01-2014,,Monthly,1499.0,Active
S0000676,C0000676,PL007,02-10-2021,,Monthly,499.0,Active
S0000677,C0000677,PL003,14-01-2017,06-09-2019,Monthly,399.0,Terminated
S0000678,C0000678,PL001,02-07-2022,03-04-2023,Monthly,199.0,Terminated
S0000679,C0000679,PL003,15-06-2025,18-08-2025,Monthly,399.0,Terminated
S0000680,C0000680,PL008,01-06-2020,,Monthly,699.0,Active
S0000681,C0000681,PL005,06-03-2019,,Annual,250.0,Active
S0000682,C0000682,PL006,25-06-2017,,Annual,300.0,Active
S0000683,C0000683,PL020,12-05-2015,,Monthly,599.0,Active
S0000684,C0000684,PL002,19-05-2023,,Monthly,299.0,Active
S0000685,C0000685,PL001,14-01-2023,,Monthly,199.0,Active
S0000686,C0000686,PL003,07-08-2016,,Monthly,399.0,Active
S0000687,C0000687,PL013,02-08-2022,,Monthly,899.0,Active
S0000688,C0000688,PL018,08-08-2022,,Annual,1000.0,Active
S0000689,C0000689,PL016,02-06-2021,18-01-2026,Monthly,999.0,Terminated
S0000690,C0000690,PL016,26-12-2017,,Monthly,999.0,Active
S0000691,C0000691,PL001,31-03-2015,,Monthly,199.0,Active
S0000692,C0000692,PL003,21-09-2025,10-10-2025,Monthly,399.0,Terminated
S0000693,C0000693,PL004,23-12-2018,,Monthly,449.0,Active
S0000694,C0000694,PL010,09-12-2014,,Monthly,1299.0,Active
S0000695,C0000695,PL012,01-06-2023,,Monthly,599.0,Active
S0000696,C0000696,PL021,01-01-2014,,Annual,4166.0,Active
S0000697,C0000697,PL005,01-01-2014,,Annual,250.0,Active
S0000698,C0000698,PL003,17-08-2014,,Monthly,399.0,Active
S0000699,C0000699,PL004,27-12-2018,,Monthly,449.0,Active
S0000700,C0000700,PL002,01-02-2017,30-05-2024,Monthly,299.0,Terminated
S0000701,C0000701,PL013,29-05-2023,07-10-2023,Monthly,899.0,Terminated
S0000702,C0000702,PL020,26-01-2015,,Monthly,599.0,Active
S0000703,C0000703,PL013,06-06-2016,,Monthly,899.0,Active
S0000704,C0000704,PL004,04-10-2023,,Monthly,449.0,Active
S0000705,C0000705,PL003,13-01-2018,,Monthly,399.0,Active
S0000706,C0000706,PL009,12-01-2022,,Monthly,999.0,Active
S0000707,C0000707,PL005,01-01-2014,,Annual,250.0,Active
S0000708,C0000708,PL011,01-08-2017,,Annual,583.0,Active
S0000709,C0000709,PL018,26-04-2018,,Annual,1000.0,Active
S0000710,C0000710,PL003,25-04-2018,,Monthly,399.0,Active
S0000711,C0000711,PL004,13-09-2017,,Monthly,449.0,Active
S0000712,C0000712,PL024,11-03-2014,,Monthly,499.0,Active
S0000713,C0000713,PL012,06-01-2022,,Monthly,599.0,Active
S0000714,C0000714,PL004,22-05-2017,,Monthly,449.0,Active
S0000715,C0000715,PL004,22-05-2017,,Monthly,449.0,Active
S0000716,C0000716,PL025,16-01-2022,,Monthly,799.0,Active
S0000717,C0000717,PL011,11-03-2014,,Annual,583.0,Active
S0000718,C0000718,PL014,07-11-2024,19-01-2026,Monthly,1199.0,Terminated
S0000719,C0000719,PL002,28-12-2020,,Monthly,299.0,Active
S0000720,C0000720,PL001,14-09-2018,27-11-2018,Monthly,199.0,Terminated
S0000721,C0000721,PL002,20-05-2021,,Monthly,299.0,Active
S0000722,C0000722,PL002,21-03-2025,,Monthly,299.0,Active
S0000723,C0000723,PL002,26-05-2018,24-02-2024,Monthly,299.0,Terminated
S0000724,C0000724,PL007,13-01-2022,,Monthly,499.0,Active
S0000725,C0000725,PL021,01-01-2014,,Annual,4166.0,Active
S0000726,C0000726,PL023,03-07-2022,,Monthly,99.0,Active
S0000727,C0000727,PL004,14-03-2024,,Monthly,449.0,Active
S0000728,C0000728,PL002,12-10-2023,,Monthly,299.0,Active
S0000729,C0000729,PL011,12-11-2024,,Annual,583.0,Active
S0000730,C0000730,PL008,12-10-2017,,Monthly,699.0,Active
S0000731,C0000731,PL012,16-06-2024,,Monthly,599.0,Active
S0000732,C0000732,PL021,01-01-2014,,Annual,4166.0,Active
S0000733,C0000733,PL019,24-04-2014,,Monthly,349.0,Active
S0000734,C0000734,PL022,20-06-2024,04-11-2024,Annual,8333.0,Terminated
S0000735,C0000735,PL002,10-03-2020,,Monthly,299.0,Active
S0000736,C0000736,PL021,24-12-2025,,Annual,4166.0,Active
S0000737,C0000737,PL003,20-12-2021,,Monthly,399.0,Active
S0000738,C0000738,PL006,17-06-2016,,Annual,300.0,Active
S0000739,C0000739,PL017,04-02-2016,,Monthly,1499.0,Active
S0000740,C0000740,PL009,27-01-2024,,Monthly,999.0,Active
S0000741,C0000741,PL023,29-04-2021,,Monthly,99.0,Active
S0000742,C0000742,PL001,08-03-2020,,Monthly,199.0,Active
S0000743,C0000743,PL008,04-01-2016,,Monthly,699.0,Active
S0000744,C0000744,PL008,26-08-2023,02-12-2023,Monthly,699.0,Terminated
S0000745,C0000745,PL001,28-07-2018,,Monthly,199.0,Active
S0000746,C0000746,PL013,22-08-2024,,Monthly,899.0,Active
S0000747,C0000747,PL001,04-02-2018,20-08-2019,Monthly,199.0,Terminated
S0000748,C0000748,PL018,01-01-2014,,Annual,1000.0,Active
S0000749,C0000749,PL009,26-07-2024,,Monthly,999.0,Active
S0000750,C0000750,PL002,23-08-2020,,Monthly,299.0,Active
S0000751,C0000751,PL003,26-12-2018,,Monthly,399.0,Active
S0000752,C0000752,PL001,14-05-2023,,Monthly,199.0,Active
S0000753,C0000753,PL003,23-01-2021,06-04-2021,Monthly,399.0,Terminated
S0000754,C0000754,PL006,30-04-2016,,Annual,300.0,Active
