invoice_id,customer_id,billing_date,billing_period_month,base_amount_inr,gst_amount_inr,total_amount_inr,due_date,payment_status
INV00000293,C0000061,01-11-2025,11-2025,3792.64,682.68,4475.32,16-11-2025,Paid
INV00000294,C0000061,02-10-2025,10-2025,4147.55,746.56,4894.11,17-10-2025,Paid
INV00000295,C0000061,02-09-2025,09-2025,4167.53,750.16,4917.69,17-09-2025,Overdue
INV00000296,C0000061,03-08-2025,08-2025,4439.81,799.17,5238.98,18-08-2025,Paid
INV00000297,C0000061,04-07-2025,07-2025,4212.89,758.32,4971.21,19-07-2025,Paid
INV00000298,C0000061,04-06-2025,06-2025,4250.0,765.0,5015.0,19-06-2025,Unpaid
INV00000299,C0000061,05-05-2025,05-2025,4056.68,730.2,4786.88,20-05-2025,Unpaid
INV00000300,C0000064,08-06-2024,06-2024,680.09,122.42,802.51,23-06-2024,Paid
INV00000301,C0000064,09-05-2024,05-2024,656.06,118.09,774.15,24-05-2024,Paid
INV00000302,C0000064,09-04-2024,04-2024,744.23,133.96,878.19,24-04-2024,Paid
INV00000303,C0000064,10-03-2024,03-2024,658.88,118.6,777.48,25-03-2024,Paid
INV00000304,C0000064,09-02-2024,02-2024,816.57,146.98,963.55,24-02-2024,Paid
INV00000305,C0000064,10-01-2024,01-2024,741.99,133.56,875.55,25-01-2024,Unpaid
INV00000306,C0000064,11-12-2023,12-2023,764.46,137.6,902.06,26-12-2023,Paid
INV00000307,C0000064,11-11-2023,11-2023,719.5,129.51,849.01,26-11-2023,Overdue
INV00000308,C0000064,12-10-2023,10-2023,667.93,120.23,788.16,27-10-2023,Overdue
INV00000309,C0000064,12-09-2023,09-2023,690.31,124.26,814.57,27-09-2023,Paid
INV00000310,C0000064,13-08-2023,08-2023,667.71,120.19,787.9,28-08-2023,Paid
INV00000311,C0000064,14-07-2023,07-2023,711.85,128.13,839.98,29-07-2023,Overdue
INV00000312,C0000066,22-09-2020,09-2020,1212.52,218.25,1430.77,07-10-2020,Paid
INV00000313,C0000069,31-03-2026,03-2026,510.12,91.82,601.94,15-04-2026,Paid
INV00000314,C0000069,01-03-2026,03-2026,516.86,93.03,609.89,16-03-2026,Paid
INV00000315,C0000069,30-01-2026,01-2026,467.4,84.13,551.53,14-02-2026,Paid
INV00000316,C0000069,31-12-2025,12-2025,451.51,81.27,532.78,15-01-2026,Paid
INV00000317,C0000069,01-12-2025,12-2025,500.09,90.02,590.11,16-12-2025,Unpaid
INV00000318,C0000069,01-11-2025,11-2025,526.24,94.72,620.96,16-11-2025,Overdue
INV00000319,C0000069,02-10-2025,10-2025,538.31,96.9,635.21,17-10-2025,Paid
INV00000320,C0000069,02-09-2025,09-2025,497.78,89.6,587.38,17-09-2025,Paid
INV00000321,C0000069,03-08-2025,08-2025,504.49,90.81,595.3,18-08-2025,Paid
INV00000322,C0000069,04-07-2025,07-2025,496.83,89.43,586.26,19-07-2025,Paid
INV00000323,C0000069,04-06-2025,06-2025,486.91,87.64,574.55,19-06-2025,Paid
INV00000324,C0000069,05-05-2025,05-2025,509.56,91.72,601.28,20-05-2025,Paid
INV00000325,C0000072,31-03-2026,03-2026,3829.87,689.38,4519.25,15-04-2026,Overdue
INV00000326,C0000072,01-03-2026,03-2026,4532.67,815.88,5348.55,16-03-2026,Paid
INV00000327,C0000072,30-01-2026,01-2026,4343.64,781.86,5125.5,14-02-2026,Paid
INV00000328,C0000072,31-12-2025,12-2025,4354.75,783.86,5138.61,15-01-2026,Paid
INV00000329,C0000072,01-12-2025,12-2025,4102.12,738.38,4840.5,16-12-2025,Paid
INV00000330,C0000072,01-11-2025,11-2025,4138.58,744.94,4883.52,16-11-2025,Paid
INV00000331,C0000072,02-10-2025,10-2025,4004.05,720.73,4724.78,17-10-2025,Unpaid
INV00000332,C0000072,02-09-2025,09-2025,4144.51,746.01,4890.52,17-09-2025,Paid
INV00000333,C0000072,03-08-2025,08-2025,4233.03,761.95,4994.98,18-08-2025,Unpaid
INV00000334,C0000072,04-07-2025,07-2025,3729.8,671.36,4401.16,19-07-2025,Overdue
INV00000335,C0000072,04-06-2025,06-2025,4418.01,795.24,5213.25,19-06-2025,Paid
INV00000336,C0000072,05-05-2025,05-2025,4354.71,783.85,5138.56,20-05-2025,Paid
INV00000337,C0000073,31-03-2026,03-2026,1228.75,221.18,1449.93,15-04-2026,Paid
INV00000338,C0000073,01-03-2026,03-2026,1149.52,206.91,1356.43,16-03-2026,Overdue
INV00000339,C0000073,30-01-2026,01-2026,1365.06,245.71,1610.77,14-02-2026,Paid
INV00000340,C0000073,31-12-2025,12-2025,1311.13,236.0,1547.13,15-01-2026,Paid
INV00000341,C0000073,01-12-2025,12-2025,1297.54,233.56,1531.1,16-12-2025,Paid
INV00000342,C0000073,01-11-2025,11-2025,1311.72,236.11,1547.83,16-11-2025,Paid
INV00000343,C0000073,02-10-2025,10-2025,1372.08,246.97,1619.05,17-10-2025,Paid
INV00000344,C0000073,02-09-2025,09-2025,1359.29,244.67,1603.96,17-09-2025,Paid
INV00000345,C0000073,03-08-2025,08-2025,1206.0,217.08,1423.08,18-08-2025,Paid
INV00000346,C0000073,04-07-2025,07-2025,1295.86,233.25,1529.11,19-07-2025,Overdue
INV00000347,C0000073,04-06-2025,06-2025,1306.08,235.09,1541.17,19-06-2025,Overdue
INV00000348,C0000073,05-05-2025,05-2025,1350.31,243.06,1593.37,20-05-2025,Paid
INV00000349,C0000074,31-03-2026,03-2026,594.9,107.08,701.98,15-04-2026,Paid
INV00000350,C0000074,01-03-2026,03-2026,542.93,97.73,640.66,16-03-2026,Paid
INV00000351,C0000074,30-01-2026,01-2026,608.3,109.49,717.79,14-02-2026,Paid
INV00000352,C0000074,31-12-2025,12-2025,589.21,106.06,695.27,15-01-2026,Paid
INV00000353,C0000074,01-12-2025,12-2025,611.62,110.09,-721.71,16-12-2025,Paid
INV00000354,C0000074,01-11-2025,11-2025,615.97,110.87,726.84,16-11-2025,Paid
INV00000355,C0000074,02-10-2025,10-2025,613.13,110.36,723.49,17-10-2025,Paid
INV00000356,C0000074,02-09-2025,09-2025,540.04,97.21,637.25,17-09-2025,Paid
INV00000357,C0000074,03-08-2025,08-2025,570.48,102.69,673.17,18-08-2025,Paid
INV00000358,C0000074,04-07-2025,07-2025,622.2,112.0,734.2,19-07-2025,Overdue
INV00000359,C0000074,04-06-2025,06-2025,542.02,97.56,639.58,19-06-2025,Paid
INV00000360,C0000074,05-05-2025,05-2025,658.29,118.49,776.78,20-05-2025,Paid
INV00000361,C0000076,31-03-2026,03-2026,923.69,166.26,1089.95,15-04-2026,Paid
INV00000362,C0000076,01-03-2026,03-2026,969.49,174.51,1144.0,16-03-2026,Paid
INV00000363,C0000076,30-01-2026,01-2026,796.04,143.29,939.33,14-02-2026,Paid
INV00000364,C0000076,31-12-2025,12-2025,894.55,161.02,1055.57,15-01-2026,Paid
INV00000365,C0000076,01-12-2025,12-2025,867.08,156.07,1023.15,16-12-2025,Paid
INV00000366,C0000076,01-11-2025,11-2025,848.89,152.8,1001.69,16-11-2025,Paid
INV00000367,C0000076,02-10-2025,10-2025,832.19,149.79,981.98,17-10-2025,Paid
INV00000368,C0000076,02-09-2025,09-2025,939.39,169.09,1108.48,17-09-2025,Overdue
INV00000369,C0000076,03-08-2025,08-2025,900.4,162.07,1062.47,18-08-2025,Unpaid
INV00000370,C0000076,04-07-2025,07-2025,870.51,156.69,1027.2,19-07-2025,Paid
INV00000371,C0000076,04-06-2025,06-2025,875.12,157.52,1032.64,19-06-2025,Paid
INV00000372,C0000076,05-05-2025,05-2025,953.99,171.72,1125.71,20-05-2025,Overdue
INV00000373,C0000077,09-10-2014,10-2014,506.15,91.11,597.26,24-10-2014,Paid
INV00000374,C0000077,09-09-2014,09-2014,484.95,87.29,572.24,24-09-2014,Paid
INV00000375,C0000077,10-08-2014,08-2014,515.82,92.85,608.67,25-08-2014,Paid
INV00000376,C0000078,31-03-2026,03-2026,630.92,113.57,744.49,15-04-2026,Overdue
INV00000377,C0000078,01-03-2026,03-2026,566.39,101.95,668.34,16-03-2026,Paid
INV00000378,C0000078,30-01-2026,01-2026,611.04,109.99,721.03,14-02-2026,Unpaid
INV00000379,C0000078,31-12-2025,12-2025,589.98,106.2,696.18,15-01-2026,Overdue
INV00000380,C0000078,01-12-2025,12-2025,608.13,109.46,717.59,16-12-2025,Paid
INV00000381,C0000078,01-11-2025,11-2025,586.61,105.59,692.2,16-11-2025,Paid
INV00000382,C0000078,02-10-2025,10-2025,631.82,113.73,745.55,17-10-2025,Paid
INV00000383,C0000078,02-09-2025,09-2025,588.79,105.98,694.77,17-09-2025,Paid
INV00000384,C0000078,03-08-2025,08-2025,657.75,118.4,776.15,18-08-2025,Paid
INV00000385,C0000078,04-07-2025,07-2025,549.79,98.96,648.75,19-07-2025,Paid
INV00000386,C0000078,04-06-2025,06-2025,572.37,103.03,675.4,19-06-2025,Paid
INV00000387,C0000078,05-05-2025,05-2025,568.14,102.27,670.41,20-05-2025,Overdue
INV00000388,C0000079,25-01-2026,01-2026,841.88,151.54,993.42,09-02-2026,Paid
INV00000389,C0000079,26-12-2025,12-2025,897.45,161.54,1058.99,10-01-2026,Paid
INV00000390,C0000079,26-11-2025,11-2025,973.78,175.28,1149.06,11-12-2025,Paid
INV00000391,C0000079,27-10-2025,10-2025,812.68,146.28,958.96,11-11-2025,Paid
INV00000392,C0000079,27-09-2025,09-2025,861.78,155.12,1016.9,12-10-2025,Paid
INV00000393,C0000079,28-08-2025,08-2025,951.86,171.33,1123.19,12-09-2025,Overdue
INV00000394,C0000079,29-07-2025,07-2025,968.77,174.38,1143.15,13-08-2025,Paid
INV00000395,C0000079,29-06-2025,06-2025,939.58,169.12,1108.7,14-07-2025,Paid
INV00000396,C0000079,30-05-2025,05-2025,929.67,167.34,1097.01,14-06-2025,Unpaid
INV00000397,C0000079,30-04-2025,04-2025,970.43,174.68,1145.11,15-05-2025,Overdue
INV00000398,C0000079,31-03-2025,03-2025,922.29,166.01,1088.3,15-04-2025,Paid
INV00000399,C0000079,01-03-2025,03-2025,920.36,165.66,1086.02,16-03-2025,Paid
INV00000400,C0000081,31-03-2026,03-2026,600.68,108.12,708.8,15-04-2026,Paid
INV00000401,C0000081,01-03-2026,03-2026,583.99,105.12,689.11,16-03-2026,Overdue
INV00000402,C0000081,30-01-2026,01-2026,581.65,104.7,686.35,14-02-2026,Unpaid
INV00000403,C0000081,31-12-2025,12-2025,632.91,113.92,746.83,15-01-2026,Paid
INV00000404,C0000081,01-12-2025,12-2025,566.62,101.99,668.61,16-12-2025,Paid
INV00000405,C0000081,01-11-2025,11-2025,565.09,101.72,666.81,16-11-2025,Paid
INV00000406,C0000081,02-10-2025,10-2025,594.35,106.98,701.33,17-10-2025,Paid
INV00000407,C0000081,02-09-2025,09-2025,617.19,111.09,728.28,17-09-2025,Paid
INV00000408,C0000081,03-08-2025,08-2025,545.54,98.2,643.74,18-08-2025,Paid
INV00000409,C0000081,04-07-2025,07-2025,635.76,114.44,750.2,19-07-2025,Unpaid
INV00000410,C0000081,04-06-2025,06-2025,656.11,118.1,774.21,19-06-2025,Paid
INV00000411,C0000081,05-05-2025,05-2025,543.65,97.86,641.51,20-05-2025,Paid
INV00000412,C0000082,31-03-2026,03-2026,345.81,62.25,408.06,15-04-2026,Overdue
INV00000413,C0000082,01-03-2026,03-2026,339.18,61.05,400.23,16-03-2026,Paid
INV00000414,C0000082,30-01-2026,01-2026,348.45,62.72,411.17,14-02-2026,Paid
INV00000415,C0000082,31-12-2025,12-2025,359.1,64.64,423.74,15-01-2026,Unpaid
INV00000416,C0000082,01-12-2025,12-2025,335.59,60.41,396.0,16-12-2025,Paid
INV00000417,C0000082,01-11-2025,11-2025,363.19,65.37,428.56,16-11-2025,Overdue
INV00000418,C0000082,02-10-2025,10-2025,377.48,67.95,445.43,17-10-2025,Overdue
INV00000419,C0000082,02-09-2025,09-2025,355.94,64.07,420.01,17-09-2025,Paid
INV00000420,C0000082,03-08-2025,08-2025,368.66,66.36,435.02,18-08-2025,Paid
INV00000421,C0000082,04-07-2025,07-2025,325.18,58.53,383.71,19-07-2025,Paid
INV00000422,C0000082,04-06-2025,06-2025,324.28,58.37,382.65,19-06-2025,Paid
INV00000423,C0000082,05-05-2025,05-2025,339.01,61.02,400.03,20-05-2025,Unpaid
INV00000424,C0000084,31-03-2026,03-2026,789.16,142.05,931.21,15-04-2026,Paid
INV00000425,C0000084,01-03-2026,03-2026,868.13,156.26,1024.39,16-03-2026,Paid
INV00000426,C0000084,30-01-2026,01-2026,827.31,148.92,976.23,14-02-2026,Paid
INV00000427,C0000084,31-12-2025,12-2025,802.64,144.48,947.12,15-01-2026,Unpaid
INV00000428,C0000084,01-12-2025,12-2025,907.94,163.43,1071.37,16-12-2025,Unpaid
INV00000429,C0000084,01-11-2025,11-2025,744.55,134.02,878.57,16-11-2025,Paid
INV00000430,C0000084,02-10-2025,10-2025,735.37,132.37,867.74,17-10-2025,Overdue
INV00000431,C0000084,02-09-2025,09-2025,716.24,128.92,845.16,17-09-2025,Overdue
INV00000432,C0000084,03-08-2025,08-2025,807.7,145.39,953.09,18-08-2025,Unpaid
INV00000433,C0000084,04-07-2025,07-2025,783.57,141.04,924.61,19-07-2025,Paid
INV00000434,C0000084,04-06-2025,06-2025,754.55,135.82,890.37,19-06-2025,Paid
INV00000435,C0000084,05-05-2025,05-2025,799.9,143.98,943.88,20-05-2025,Paid
INV00000436,C0000086,31-03-2026,03-2026,1279.89,230.38,1510.27,15-04-2026,Paid
INV00000437,C0000086,01-03-2026,03-2026,1365.42,245.78,1611.2,16-03-2026,Paid
INV00000438,C0000086,30-01-2026,01-2026,1152.43,207.44,1359.87,14-02-2026,Unpaid
INV00000439,C0000086,31-12-2025,12-2025,1403.08,252.55,1655.63,15-01-2026,Paid
INV00000440,C0000086,01-12-2025,12-2025,1423.72,256.27,1679.99,16-12-2025,Paid
INV00000441,C0000086,01-11-2025,11-2025,1306.72,235.21,1541.93,16-11-2025,Overdue
INV00000442,C0000086,02-10-2025,10-2025,1152.52,207.45,1359.97,17-10-2025,Unpaid
INV00000443,C0000086,02-09-2025,09-2025,1346.01,242.28,1588.29,17-09-2025,Paid
INV00000444,C0000086,03-08-2025,08-2025,1325.94,238.67,1564.61,18-08-2025,Overdue
INV00000445,C0000086,04-07-2025,07-2025,1217.77,219.2,1436.97,19-07-2025,Paid
INV00000446,C0000086,04-06-2025,06-2025,1378.81,248.19,1627.0,19-06-2025,Paid
INV00000447,C0000086,05-05-2025,05-2025,1379.64,248.34,1627.98,20-05-2025,Paid
INV00000448,C0000087,31-03-2026,03-2026,8951.13,1611.2,10562.33,15-04-2026,Overdue
INV00000449,C0000087,01-03-2026,03-2026,8125.68,1462.62,9588.3,16-03-2026,Paid
INV00000450,C0000087,30-01-2026,01-2026,7882.02,1418.76,9300.78,14-02-2026,Paid
INV00000451,C0000087,31-12-2025,12-2025,9485.68,1707.42,11193.1,15-01-2026,Overdue
INV00000452,C0000087,01-12-2025,12-2025,8813.72,1586.47,10400.19,16-12-2025,Paid
INV00000453,C0000087,01-11-2025,11-2025,8456.08,1522.09,9978.17,16-11-2025,Unpaid
INV00000454,C0000087,02-10-2025,10-2025,7797.31,1403.52,9200.83,17-10-2025,Overdue
INV00000455,C0000087,02-09-2025,09-2025,7986.56,1437.58,9424.14,17-09-2025,Paid
INV00000456,C0000087,03-08-2025,08-2025,9152.08,1647.37,10799.45,18-08-2025,Paid
INV00000457,C0000087,04-07-2025,07-2025,8731.36,1571.64,10303.0,19-07-2025,Overdue
INV00000458,C0000087,04-06-2025,06-2025,7765.56,1397.8,9163.36,19-06-2025,Overdue
INV00000459,C0000087,05-05-2025,05-2025,8499.06,1529.83,10028.89,20-05-2025,Unpaid
INV00000460,C0000090,31-03-2026,03-2026,957.55,172.36,1129.91,15-04-2026,Paid
INV00000461,C0000090,01-03-2026,03-2026,945.78,170.24,1116.02,16-03-2026,Overdue
INV00000462,C0000090,30-01-2026,01-2026,942.0,169.56,1111.56,14-02-2026,Paid
INV00000463,C0000090,31-12-2025,12-2025,1021.31,183.84,1205.15,15-01-2026,Overdue
INV00000464,C0000090,01-12-2025,12-2025,1059.72,145.9,1250.47,16-12-2025,Paid
INV00000465,C0000090,01-11-2025,11-2025,1012.35,182.22,1194.57,16-11-2025,Paid
INV00000466,C0000090,02-10-2025,10-2025,1051.49,189.27,1240.76,17-10-2025,Unpaid
INV00000467,C0000090,02-09-2025,09-2025,1067.67,192.18,1259.85,17-09-2025,Unpaid
INV00000468,C0000090,03-08-2025,08-2025,890.2,160.24,1050.44,18-08-2025,Unpaid
INV00000469,C0000090,04-07-2025,07-2025,956.18,172.11,1128.29,19-07-2025,Paid
INV00000470,C0000090,04-06-2025,06-2025,984.7,177.25,1161.95,19-06-2025,Paid
INV00000471,C0000090,05-05-2025,05-2025,1025.77,184.64,1210.41,20-05-2025,Overdue
INV00000472,C0000091,31-03-2026,03-2026,97.12,17.48,114.6,15-04-2026,Paid
INV00000473,C0000091,01-03-2026,03-2026,109.0,19.62,128.62,16-03-2026,Paid
INV00000474,C0000091,30-01-2026,01-2026,90.39,16.76,106.66,14-02-2026,Paid
INV00000475,C0000091,31-12-2025,12-2025,99.3,17.87,117.17,15-01-2026,Overdue
INV00000476,C0000091,01-12-2025,12-2025,102.42,18.44,120.86,16-12-2025,Paid
INV00000477,C0000091,01-11-2025,11-2025,93.24,16.78,110.02,16-11-2025,Unpaid
INV00000478,C0000091,02-10-2025,10-2025,91.15,16.41,107.56,17-10-2025,Paid
INV00000479,C0000091,02-09-2025,09-2025,106.57,19.18,125.75,17-09-2025,Paid
INV00000480,C0000091,03-08-2025,08-2025,96.07,17.29,113.36,18-08-2025,Unpaid
INV00000481,C0000091,04-07-2025,07-2025,95.22,17.14,112.36,19-07-2025,Paid
INV00000482,C0000091,04-06-2025,06-2025,101.99,18.36,120.35,19-06-2025,Paid
INV00000483,C0000091,05-05-2025,05-2025,101.88,18.34,120.22,20-05-2025,Paid
INV00000484,C0000092,09-03-2020,03-2020,344.68,62.04,406.72,24-03-2020,Unpaid
INV00000485,C0000092,08-02-2020,02-2020,364.93,65.69,430.62,23-02-2020,Paid
INV00000486,C0000092,09-01-2020,01-2020,329.56,59.32,388.88,24-01-2020,Paid
INV00000487,C0000092,10-12-2019,12-2019,359.1,64.64,423.74,25-12-2019,Unpaid
INV00000488,C0000092,10-11-2019,11-2019,346.13,62.3,408.43,25-11-2019,Overdue
INV00000489,C0000092,11-10-2019,10-2019,335.91,60.46,396.37,26-10-2019,Paid
INV00000490,C0000092,11-09-2019,09-2019,380.65,68.52,449.17,26-09-2019,Paid
INV00000491,C0000092,12-08-2019,08-2019,363.58,65.44,429.02,27-08-2019,Paid
INV00000492,C0000092,13-07-2019,07-2019,357.24,64.3,421.54,28-07-2019,Paid
INV00000493,C0000092,13-06-2019,06-2019,373.49,67.23,440.72,28-06-2019,Paid
INV00000494,C0000092,14-05-2019,05-2019,348.13,62.66,410.79,29-05-2019,Paid
INV00000495,C0000092,14-04-2019,04-2019,339.44,61.1,400.54,29-04-2019,Unpaid
INV00000496,C0000093,31-03-2026,03-2026,711.4,128.05,839.45,15-04-2026,Unpaid
INV00000497,C0000093,01-03-2026,03-2026,693.96,124.91,818.87,16-03-2026,Unpaid
INV00000498,C0000093,30-01-2026,01-2026,690.93,124.37,815.3,14-02-2026,Unpaid
INV00000499,C0000093,31-12-2025,12-2025,695.98,125.28,821.26,15-01-2026,Overdue
INV00000500,C0000093,01-12-2025,12-2025,609.93,109.79,719.72,16-12-2025,Overdue
INV00000501,C0000093,01-11-2025,11-2025,704.02,126.72,830.74,16-11-2025,Unpaid
INV00000502,C0000093,02-10-2025,10-2025,806.8,145.22,952.02,17-10-2025,Paid
INV00000503,C0000093,02-09-2025,09-2025,642.58,115.66,758.24,17-09-2025,Overdue
INV00000504,C0000093,03-08-2025,08-2025,668.67,120.36,789.03,18-08-2025,Paid
INV00000505,C0000093,04-07-2025,07-2025,656.38,118.15,774.53,19-07-2025,Unpaid
INV00000506,C0000093,04-06-2025,06-2025,723.4,130.21,853.61,19-06-2025,Overdue
INV00000507,C0000093,05-05-2025,05-2025,646.42,116.36,762.78,20-05-2025,Paid
INV00000508,C0000094,31-03-2026,03-2026,1302.2,234.4,1536.6,15-04-2026,Paid
INV00000509,C0000094,01-03-2026,03-2026,1164.59,209.63,1374.22,16-03-2026,Overdue
INV00000510,C0000094,30-01-2026,01-2026,1229.21,221.26,1450.47,14-02-2026,Paid
INV00000511,C0000094,31-12-2025,12-2025,1147.99,206.64,1354.63,15-01-2026,Unpaid
INV00000512,C0000094,01-12-2025,12-2025,1156.9,208.24,1365.14,16-12-2025,Overdue
INV00000513,C0000094,01-11-2025,11-2025,1197.67,215.58,1413.25,16-11-2025,Unpaid
INV00000514,C0000094,02-10-2025,10-2025,1311.96,236.15,1548.11,17-10-2025,Paid
INV00000515,C0000094,02-09-2025,09-2025,1089.42,196.1,1285.52,17-09-2025,Paid
INV00000516,C0000094,03-08-2025,08-2025,1285.69,231.42,1517.11,18-08-2025,Unpaid
INV00000517,C0000094,04-07-2025,07-2025,1054.31,189.78,1244.09,19-07-2025,Unpaid
INV00000518,C0000094,04-06-2025,06-2025,1161.1,209.0,1370.1,19-06-2025,Paid
INV00000519,C0000094,05-05-2025,05-2025,1212.09,218.18,1430.27,20-05-2025,Paid
INV00000520,C0000096,31-03-2026,03-2026,1363.71,245.47,1609.18,15-04-2026,Paid
INV00000521,C0000096,01-03-2026,03-2026,1292.61,232.67,1525.28,16-03-2026,Paid
INV00000522,C0000096,30-01-2026,01-2026,1276.83,229.83,1506.66,14-02-2026,Unpaid
INV00000523,C0000096,31-12-2025,12-2025,1243.71,223.87,1467.58,15-01-2026,Paid
INV00000524,C0000096,01-12-2025,12-2025,1249.11,224.84,1473.95,16-12-2025,Paid
INV00000525,C0000096,01-11-2025,11-2025,1387.48,249.75,1637.23,16-11-2025,Paid
INV00000526,C0000096,02-10-2025,10-2025,1201.59,216.29,1417.88,17-10-2025,Paid
INV00000527,C0000096,02-09-2025,09-2025,1206.7,217.21,1423.91,17-09-2025,Paid
INV00000528,C0000096,03-08-2025,08-2025,1255.97,226.07,1482.04,18-08-2025,Paid
INV00000529,C0000098,31-03-2026,03-2026,891.45,160.46,1051.91,15-04-2026,Paid
INV00000530,C0000098,01-03-2026,03-2026,868.68,156.36,1025.04,16-03-2026,Unpaid
INV00000531,C0000098,30-01-2026,01-2026,933.09,167.96,1101.05,14-02-2026,Paid
INV00000532,C0000098,31-12-2025,12-2025,895.84,161.25,1057.09,15-01-2026,Paid
INV00000533,C0000098,01-12-2025,12-2025,973.11,175.16,1148.27,16-12-2025,Paid
INV00000534,C0000098,01-11-2025,11-2025,973.73,175.27,1149.0,16-11-2025,Paid
INV00000535,C0000098,02-10-2025,10-2025,824.3,148.37,972.67,17-10-2025,Paid
INV00000536,C0000098,02-09-2025,09-2025,947.38,170.53,1117.91,17-09-2025,Paid
INV00000537,C0000098,03-08-2025,08-2025,965.94,173.87,1139.81,18-08-2025,Paid
INV00000538,C0000098,04-07-2025,07-2025,889.27,160.07,1049.34,19-07-2025,Paid
INV00000539,C0000098,04-06-2025,06-2025,933.88,168.1,1101.98,19-06-2025,Unpaid
INV00000540,C0000098,05-05-2025,05-2025,989.37,178.09,1167.46,20-05-2025,Overdue
INV00000541,C0000100,27-11-2024,11-2024,525.54,94.6,620.14,12-12-2024,Paid
INV00000542,C0000100,28-10-2024,10-2024,467.38,84.13,551.51,12-11-2024,Paid
INV00000543,C0000100,28-09-2024,09-2024,493.14,88.77,581.91,13-10-2024,Paid
INV00000544,C0000100,29-08-2024,08-2024,502.29,90.41,592.7,13-09-2024,Paid
INV00000545,C0000100,30-07-2024,07-2024,562.1,101.18,663.28,14-08-2024,Paid
INV00000546,C0000100,30-06-2024,06-2024,459.11,82.64,541.75,15-07-2024,Paid
INV00000547,C0000101,31-03-2026,03-2026,486.33,87.54,573.87,15-04-2026,Unpaid
INV00000548,C0000101,01-03-2026,03-2026,489.42,88.1,577.52,16-03-2026,Unpaid
INV00000549,C0000101,30-01-2026,01-2026,483.38,87.01,570.39,14-02-2026,Paid
INV00000550,C0000101,31-12-2025,12-2025,528.95,95.21,624.16,15-01-2026,Unpaid
INV00000551,C0000101,01-12-2025,12-2025,523.39,94.21,617.6,16-12-2025,Paid
INV00000552,C0000101,01-11-2025,11-2025,525.95,94.67,620.62,16-11-2025,Paid
INV00000553,C0000101,02-10-2025,10-2025,528.87,95.2,624.07,17-10-2025,Paid
INV00000554,C0000101,02-09-2025,09-2025,537.13,96.68,633.81,17-09-2025,Paid
INV00000555,C0000101,03-08-2025,08-2025,466.88,84.04,550.92,18-08-2025,Unpaid
INV00000556,C0000101,04-07-2025,07-2025,534.67,96.24,630.91,19-07-2025,Paid
INV00000557,C0000101,04-06-2025,06-2025,439.95,79.19,519.14,19-06-2025,Paid
INV00000558,C0000101,05-05-2025,05-2025,501.73,90.31,592.04,20-05-2025,Overdue
INV00000559,C0000102,31-03-2026,03-2026,548.72,98.77,647.49,15-04-2026,Unpaid
INV00000560,C0000102,01-03-2026,03-2026,639.46,115.1,-754.56,16-03-2026,Paid
INV00000561,C0000102,30-01-2026,01-2026,633.49,114.03,747.52,14-02-2026,Overdue
INV00000562,C0000102,31-12-2025,12-2025,636.62,114.59,751.21,15-01-2026,Paid
INV00000563,C0000102,01-12-2025,12-2025,597.4,107.53,704.93,16-12-2025,Paid
INV00000564,C0000102,01-11-2025,11-2025,611.33,110.04,721.37,16-11-2025,Unpaid
INV00000565,C0000102,02-10-2025,10-2025,680.67,122.52,803.19,17-10-2025,Paid
INV00000566,C0000102,02-09-2025,09-2025,651.27,117.23,768.5,17-09-2025,Paid
INV00000567,C0000102,03-08-2025,08-2025,568.23,102.28,670.51,18-08-2025,Paid
INV00000568,C0000102,04-07-2025,07-2025,617.04,111.07,728.11,19-07-2025,Paid
INV00000569,C0000102,04-06-2025,06-2025,604.75,108.85,713.6,19-06-2025,Paid
INV00000570,C0000102,05-05-2025,05-2025,551.32,99.24,650.56,20-05-2025,Unpaid
INV00000571,C0000104,31-03-2026,03-2026,446.52,80.37,526.89,15-04-2026,Paid
INV00000572,C0000104,01-03-2026,03-2026,527.41,94.93,622.34,16-03-2026,Paid
INV00000573,C0000104,30-01-2026,01-2026,485.35,87.36,572.71,14-02-2026,Paid
INV00000574,C0000104,31-12-2025,12-2025,523.09,94.16,617.25,15-01-2026,Unpaid
