record_id,customer_id,city_id,month,avg_signal_strength_dbm,dropped_call_rate_pct,avg_download_speed_mbps,network_downtime_hours
NQ00000356,C0000119,CT0023,02-2026,-67.6,1.83,25.2,0.19
NQ00000357,C0000119,CT0023,01-2026,-67.6,2.16,67.7,1.03
NQ00000358,C0000120,CT0032,03-2026,-55.4,0.61,24.2,0.24
NQ00000359,C0000120,CT0032,02-2026,-55.4,1.06,91.7,0.58
NQ00000360,C0000120,CT0032,01-2026,-55.4,1.03,102.8,0.12
NQ00000361,C0000121,CT0064,03-2026,-83.9,4.45,29.1,1.24
NQ00000362,C0000121,CT0064,02-2026,-83.9,4.05,20.8,0.29
NQ00000363,C0000121,CT0064,01-2026,-83.9,6.2,44.7,1.14
NQ00000364,C0000122,CT0020,03-2026,-75.7,3.69,36.5,1.43
NQ00000365,C0000122,CT0020,02-2026,-75.7,2.74,55.0,0.34
NQ00000366,C0000122,CT0020,01-2026,-75.7,1.94,67.7,2.17
NQ00000367,C0000123,CT0002,03-2026,-53.7,0.25,58.4,0.27
NQ00000368,C0000123,CT0002,02-2026,-53.7,0.74,88.2,0.01
NQ00000369,C0000123,CT0002,01-2026,-53.7,0.55,40.1,0.08
NQ00000370,C0000124,CT0024,03-2026,-61.0,1.08,33.2,0.22
NQ00000371,C0000124,CT0024,02-2026,-61.0,2.19,40.3,0.09
NQ00000372,C0000124,CT0024,01-2026,-61.0,1.09,44.3,0.01
NQ00000373,C0000125,CT0049,03-2026,-54.7,0.46,91.0,0.18
NQ00000374,C0000125,CT0049,02-2026,-54.7,0.84,95.5,0.31
NQ00000375,C0000125,CT0049,01-2026,-54.7,0.45,58.0,0.4
NQ00000376,C0000126,CT0025,03-2026,-71.5,1.48,40.8,0.08
NQ00000377,C0000126,CT0025,02-2026,-71.5,1.83,29.6,0.44
NQ00000378,C0000126,CT0025,01-2026,-71.5,1.91,75.7,0.59
NQ00000379,C0000127,CT0052,03-2026,-77.0,5.09,58.4,0.36
NQ00000380,C0000127,CT0052,02-2026,-77.0,3.64,13.5,0.92
NQ00000381,C0000127,CT0052,01-2026,-77.0,2.89,19.4,0.6
NQ00000382,C0000128,CT0016,03-2026,-69.0,3.09,77.7,0.07
NQ00000383,C0000128,CT0016,02-2026,-69.0,1.99,15.9,0.67
NQ00000384,C0000128,CT0016,01-2026,-69.0,2.19,60.0,0.74
NQ00000385,C0000129,CT0024,03-2026,-77.7,5.34,32.3,2.6
NQ00000386,C0000129,CT0024,02-2026,-77.7,3.65,20.0,0.85
NQ00000387,C0000129,CT0024,01-2026,-77.7,4.07,30.5,0.71
NQ00000388,C0000130,CT0008,03-2026,-64.4,2.72,34.1,0.21
NQ00000389,C0000130,CT0008,02-2026,-64.4,1.55,86.9,0.27
NQ00000390,C0000130,CT0008,01-2026,-64.4,2.19,47.2,0.46
NQ00000391,C0000131,CT0024,03-2026,-55.3,0.64,82.9,0.04
NQ00000392,C0000131,CT0024,02-2026,-55.3,0.97,44.3,0.21
NQ00000393,C0000131,CT0024,01-2026,-55.3,0.36,101.9,0.19
NQ00000394,C0000132,CT0002,03-2026,-56.0,0.98,61.0,0.15
NQ00000395,C0000132,CT0002,02-2026,-56.0,1.02,38.0,0.19
NQ00000396,C0000132,CT0002,01-2026,-56.0,1.07,50.3,0.39
NQ00000397,C0000133,CT0005,03-2026,-76.6,4.63,31.7,0.61
NQ00000398,C0000133,CT0005,02-2026,-76.6,2.85,16.0,0.17
NQ00000399,C0000133,CT0005,01-2026,-76.6,3.55,35.4,2.71
NQ00000400,C0000134,CT0027,03-2026,-75.1,3.08,61.1,1.87
NQ00000401,C0000134,CT0027,02-2026,-75.1,3.4,57.4,2.26
NQ00000402,C0000134,CT0027,01-2026,-75.1,2.39,62.7,0.07
NQ00000403,C0000135,CT0034,03-2026,-58.6,1.49,50.9,0.37
NQ00000404,C0000135,CT0034,02-2026,-58.6,1.09,84.2,0.36
NQ00000405,C0000135,CT0034,01-2026,-58.6,0.97,41.7,1.15
NQ00000406,C0000136,CT0050,03-2026,-69.6,3.66,25.0,0.72
NQ00000407,C0000136,CT0050,02-2026,-69.6,2.39,28.3,0.29
NQ00000408,C0000136,CT0050,01-2026,-69.6,1.85,56.4,0.71
NQ00000409,C0000137,CT0055,03-2026,-72.5,4.28,38.5,0.81
NQ00000410,C0000137,CT0055,02-2026,-72.5,1.71,45.2,1.02
NQ00000411,C0000137,CT0055,01-2026,-72.5,4.03,35.5,0.25
NQ00000412,C0000138,CT0029,03-2026,-65.7,2.06,74.7,0.88
NQ00000413,C0000138,CT0029,02-2026,-65.7,3.12,67.1,0.13
NQ00000414,C0000138,CT0029,01-2026,-65.7,2.69,71.7,1.02
NQ00000415,C0000139,CT0003,03-2026,-53.8,0.43,84.7,0.02
NQ00000416,C0000139,CT0003,02-2026,-53.8,0.62,81.4,0.24
NQ00000417,C0000139,CT0003,01-2026,-53.8,0.55,84.2,0.18
NQ00000418,C0000140,CT0019,03-2026,-74.3,1.68,64.0,2.73
NQ00000419,C0000140,CT0019,02-2026,-74.3,2.72,67.4,1.01
NQ00000420,C0000140,CT0019,01-2026,-74.3,3.61,38.1,0.8
NQ00000421,C0000141,CT0002,03-2026,-58.0,1.3,81.0,0.36
NQ00000422,C0000141,CT0002,02-2026,-58.0,1.54,75.9,0.78
NQ00000423,C0000141,CT0002,01-2026,-58.0,1.0,52.1,0.99
NQ00000424,C0000142,CT0015,03-2026,-66.6,1.82,25.5,1.22
NQ00000425,C0000142,CT0015,02-2026,-66.6,2.56,26.6,0.22
NQ00000426,C0000142,CT0015,01-2026,-66.6,2.09,81.1,0.38
NQ00000427,C0000143,CT0066,03-2026,-73.1,4.04,16.2,1.47
NQ00000428,C0000143,CT0066,02-2026,-73.1,3.85,52.3,0.41
NQ00000429,C0000143,CT0066,01-2026,-73.1,2.27,42.9,1.4
NQ00000430,C0000144,CT0028,03-2026,-67.5,1.72,69.6,0.52
NQ00000431,C0000144,CT0028,02-2026,-67.5,3.01,68.7,0.82
NQ00000432,C0000144,CT0028,01-2026,-67.5,2.11,51.7,0.25
NQ00000433,C0000145,CT0063,03-2026,-78.9,3.0,60.3,0.86
NQ00000434,C0000145,CT0063,02-2026,-78.9,5.52,14.9,4.15
NQ00000435,C0000145,CT0063,01-2026,-78.9,2.83,38.7,2.18
NQ00000436,C0000146,CT0020,03-2026,-55.8,0.6,66.4,0.12
NQ00000437,C0000146,CT0020,02-2026,-55.8,0.88,57.9,0.34
NQ00000438,C0000146,CT0020,01-2026,-55.8,0.77,92.9,0.2
NQ00000439,C0000147,CT0058,03-2026,-82.5,3.02,28.6,2.88
NQ00000440,C0000147,CT0058,02-2026,-82.5,4.55,42.2,0.22
NQ00000441,C0000147,CT0058,01-2026,-82.5,3.25,17.2,2.6
NQ00000442,C0000148,CT0007,03-2026,-54.5,0.84,95.6,0.31
NQ00000443,C0000148,CT0007,02-2026,-54.5,0.61,63.9,0.01
NQ00000444,C0000148,CT0007,01-2026,-54.5,0.88,50.8,0.05
NQ00000445,C0000149,CT0025,03-2026,-63.1,2.02,89.3,0.07
NQ00000446,C0000149,CT0025,02-2026,-63.1,2.45,24.5,0.2
NQ00000447,C0000149,CT0025,01-2026,-63.1,2.11,86.3,0.33
NQ00000448,C0000150,CT0036,03-2026,-50.6,0.1,93.7,0.02
NQ00000449,C0000150,CT0036,02-2026,-50.6,0.08,22.6,0.02
NQ00000450,C0000150,CT0036,01-2026,-50.6,0.09,116.8,0.03
NQ00000451,C0000151,CT0031,03-2026,-73.2,2.05,55.3,0.57
NQ00000452,C0000151,CT0031,02-2026,-73.2,2.03,46.9,0.34
NQ00000453,C0000151,CT0031,01-2026,-73.2,2.48,35.4,1.4
NQ00000454,C0000152,CT0031,03-2026,-82.5,3.36,48.4,0.52
NQ00000455,C0000152,CT0031,02-2026,-82.5,4.13,19.4,0.99
NQ00000456,C0000152,CT0031,01-2026,-82.5,4.21,46.4,0.65
NQ00000457,C0000153,CT0001,03-2026,-62.1,1.08,81.5,0.59
NQ00000458,C0000153,CT0001,02-2026,-62.1,1.11,95.5,0.07
NQ00000459,C0000153,CT0001,01-2026,-62.1,1.05,93.1,1.25
NQ00000460,C0000154,CT0023,03-2026,-69.1,2.97,19.2,0.33
NQ00000461,C0000154,CT0023,02-2026,-69.1,2.34,27.9,1.7
NQ00000462,C0000154,CT0023,01-2026,-69.1,2.86,37.6,0.65
NQ00000463,C0000155,CT0007,03-2026,-53.8,0.72,63.7,0.08
NQ00000464,C0000155,CT0007,02-2026,-53.8,0.65,29.0,0.26
NQ00000465,C0000155,CT0007,01-2026,-53.8,0.72,86.9,0.08
NQ00000466,C0000156,CT0029,03-2026,-65.8,2.12,49.2,0.56
NQ00000467,C0000156,CT0029,02-2026,-65.8,2.11,20.6,1.07
NQ00000468,C0000156,CT0029,01-2026,-65.8,1.7,83.2,0.44
NQ00000469,C0000157,CT0004,03-2026,-50.6,0.06,36.8,0.03
NQ00000470,C0000157,CT0004,02-2026,-50.6,0.08,68.2,0.01
NQ00000471,C0000157,CT0004,01-2026,-50.6,0.1,109.1,0.01
NQ00000472,C0000158,CT0041,03-2026,-70.4,2.87,18.2,0.67
NQ00000473,C0000158,CT0041,02-2026,-70.4,2.16,60.2,0.53
NQ00000474,C0000158,CT0041,01-2026,-70.4,2.89,22.5,2.23
NQ00000475,C0000159,CT0005,03-2026,-62.2,2.39,92.3,0.02
NQ00000476,C0000159,CT0005,02-2026,-62.2,0.83,40.0,0.94
NQ00000477,C0000159,CT0005,01-2026,-62.2,1.37,26.0,0.08
NQ00000478,C0000160,CT0016,03-2026,-62.5,1.96,17.0,1.03
NQ00000479,C0000160,CT0016,02-2026,-62.5,1.94,76.5,0.74
NQ00000480,C0000160,CT0016,01-2026,-62.5,2.09,73.4,0.63
NQ00000481,C0000161,CT0036,03-2026,-62.0,1.75,51.6,0.62
NQ00000482,C0000161,CT0036,02-2026,-62.0,0.87,92.9,0.08
NQ00000483,C0000161,CT0036,01-2026,-62.0,1.05,17.3,0.47
NQ00000484,C0000162,CT0018,03-2026,-50.6,0.12,90.3,0.06
NQ00000485,C0000162,CT0018,02-2026,-50.6,0.11,34.1,0.0
NQ00000486,C0000162,CT0018,01-2026,-50.6,0.08,84.7,0.02
NQ00000487,C0000163,CT0052,03-2026,-64.3,1.55,48.0,0.21
NQ00000488,C0000163,CT0052,02-2026,-64.3,2.35,83.6,0.39
NQ00000489,C0000163,CT0052,01-2026,-64.3,2.04,68.7,0.49
NQ00000490,C0000164,CT0066,03-2026,-79.7,4.7,43.7,1.43
NQ00000491,C0000164,CT0066,02-2026,-79.7,4.78,21.4,0.61
NQ00000492,C0000164,CT0066,01-2026,-79.7,3.27,42.0,1.6
NQ00000493,C0000165,CT0024,03-2026,-73.5,4.59,43.6,0.06
NQ00000494,C0000165,CT0024,02-2026,-73.5,3.15,43.3,3.14
NQ00000495,C0000165,CT0024,01-2026,-73.5,2.67,63.2,2.22
NQ00000496,C0000166,CT0052,03-2026,-72.5,3.12,53.5,0.14
NQ00000497,C0000166,CT0052,02-2026,-72.5,3.86,16.6,0.08
NQ00000498,C0000166,CT0052,01-2026,-72.5,2.18,31.9,0.97
NQ00000499,C0000167,CT0029,03-2026,-63.0,2.52,93.2,0.42
NQ00000500,C0000167,CT0029,02-2026,-63.0,2.12,16.1,0.74
NQ00000501,C0000167,CT0029,01-2026,-63.0,1.01,89.6,0.16
NQ00000502,C0000168,CT0001,03-2026,-65.6,2.06,40.4,1.03
NQ00000503,C0000168,CT0001,02-2026,-65.6,2.41,76.7,0.32
NQ00000504,C0000168,CT0001,01-2026,-65.6,1.51,79.7,1.1
NQ00000505,C0000169,CT0041,03-2026,-82.2,3.8,30.9,0.63
NQ00000506,C0000169,CT0041,02-2026,-82.2,5.46,24.4,1.27
NQ00000507,C0000169,CT0041,01-2026,-82.2,4.75,26.8,1.51
NQ00000508,C0000170,CT0028,03-2026,-75.8,3.6,43.1,1.15
NQ00000509,C0000170,CT0028,02-2026,-75.8,2.72,23.3,2.55
NQ00000510,C0000170,CT0028,01-2026,-75.8,4.09,57.2,1.7
NQ00000511,C0000171,CT0011,03-2026,-84.3,5.14,28.2,5.6
NQ00000512,C0000171,CT0011,02-2026,-84.3,3.69,42.3,3.44
NQ00000513,C0000171,CT0011,01-2026,-84.3,2.33,19.3,0.48
NQ00000514,C0000172,CT0023,03-2026,-63.0,2.28,74.8,0.25
NQ00000515,C0000172,CT0023,02-2026,-63.0,1.85,47.6,1.02
NQ00000516,C0000172,CT0023,01-2026,-63.0,2.49,46.3,0.45
NQ00000517,C0000173,CT0035,03-2026,-74.4,2.66,46.4,0.3
NQ00000518,C0000173,CT0035,02-2026,-74.4,2.77,52.7,0.62
NQ00000519,C0000173,CT0035,01-2026,-74.4,3.78,69.4,1.17
NQ00000520,C0000174,CT0043,03-2026,-78.4,4.26,51.6,0.29
NQ00000521,C0000174,CT0043,02-2026,-78.4,4.78,27.9,0.67
NQ00000522,C0000174,CT0043,01-2026,-78.4,4.58,40.9,1.08
NQ00000523,C0000175,CT0036,03-2026,-63.5,1.18,83.0,1.03
NQ00000524,C0000175,CT0036,02-2026,-63.5,0.91,46.9,0.98
NQ00000525,C0000175,CT0036,01-2026,-63.5,2.58,73.1,0.32
NQ00000526,C0000176,CT0014,03-2026,-67.0,2.02,23.8,0.77
NQ00000527,C0000176,CT0014,02-2026,-67.0,1.36,63.7,1.28
NQ00000528,C0000176,CT0014,01-2026,-67.0,2.31,22.2,1.17
NQ00000529,C0000177,CT0010,03-2026,-59.7,1.8,48.0,0.45
NQ00000530,C0000177,CT0010,02-2026,-59.7,1.43,36.2,0.88
NQ00000531,C0000177,CT0010,01-2026,-59.7,1.64,78.3,0.27
NQ00000532,C0000178,CT0024,03-2026,-67.3,2.89,73.5,0.93
NQ00000533,C0000178,CT0024,02-2026,-67.3,2.19,16.8,0.69
NQ00000534,C0000178,CT0024,01-2026,-67.3,1.61,44.6,1.04
NQ00000535,C0000179,CT0046,03-2026,-85.9,5.34,20.5,2.77
NQ00000536,C0000179,CT0046,02-2026,-85.9,3.86,13.1,1.14
NQ00000537,C0000179,CT0046,01-2026,-85.9,4.19,43.7,0.67
NQ00000538,C0000180,CT0053,03-2026,-78.1,4.34,50.7,1.05
NQ00000539,C0000180,CT0053,02-2026,-78.1,4.97,33.1,0.93
NQ00000540,C0000180,CT0053,01-2026,-78.1,2.7,57.6,1.18
NQ00000541,C0000181,CT0054,03-2026,-74.4,2.62,41.5,1.03
NQ00000542,C0000181,CT0054,02-2026,-74.4,3.59,43.2,1.37
NQ00000543,C0000181,CT0054,01-2026,-74.4,2.27,24.8,0.84
NQ00000544,C0000182,CT0022,03-2026,-60.2,0.76,49.7,0.19
NQ00000545,C0000182,CT0022,02-2026,-60.2,1.4,22.1,1.16
NQ00000546,C0000182,CT0022,01-2026,-60.2,1.71,94.3,0.2
NQ00000547,C0000183,CT0012,03-2026,-81.7,3.49,51.1,0.89
NQ00000548,C0000183,CT0012,02-2026,-81.7,4.96,20.9,1.53
NQ00000549,C0000183,CT0012,01-2026,-81.7,3.37,33.4,0.92
NQ00000550,C0000184,CT0019,03-2026,-55.2,0.98,21.0,0.15
NQ00000551,C0000184,CT0019,02-2026,-55.2,0.44,49.1,0.43
NQ00000552,C0000184,CT0019,01-2026,-55.2,0.81,40.9,0.21
NQ00000553,C0000185,CT0003,03-2026,-51.1,0.12,68.5,0.02
NQ00000554,C0000185,CT0003,02-2026,-51.1,0.21,53.3,0.03
NQ00000555,C0000185,CT0003,01-2026,-51.1,0.1,77.6,0.12
NQ00000556,C0000186,CT0053,03-2026,-72.8,3.07,52.6,0.54
NQ00000557,C0000186,CT0053,02-2026,-72.8,2.9,21.3,1.47
NQ00000558,C0000186,CT0053,01-2026,-72.8,2.18,31.1,0.47
NQ00000559,C0000187,CT0054,03-2026,-77.8,2.27,16.3,2.48
NQ00000560,C0000187,CT0054,02-2026,-77.8,5.32,49.3,0.74
NQ00000561,C0000187,CT0054,01-2026,-77.8,5.15,57.6,0.55
NQ00000562,C0000188,CT0016,03-2026,-62.6,1.08,94.4,0.27
NQ00000563,C0000188,CT0016,02-2026,-62.6,2.17,53.2,0.47
NQ00000564,C0000188,CT0016,01-2026,-62.6,1.56,86.1,0.56
NQ00000565,C0000189,CT0060,03-2026,-70.2,2.32,48.4,0.25
NQ00000566,C0000189,CT0060,02-2026,-70.2,2.02,76.3,0.28
NQ00000567,C0000189,CT0060,01-2026,-70.2,2.23,28.8,0.51
NQ00000568,C0000190,CT0003,03-2026,-65.9,1.11,40.7,0.31
NQ00000569,C0000190,CT0003,02-2026,-65.9,3.07,28.4,0.38
NQ00000570,C0000190,CT0003,01-2026,-65.9,2.23,85.9,0.84
NQ00000571,C0000191,CT0014,03-2026,-78.1,5.26,23.5,0.9
NQ00000572,C0000191,CT0014,02-2026,-78.1,3.68,26.3,0.49
NQ00000573,C0000191,CT0014,01-2026,-78.1,4.39,14.4,0.59
NQ00000574,C0000192,CT0008,03-2026,-82.0,3.32,54.4,0.35
NQ00000575,C0000192,CT0008,02-2026,-82.0,3.45,29.9,2.49
NQ00000576,C0000192,CT0008,01-2026,-82.0,5.6,52.0,0.99
NQ00000577,C0000193,CT0007,03-2026,-51.5,0.11,65.1,0.1
NQ00000578,C0000193,CT0007,02-2026,-51.5,0.25,114.6,0.09
NQ00000579,C0000193,CT0007,01-2026,-51.5,0.19,30.0,0.05
NQ00000580,C0000194,CT0007,03-2026,-50.6,0.1,68.1,0.04
NQ00000581,C0000194,CT0007,02-2026,-50.6,0.05,88.1,0.02
NQ00000582,C0000194,CT0007,01-2026,-50.6,0.12,78.4,0.02
NQ00000583,C0000195,CT0048,03-2026,-77.8,5.55,11.9,0.74
NQ00000584,C0000195,CT0048,02-2026,-77.8,4.5,56.0,1.19
NQ00000585,C0000195,CT0048,01-2026,-77.8,3.77,16.4,3.53
NQ00000586,C0000196,CT0063,03-2026,-76.7,3.39,58.8,0.42
NQ00000587,C0000196,CT0063,02-2026,-76.7,3.59,54.1,2.85
NQ00000588,C0000196,CT0063,01-2026,-76.7,2.22,36.3,0.99
NQ00000589,C0000197,CT0062,03-2026,-86.0,3.97,35.1,0.58
NQ00000590,C0000197,CT0062,02-2026,-86.0,7.04,36.6,0.4
NQ00000591,C0000197,CT0062,01-2026,-86.0,5.42,22.1,1.47
NQ00000592,C0000198,CT0027,03-2026,-75.7,4.6,22.1,0.76
NQ00000593,C0000198,CT0027,02-2026,-75.7,4.15,67.1,0.76
NQ00000594,C0000198,CT0027,01-2026,-75.7,3.37,27.0,1.23
NQ00000595,C0000199,CT0006,03-2026,-50.6,0.11,60.0,0.01
NQ00000596,C0000199,CT0006,02-2026,-50.6,0.1,82.7,0.01
NQ00000597,C0000199,CT0006,01-2026,-50.6,0.08,30.8,0.04
NQ00000598,C0000200,CT0022,03-2026,-69.0,2.83,18.0,1.77
NQ00000599,C0000200,CT0022,02-2026,-69.0,2.14,81.0,1.99
NQ00000600,C0000200,CT0022,01-2026,-69.0,3.04,25.0,0.37
NQ00000601,C0000201,CT0034,03-2026,-68.3,3.4,71.3,0.42
NQ00000602,C0000201,CT0034,02-2026,-68.3,3.48,15.7,0.68
NQ00000603,C0000201,CT0034,01-2026,-68.3,2.04,45.6,0.28
NQ00000604,C0000202,CT0026,03-2026,-65.2,2.33,42.2,0.55
NQ00000605,C0000202,CT0026,02-2026,-65.2,2.5,68.4,0.16
NQ00000606,C0000202,CT0026,01-2026,-65.2,1.18,47.7,0.75
NQ00000607,C0000203,CT0014,03-2026,-67.5,1.37,46.7,1.12
NQ00000608,C0000203,CT0014,02-2026,-67.5,1.55,53.3,1.15
NQ00000609,C0000203,CT0014,01-2026,-67.5,2.93,74.8,0.79
NQ00000610,C0000204,CT0029,03-2026,-77.6,2.86,23.9,0.3
NQ00000611,C0000204,CT0029,02-2026,-77.6,3.65,41.3,1.13
NQ00000612,C0000204,CT0029,01-2026,-77.6,4.18,51.0,1.06
NQ00000613,C0000205,CT0005,03-2026,-62.2,1.0,93.7,0.73
NQ00000614,C0000205,CT0005,02-2026,-62.2,1.36,54.5,0.95
NQ00000615,C0000205,CT0005,01-2026,-62.2,1.86,19.3,0.22
NQ00000616,C0000206,CT0037,03-2026,-69.9,2.8,53.0,1.43
NQ00000617,C0000206,CT0037,02-2026,-69.9,3.33,75.0,0.89
NQ00000618,C0000206,CT0037,01-2026,-69.9,3.13,20.1,0.59
NQ00000619,C0000207,CT0047,03-2026,-72.0,4.26,34.6,0.29
NQ00000620,C0000207,CT0047,02-2026,-72.0,3.25,40.4,0.38
NQ00000621,C0000207,CT0047,01-2026,-72.0,1.63,59.2,0.46
NQ00000622,C0000208,CT0015,03-2026,-71.5,3.85,40.8,0.5
NQ00000623,C0000208,CT0015,02-2026,-71.5,2.54,43.0,1.29
NQ00000624,C0000208,CT0015,01-2026,-71.5,1.56,74.2,1.03
NQ00000625,C0000209,CT0067,03-2026,-79.9,5.69,26.6,1.83
NQ00000626,C0000209,CT0067,02-2026,-79.9,2.57,55.0,1.05
NQ00000627,C0000209,CT0067,01-2026,-79.9,5.12,32.8,1.08
NQ00000628,C0000210,CT0010,03-2026,-60.4,1.79,59.7,0.12
NQ00000629,C0000210,CT0010,02-2026,-60.4,1.76,91.1,0.13
NQ00000630,C0000210,CT0010,01-2026,-60.4,1.98,33.8,0.07
NQ00000631,C0000211,CT0010,03-2026,-52.0,0.26,88.1,0.01
NQ00000632,C0000211,CT0010,02-2026,-52.0,0.36,97.0,0.04
NQ00000633,C0000211,CT0010,01-2026,-52.0,0.23,70.3,0.08
NQ00000634,C0000212,CT0020,03-2026,-58.5,0.85,41.9,0.95
NQ00000635,C0000212,CT0020,02-2026,-58.5,0.86,50.1,0.32
NQ00000636,C0000212,CT0020,01-2026,-58.5,1.2,38.5,0.21
NQ00000637,C0000213,CT0026,03-2026,-73.6,2.74,15.6,0.59
NQ00000638,C0000213,CT0026,02-2026,-73.6,2.64,35.4,1.36
NQ00000639,C0000213,CT0026,01-2026,-73.6,2.06,24.7,0.73
NQ00000640,C0000214,CT0047,03-2026,-76.3,3.95,47.6,1.35
NQ00000641,C0000214,CT0047,02-2026,-76.3,2.76,21.7,0.45
NQ00000642,C0000214,CT0047,01-2026,-76.3,4.08,16.8,2.5
NQ00000643,C0000215,CT0028,03-2026,-62.7,1.46,16.0,0.4
NQ00000644,C0000215,CT0028,02-2026,-62.7,1.85,47.8,0.46
NQ00000645,C0000215,CT0028,01-2026,-62.7,2.03,42.5,0.48
NQ00000646,C0000216,CT0058,03-2026,-75.7,3.84,61.3,1.09
NQ00000647,C0000216,CT0058,02-2026,-75.7,4.47,37.5,0.18
NQ00000648,C0000216,CT0058,01-2026,-75.7,4.56,37.7,0.94
NQ00000649,C0000217,CT0033,03-2026,-64.3,2.53,75.6,0.19
NQ00000650,C0000217,CT0033,02-2026,-64.3,2.25,78.4,0.63
NQ00000651,C0000217,CT0033,01-2026,-64.3,2.82,47.5,0.58
NQ00000652,C0000218,CT0034,03-2026,-65.1,2.2,63.7,0.38
NQ00000653,C0000218,CT0034,02-2026,-65.1,2.46,75.5,0.29
NQ00000654,C0000218,CT0034,01-2026,-65.1,1.45,32.8,0.63
NQ00000655,C0000219,CT0029,03-2026,-61.1,0.89,38.1,0.54
NQ00000656,C0000219,CT0029,02-2026,-61.1,0.8,29.5,0.45
NQ00000657,C0000219,CT0029,01-2026,-61.1,1.88,49.0,0.43
NQ00000658,C0000220,CT0064,03-2026,-81.7,2.61,34.0,0.53
NQ00000659,C0000220,CT0064,02-2026,-81.7,3.1,12.9,0.39
NQ00000660,C0000220,CT0064,01-2026,-81.7,3.28,52.8,1.53
NQ00000661,C0000221,CT0020,03-2026,-74.1,2.61,50.1,0.76
NQ00000662,C0000221,CT0020,02-2026,-74.1,2.82,54.6,0.42
NQ00000663,C0000221,CT0020,01-2026,-74.1,3.98,17.0,1.25
NQ00000664,C0000222,CT0030,03-2026,-73.9,1.78,47.2,1.22
NQ00000665,C0000222,CT0030,02-2026,-73.9,2.0,19.2,1.7
NQ00000666,C0000222,CT0030,01-2026,-73.9,4.78,62.8,1.32
NQ00000667,C0000223,CT0040,03-2026,-71.4,3.21,32.5,1.01
NQ00000668,C0000223,CT0040,02-2026,-71.4,3.93,53.3,1.47
NQ00000669,C0000223,CT0040,01-2026,-71.4,2.63,14.0,1.08
NQ00000670,C0000224,CT0014,03-2026,-74.4,3.52,70.3,1.12
NQ00000671,C0000224,CT0014,02-2026,-74.4,3.65,49.1,0.09
NQ00000672,C0000224,CT0014,01-2026,-74.4,4.62,38.7,1.03
NQ00000673,C0000225,CT0033,03-2026,-81.5,2.56,54.7,0.78
NQ00000674,C0000225,CT0033,02-2026,-81.5,2.27,47.0,0.69
NQ00000675,C0000225,CT0033,01-2026,-81.5,6.16,44.1,2.09
NQ00000676,C0000226,CT0034,03-2026,-68.6,3.67,15.8,0.45
NQ00000677,C0000226,CT0034,02-2026,-68.6,2.6,59.5,0.75
NQ00000678,C0000226,CT0034,01-2026,-68.6,3.15,21.1,0.2
NQ00000679,C0000227,CT0067,03-2026,-78.2,5.53,15.7,1.13
NQ00000680,C0000227,CT0067,02-2026,-78.2,4.98,38.2,1.78
NQ00000681,C0000227,CT0067,01-2026,-78.2,4.57,26.5,1.19
NQ00000682,C0000228,CT0057,03-2026,-67.5,2.72,63.1,0.54
NQ00000683,C0000228,CT0057,02-2026,-67.5,1.95,75.8,0.06
NQ00000684,C0000228,CT0057,01-2026,-67.5,1.94,65.6,0.86
NQ00000685,C0000229,CT0006,03-2026,-65.2,1.76,73.2,0.42
NQ00000686,C0000229,CT0006,02-2026,-65.2,1.14,42.9,0.18
NQ00000687,C0000229,CT0006,01-2026,-65.2,2.96,16.2,0.32
NQ00000688,C0000230,CT0039,03-2026,-75.6,4.2,35.2,1.0
NQ00000689,C0000230,CT0039,02-2026,-75.6,4.46,22.2,0.46
NQ00000690,C0000230,CT0039,01-2026,-75.6,2.64,23.2,5.21
NQ00000691,C0000231,CT0041,03-2026,-69.0,1.38,68.4,0.91
NQ00000692,C0000231,CT0041,02-2026,-69.0,3.33,28.5,0.84
NQ00000693,C0000231,CT0041,01-2026,-69.0,3.37,32.9,0.46
NQ00000694,C0000232,CT0066,03-2026,-67.2,1.58,69.0,1.3
NQ00000695,C0000232,CT0066,02-2026,-67.2,1.71,69.3,0.73
NQ00000696,C0000232,CT0066,01-2026,-67.2,2.4,56.9,1.15
NQ00000697,C0000233,CT0031,03-2026,-66.9,3.34,52.9,1.9
NQ00000698,C0000233,CT0031,02-2026,-66.9,2.53,42.9,0.79
NQ00000699,C0000233,CT0031,01-2026,-66.9,1.2,53.7,0.88
NQ00000700,C0000234,CT0002,03-2026,-51.1,0.09,48.0,0.06
NQ00000701,C0000234,CT0002,02-2026,-51.1,0.14,87.0,0.04
NQ00000702,C0000234,CT0002,01-2026,-51.1,0.12,90.2,0.04
NQ00000703,C0000235,CT0022,03-2026,-61.7,1.08,47.3,0.3
NQ00000704,C0000235,CT0022,02-2026,-61.7,1.39,57.4,0.5
NQ00000705,C0000235,CT0022,01-2026,-61.7,2.03,19.8,0.38
NQ00000706,C0000236,CT0003,03-2026,-64.6,1.93,61.8,0.38
NQ00000707,C0000236,CT0003,02-2026,-64.6,2.87,32.0,0.55
NQ00000708,C0000236,CT0003,01-2026,-64.6,2.36,41.0,0.32
NQ00000709,C0000237,CT0009,03-2026,-64.9,2.33,81.4,1.5
NQ00000710,C0000237,CT0009,02-2026,-64.9,2.57,40.6,0.16
NQ00000711,C0000237,CT0009,01-2026,-64.9,2.58,44.9,1.64
NQ00000712,C0000238,CT0007,03-2026,-65.4,1.13,54.8,0.47
