recharge_id,customer_id,recharge_date,amount_inr,plan_id,payment_method
RC00000450,C0000049,11-04-2017,434.1,PL003,Auto Debit
RC00000451,C0000049,26-07-2017,415.38,PL003,Credit Card
RC00000452,C0000049,21-10-2016,377.6,PL003,Net Banking
RC00000453,C0000049,28-05-2016,406.74,PL003,UPI
RC00000454,C0000049,23-10-2017,431.33,PL003,Auto Debit
RC00000455,C0000049,28-11-2016,434.23,PL003,Debit Card
RC00000456,C0000049,03-06-2018,430.65,PL003,UPI
RC00000457,C0000049,20-11-2017,410.42,PL003,UPI
RC00000458,C0000049,06-07-2016,388.86,PL003,UPI
RC00000459,C0000052,04-09-2023,264.87,PL005,NEFT
RC00000460,C0000052,01-07-2016,230.58,PL005,Cash
RC00000461,C0000052,01-01-2026,263.26,PL005,Credit Card
RC00000462,C0000052,14-06-2023,248.46,PL005,UPI
RC00000463,C0000052,30-01-2020,238.56,PL005,Wallet
RC00000464,C0000052,06-08-2015,272.69,PL005,Debit Card
RC00000465,C0000052,16-05-2019,249.77,PL005,UPI
RC00000466,C0000052,03-11-2018,270.71,PL005,Wallet
RC00000467,C0000052,04-12-2016,258.8,PL005,Wallet
RC00000468,C0000052,26-04-2025,234.15,PL005,Wallet
RC00000469,C0000052,13-05-2015,238.22,PL005,UPI
RC00000470,C0000052,28-09-2025,228.5,PL005,Debit Card
RC00000471,C0000052,21-06-2018,235.31,PL005,Credit Card
RC00000472,C0000052,03-03-2025,269.76,PL005,Auto Debit
RC00000473,C0000052,07-09-2023,243.79,PL005,Credit Card
RC00000474,C0000052,18-03-2018,229.44,PL005,UPI
RC00000475,C0000052,09-08-2017,249.97,PL005,UPI
RC00000476,C0000052,17-03-2017,229.32,PL005,UPI
RC00000477,C0000056,26-02-2026,386.41,PL003,Debit Card
RC00000478,C0000056,11-02-2026,374.86,PL003,Credit Card
RC00000479,C0000056,08-01-2022,407.58,PL003,UPI
RC00000480,C0000056,08-08-2025,411.24,PL003,Debit Card
RC00000481,C0000056,04-07-2024,366.2,PL003,UPI
RC00000482,C0000056,11-09-2025,428.3,PL003,Credit Card
RC00000483,C0000056,07-02-2025,429.32,PL003,UPI
RC00000484,C0000056,16-04-2024,388.23,PL003,Debit Card
RC00000485,C0000056,06-09-2022,368.85,PL003,UPI
RC00000486,C0000056,21-06-2023,390.85,PL003,UPI
RC00000487,C0000056,02-11-2025,437.5,PL003,UPI
RC00000488,C0000056,12-05-2024,432.81,PL003,Debit Card
RC00000489,C0000056,27-11-2023,401.19,PL003,UPI
RC00000490,C0000056,30-04-2022,370.52,PL003,Wallet
RC00000491,C0000056,14-09-2024,436.67,PL003,UPI
RC00000492,C0000056,26-12-2021,393.86,PL003,Cash
RC00000493,C0000056,21-10-2025,420.42,PL003,UPI
RC00000494,C0000056,08-03-2022,384.44,PL003,RTGS
RC00000495,C0000057,07-11-2024,299.52,PL002,Credit Card
RC00000496,C0000057,07-10-2023,295.1,PL002,UPI
RC00000497,C0000057,16-02-2021,290.11,PL002,UPI
RC00000498,C0000057,17-06-2024,300.25,PL002,Credit Card
RC00000499,C0000057,13-02-2018,285.5,PL002,UPI
RC00000500,C0000057,14-05-2025,311.86,PL002,Net Banking
RC00000501,C0000057,08-11-2017,300.76,PL002,Auto Debit
RC00000502,C0000057,16-05-2017,320.6,PL002,Credit Card
RC00000503,C0000057,19-01-2023,322.12,PL002,Wallet
RC00000504,C0000057,09-12-2017,320.66,PL002,Credit Card
RC00000505,C0000057,19-07-2025,294.61,PL002,UPI
RC00000506,C0000057,29-01-2026,294.26,PL002,Credit Card
RC00000507,C0000057,06-05-2016,321.09,PL002,UPI
RC00000508,C0000057,12-01-2025,288.27,PL002,Credit Card
RC00000509,C0000057,25-11-2025,296.12,PL002,NEFT
RC00000510,C0000057,29-10-2021,301.24,PL002,Credit Card
RC00000511,C0000057,05-07-2023,327.59,PL002,UPI
RC00000512,C0000057,21-01-2021,314.89,PL002,Cash
RC00000513,C0000058,18-09-2020,407.71,PL003,UPI
RC00000514,C0000058,09-10-2020,394.67,PL003,Debit Card
RC00000515,C0000058,09-12-2019,415.44,PL003,UPI
RC00000516,C0000058,25-08-2019,391.03,PL003,Wallet
RC00000517,C0000058,09-02-2022,371.79,PL003,Wallet
RC00000518,C0000058,19-05-2020,406.19,PL003,UPI
RC00000519,C0000058,19-12-2019,387.12,PL003,Wallet
RC00000520,C0000058,10-11-2020,359.7,PL003,UPI
RC00000521,C0000058,28-04-2022,373.21,PL003,Debit Card
RC00000522,C0000058,09-10-2019,418.68,PL003,Cash
RC00000523,C0000058,08-04-2019,414.31,PL003,UPI
RC00000524,C0000058,16-09-2019,420.07,PL003,Wallet
RC00000525,C0000058,20-12-2021,403.81,PL003,Net Banking
RC00000526,C0000058,25-08-2019,401.56,PL003,UPI
RC00000527,C0000058,31-08-2020,390.21,PL003,UPI
RC00000528,C0000058,19-01-2021,429.8,PL003,Credit Card
RC00000529,C0000058,21-06-2022,398.11,PL003,Net Banking
RC00000530,C0000058,13-02-2022,379.5,PL003,Net Banking
RC00000531,C0000059,14-03-2018,312.28,PL006,Debit Card
RC00000532,C0000059,27-08-2018,324.47,PL006,Debit Card
RC00000533,C0000059,18-06-2018,303.7,PL006,UPI
RC00000534,C0000059,12-11-2015,284.84,PL006,Debit Card
RC00000535,C0000059,31-01-2017,283.33,PL006,RTGS
RC00000536,C0000059,05-02-2019,314.85,PL006,UPI
RC00000537,C0000059,29-08-2025,307.45,PL006,UPI
RC00000538,C0000059,15-04-2024,285.78,PL006,Cash
RC00000539,C0000059,24-07-2022,287.04,PL006,Debit Card
RC00000540,C0000059,08-07-2020,300.79,PL006,UPI
RC00000541,C0000059,21-04-2024,321.88,PL006,Credit Card
RC00000542,C0000059,21-03-2014,301.43,PL006,NEFT
RC00000543,C0000059,22-02-2025,311.29,PL006,UPI
RC00000544,C0000059,16-09-2014,316.7,PL006,UPI
RC00000545,C0000059,11-06-2025,272.13,PL006,UPI
RC00000546,C0000059,19-09-2014,306.1,PL006,Cash
RC00000547,C0000059,09-11-2022,301.09,PL006,UPI
RC00000548,C0000059,22-12-2024,281.61,PL006,UPI
RC00000549,C0000060,18-10-2022,183.13,PL001,UPI
RC00000550,C0000060,09-02-2024,215.96,PL001,UPI
RC00000551,C0000060,05-05-2022,214.74,PL001,UPI
RC00000552,C0000060,29-10-2024,215.15,PL001,Auto Debit
RC00000553,C0000060,28-11-2024,190.41,PL001,UPI
RC00000554,C0000060,05-08-2025,185.59,PL001,UPI
RC00000555,C0000060,18-06-2025,191.07,PL001,Auto Debit
RC00000556,C0000060,30-08-2024,205.47,PL001,UPI
RC00000557,C0000060,12-10-2024,208.78,PL001,Credit Card
RC00000558,C0000060,22-11-2023,217.3,PL001,UPI
RC00000559,C0000060,08-10-2023,198.18,PL001,UPI
RC00000560,C0000060,05-10-2024,202.89,PL001,UPI
RC00000561,C0000060,01-09-2024,193.96,PL001,UPI
RC00000562,C0000060,13-07-2023,181.8,PL001,Net Banking
RC00000563,C0000060,15-04-2022,204.26,PL001,Cash
RC00000564,C0000060,04-05-2023,184.4,PL001,UPI
RC00000565,C0000060,30-04-2024,187.57,PL001,UPI
RC00000566,C0000060,18-08-2021,202.8,PL001,Debit Card
RC00000567,C0000062,29-11-2023,217.53,PL001,Cash
RC00000568,C0000062,09-02-2023,213.01,PL001,UPI
RC00000569,C0000062,03-10-2022,194.18,PL001,UPI
RC00000570,C0000062,11-11-2024,188.21,PL001,Debit Card
RC00000571,C0000062,05-11-2020,196.47,PL001,Wallet
RC00000572,C0000062,20-04-2023,201.08,PL001,UPI
RC00000573,C0000062,13-01-2024,192.72,PL001,Debit Card
RC00000574,C0000062,28-03-2021,190.22,PL001,Debit Card
RC00000575,C0000062,21-10-2021,189.89,PL001,Credit Card
RC00000576,C0000062,07-12-2024,197.76,PL001,Wallet
RC00000577,C0000062,03-02-2025,210.24,PL001,UPI
RC00000578,C0000062,29-12-2024,212.09,PL001,Net Banking
RC00000579,C0000062,04-12-2023,216.78,PL001,UPI
RC00000580,C0000062,05-10-2021,216.64,PL001,UPI
RC00000581,C0000062,16-02-2021,202.65,PL001,IMPS
RC00000582,C0000062,28-01-2025,214.58,PL001,Credit Card
RC00000583,C0000062,30-01-2021,193.03,PL001,Auto Debit
RC00000584,C0000062,07-07-2023,186.44,PL001,Auto Debit
RC00000585,C0000063,30-10-2024,206.13,PL001,UPI
RC00000586,C0000063,28-08-2025,181.21,PL001,IMPS
RC00000587,C0000063,07-08-2024,211.59,PL001,UPI
RC00000588,C0000063,17-10-2025,194.3,PL001,Credit Card
RC00000589,C0000063,17-10-2024,186.85,PL001,UPI
RC00000590,C0000063,19-03-2026,188.84,PL001,Debit Card
RC00000591,C0000063,17-04-2025,216.81,PL001,UPI
RC00000592,C0000063,21-10-2024,214.88,PL001,Cash
RC00000593,C0000063,26-08-2025,215.14,PL001,UPI
RC00000594,C0000063,23-05-2025,206.27,PL001,UPI
RC00000595,C0000063,02-06-2025,207.56,PL001,UPI
RC00000596,C0000063,01-11-2025,204.25,PL001,Cash
RC00000597,C0000063,02-09-2024,193.01,PL001,Net Banking
RC00000598,C0000063,16-06-2025,205.59,PL001,Net Banking
RC00000599,C0000063,08-10-2025,194.84,PL001,Credit Card
RC00000600,C0000063,11-06-2025,189.51,PL001,Cash
RC00000601,C0000063,04-01-2026,191.45,PL001,UPI
RC00000602,C0000063,13-12-2024,188.09,PL001,UPI
RC00000603,C0000065,18-06-2016,186.36,PL001,UPI
RC00000604,C0000065,02-11-2022,213.43,PL001,UPI
RC00000605,C0000065,28-02-2023,179.78,PL001,UPI
RC00000606,C0000065,19-03-2023,182.35,PL001,UPI
RC00000607,C0000065,30-11-2016,199.51,PL001,UPI
RC00000608,C0000065,23-11-2023,182.59,PL001,UPI
RC00000609,C0000065,23-09-2025,188.8,PL001,UPI
RC00000610,C0000065,10-04-2021,181.66,PL001,Wallet
RC00000611,C0000065,07-10-2017,195.97,PL001,UPI
RC00000612,C0000065,23-07-2021,211.58,PL001,UPI
RC00000613,C0000065,30-07-2024,201.34,PL001,UPI
RC00000614,C0000065,09-08-2022,182.75,PL001,UPI
RC00000615,C0000065,21-05-2016,195.23,PL001,Auto Debit
RC00000616,C0000065,09-01-2020,206.26,PL001,IMPS
RC00000617,C0000065,08-05-2017,188.1,PL001,Net Banking
RC00000618,C0000065,28-01-2023,191.83,PL001,Debit Card
RC00000619,C0000065,30-06-2016,199.36,PL001,Debit Card
RC00000620,C0000065,07-06-2025,183.68,PL001,UPI
RC00000621,C0000067,05-05-2019,274.35,PL006,UPI
RC00000622,C0000067,31-08-2023,270.08,PL006,UPI
RC00000623,C0000067,30-05-2014,289.29,PL006,Net Banking
RC00000624,C0000067,30-07-2019,313.67,PL006,Auto Debit
RC00000625,C0000067,07-10-2016,316.95,PL006,Credit Card
RC00000626,C0000067,19-12-2015,303.99,PL006,IMPS
RC00000627,C0000067,02-08-2024,296.06,PL006,Debit Card
RC00000628,C0000067,06-06-2023,271.81,PL006,UPI
RC00000629,C0000067,02-06-2016,285.41,PL006,UPI
RC00000630,C0000067,31-05-2025,313.81,PL006,UPI
RC00000631,C0000067,27-07-2019,279.33,PL006,Cash
RC00000632,C0000067,30-04-2022,311.45,PL006,UPI
RC00000633,C0000067,28-08-2015,287.81,PL006,UPI
RC00000634,C0000067,26-11-2020,291.04,PL006,Debit Card
RC00000635,C0000067,03-10-2014,318.73,PL006,IMPS
RC00000636,C0000067,05-12-2021,298.51,PL006,Credit Card
RC00000637,C0000067,23-01-2023,327.33,PL006,UPI
RC00000638,C0000067,13-03-2017,303.46,PL006,Net Banking
RC00000639,C0000068,06-12-2024,367.19,PL003,UPI
RC00000640,C0000068,14-03-2024,386.63,PL003,UPI
RC00000641,C0000068,24-03-2024,428.96,PL003,UPI
RC00000642,C0000068,23-02-2026,427.38,PL003,Debit Card
RC00000643,C0000068,07-07-2024,436.8,PL003,UPI
RC00000644,C0000068,12-02-2024,426.68,PL003,Credit Card
RC00000645,C0000068,04-06-2024,409.43,PL003,UPI
RC00000646,C0000068,12-07-2025,373.64,PL003,UPI
RC00000647,C0000068,10-08-2025,407.93,PL003,Cash
RC00000648,C0000068,22-10-2025,408.01,PL003,UPI
RC00000649,C0000068,26-08-2025,404.28,PL003,Wallet
RC00000650,C0000068,06-12-2024,361.91,PL003,Debit Card
RC00000651,C0000068,26-05-2024,391.78,PL003,Net Banking
RC00000652,C0000068,04-12-2025,368.78,PL003,UPI
RC00000653,C0000068,03-06-2025,387.59,PL003,RTGS
RC00000654,C0000068,05-02-2024,432.07,PL003,Cash
RC00000655,C0000068,14-11-2023,373.58,PL003,Net Banking
RC00000656,C0000068,21-01-2024,406.1,PL003,UPI
RC00000657,C0000070,19-03-2021,291.1,PL006,Debit Card
RC00000658,C0000070,08-10-2024,281.82,PL006,Credit Card
RC00000659,C0000070,25-02-2020,274.04,PL006,Debit Card
RC00000660,C0000070,19-02-2024,295.15,PL006,Debit Card
RC00000661,C0000070,08-09-2018,305.34,PL006,Auto Debit
RC00000662,C0000070,28-04-2024,305.91,PL006,UPI
RC00000663,C0000070,28-07-2019,271.73,PL006,UPI
RC00000664,C0000070,21-04-2016,278.22,PL006,Net Banking
RC00000665,C0000070,29-08-2020,271.52,PL006,IMPS
RC00000666,C0000070,01-06-2022,277.21,PL006,Credit Card
RC00000667,C0000070,30-04-2017,300.84,PL006,UPI
RC00000668,C0000070,16-02-2018,282.3,PL006,UPI
RC00000669,C0000070,09-12-2015,274.51,PL006,UPI
RC00000670,C0000070,24-10-2020,271.44,PL006,UPI
RC00000671,C0000070,13-01-2022,326.7,PL006,UPI
RC00000672,C0000070,25-03-2025,281.36,PL006,Cash
RC00000673,C0000070,20-08-2023,310.26,PL006,UPI
RC00000674,C0000070,28-07-2016,305.5,PL006,UPI
RC00000675,C0000071,16-08-2025,214.3,PL001,Credit Card
RC00000676,C0000071,01-08-2025,189.4,PL001,UPI
RC00000677,C0000071,03-09-2025,199.8,PL001,Auto Debit
RC00000678,C0000071,11-10-2025,211.55,PL001,UPI
RC00000679,C0000071,11-08-2025,186.8,PL001,Credit Card
RC00000680,C0000071,24-03-2026,181.67,PL001,Debit Card
RC00000681,C0000071,16-08-2025,213.9,PL001,UPI
RC00000682,C0000071,12-09-2025,185.48,PL001,UPI
RC00000683,C0000071,18-09-2025,195.57,PL001,UPI
RC00000684,C0000071,22-06-2025,198.63,PL001,Credit Card
RC00000685,C0000071,30-08-2025,211.15,PL001,NEFT
RC00000686,C0000075,17-09-2025,246.74,PL005,UPI
RC00000687,C0000075,07-09-2025,240.46,PL005,Credit Card
RC00000688,C0000075,30-05-2025,225.48,PL005,UPI
RC00000689,C0000075,13-11-2025,250.96,PL005,Credit Card
RC00000690,C0000075,08-12-2025,234.66,PL005,UPI
RC00000691,C0000075,09-05-2025,235.71,PL005,UPI
RC00000692,C0000075,28-02-2026,238.83,PL005,Cash
RC00000693,C0000075,12-12-2025,269.46,PL005,UPI
RC00000694,C0000075,24-03-2026,249.12,PL005,Credit Card
RC00000695,C0000075,02-09-2025,232.69,PL005,UPI
RC00000696,C0000075,01-10-2025,227.07,PL005,Auto Debit
RC00000697,C0000075,21-03-2026,257.37,PL005,Debit Card
RC00000698,C0000075,25-11-2025,239.85,PL005,Credit Card
RC00000699,C0000075,06-03-2026,260.48,PL005,Auto Debit
RC00000700,C0000075,29-11-2025,250.17,PL005,UPI
RC00000701,C0000075,14-03-2025,235.86,PL005,Cash
RC00000702,C0000075,26-06-2025,242.79,PL005,RTGS
RC00000703,C0000075,21-12-2024,236.98,PL005,NEFT
RC00000704,C0000080,19-11-2025,465.41,PL004,UPI
RC00000705,C0000080,06-11-2025,455.68,PL004,Debit Card
RC00000706,C0000080,17-07-2025,473.56,PL004,UPI
RC00000707,C0000080,14-02-2026,438.45,PL004,IMPS
RC00000708,C0000080,03-11-2025,462.0,PL004,UPI
RC00000709,C0000080,11-10-2025,420.14,PL004,Credit Card
RC00000710,C0000080,07-12-2025,432.98,PL004,Wallet
RC00000711,C0000080,13-11-2025,445.33,PL004,Debit Card
RC00000712,C0000080,28-07-2025,486.66,PL004,UPI
RC00000713,C0000080,02-02-2026,474.46,PL004,UPI
RC00000714,C0000080,18-09-2025,475.59,PL004,UPI
RC00000715,C0000080,20-07-2025,493.1,PL004,Debit Card
RC00000716,C0000083,28-07-2025,398.64,PL003,Net Banking
RC00000717,C0000083,13-11-2025,367.95,PL003,UPI
RC00000718,C0000083,16-02-2026,409.51,PL003,Wallet
RC00000719,C0000083,23-12-2025,385.87,PL003,UPI
RC00000720,C0000083,09-11-2025,420.3,PL003,Debit Card
RC00000721,C0000083,28-10-2025,403.5,PL003,Wallet
RC00000722,C0000083,29-04-2025,389.01,PL003,Debit Card
RC00000723,C0000083,06-03-2026,415.64,PL003,Auto Debit
RC00000724,C0000083,13-03-2026,398.41,PL003,Net Banking
RC00000725,C0000083,04-06-2025,413.85,PL003,UPI
RC00000726,C0000083,30-04-2025,390.12,PL003,Debit Card
RC00000727,C0000083,21-03-2026,404.8,PL003,Wallet
RC00000728,C0000083,27-09-2025,420.66,PL003,Debit Card
RC00000729,C0000085,31-08-2017,491.02,PL004,RTGS
RC00000730,C0000085,26-07-2018,430.21,PL004,UPI
RC00000731,C0000085,08-08-2019,478.64,PL004,Wallet
RC00000732,C0000085,25-08-2019,437.77,PL004,UPI
RC00000733,C0000085,13-12-2017,463.23,PL004,Net Banking
RC00000734,C0000085,24-01-2019,416.8,PL004,UPI
RC00000735,C0000085,21-05-2024,465.69,PL004,UPI
RC00000736,C0000085,13-03-2026,468.49,PL004,Credit Card
RC00000737,C0000085,23-02-2021,490.02,PL004,UPI
RC00000738,C0000085,06-09-2021,429.66,PL004,Credit Card
RC00000739,C0000085,14-12-2019,475.13,PL004,UPI
RC00000740,C0000085,23-11-2021,457.2,PL004,Debit Card
RC00000741,C0000085,08-05-2017,491.87,PL004,UPI
RC00000742,C0000085,20-05-2021,412.19,PL004,Debit Card
RC00000743,C0000085,12-02-2023,467.95,PL004,RTGS
RC00000744,C0000085,23-09-2021,434.97,PL004,Credit Card
RC00000745,C0000085,02-06-2019,421.41,PL004,Credit Card
RC00000746,C0000085,07-01-2023,483.92,PL004,UPI
RC00000747,C0000088,04-04-2023,367.58,PL003,UPI
RC00000748,C0000088,05-11-2024,434.8,PL003,Credit Card
RC00000749,C0000088,05-09-2024,371.55,PL003,UPI
RC00000750,C0000088,10-02-2023,392.95,PL003,UPI
RC00000751,C0000088,18-11-2023,417.55,PL003,UPI
RC00000752,C0000088,15-08-2021,434.97,PL003,Net Banking
RC00000753,C0000088,27-11-2021,438.3,PL003,UPI
RC00000754,C0000088,06-04-2025,426.74,PL003,UPI
RC00000755,C0000088,08-07-2023,384.02,PL003,UPI
RC00000756,C0000088,27-03-2022,426.61,PL003,UPI
RC00000757,C0000088,18-09-2023,417.33,PL003,Auto Debit
RC00000758,C0000088,19-07-2023,373.84,PL003,UPI
RC00000759,C0000088,04-08-2022,363.86,PL003,UPI
RC00000760,C0000088,15-09-2024,369.97,PL003,UPI
RC00000761,C0000088,27-07-2022,414.66,PL003,Net Banking
RC00000762,C0000088,10-01-2023,382.82,PL003,RTGS
RC00000763,C0000088,20-03-2022,372.52,PL003,Debit Card
RC00000764,C0000088,22-11-2025,413.82,PL003,UPI
RC00000765,C0000089,09-03-2026,300.49,PL002,Credit Card
RC00000766,C0000089,23-06-2023,318.5,PL002,Credit Card
RC00000767,C0000089,27-04-2022,312.54,PL002,Auto Debit
RC00000768,C0000089,07-03-2026,282.06,PL002,UPI
RC00000769,C0000089,02-12-2024,275.0,PL002,Net Banking
RC00000770,C0000089,11-12-2025,289.54,PL002,RTGS
RC00000771,C0000089,01-09-2022,324.0,PL002,UPI
RC00000772,C0000089,19-05-2024,289.44,PL002,UPI
RC00000773,C0000089,08-11-2025,283.8,PL002,Net Banking
RC00000774,C0000089,18-02-2026,310.14,PL002,Cash
RC00000775,C0000089,06-02-2023,293.71,PL002,UPI
RC00000776,C0000089,18-06-2024,272.1,PL002,UPI
RC00000777,C0000089,17-02-2026,293.78,PL002,UPI
RC00000778,C0000089,13-06-2024,315.92,PL002,Auto Debit
RC00000779,C0000089,25-03-2023,283.77,PL002,UPI
RC00000780,C0000089,26-01-2024,289.62,PL002,UPI
RC00000781,C0000089,26-09-2023,313.88,PL002,Net Banking
RC00000782,C0000089,27-12-2024,301.01,PL002,Credit Card
RC00000783,C0000095,04-06-2025,282.69,PL006,Net Banking
RC00000784,C0000095,22-06-2022,306.71,PL006,RTGS
RC00000785,C0000095,29-04-2022,281.56,PL006,Credit Card
RC00000786,C0000095,01-09-2024,296.17,PL006,Auto Debit
RC00000787,C0000095,09-02-2020,313.56,PL006,UPI
RC00000788,C0000095,17-06-2022,324.25,PL006,Net Banking
RC00000789,C0000095,25-07-2021,329.38,PL006,UPI
RC00000790,C0000095,06-02-2025,287.46,PL006,Wallet
RC00000791,C0000095,18-02-2026,315.07,PL006,Cash
RC00000792,C0000095,22-05-2024,329.9,PL006,UPI
RC00000793,C0000095,21-12-2019,326.75,PL006,IMPS
RC00000794,C0000095,24-08-2020,280.91,PL006,Debit Card
RC00000795,C0000095,20-09-2024,292.95,PL006,Cash
RC00000796,C0000095,04-11-2023,275.91,PL006,UPI
RC00000797,C0000095,15-12-2019,292.76,PL006,UPI
RC00000798,C0000095,16-12-2021,299.28,PL006,UPI
RC00000799,C0000095,10-12-2020,319.55,PL006,Wallet
RC00000800,C0000095,05-02-2024,287.63,PL006,Net Banking
RC00000801,C0000097,18-12-2023,299.45,PL002,Auto Debit
RC00000802,C0000097,31-01-2022,308.16,PL002,RTGS
RC00000803,C0000097,17-08-2024,285.49,PL002,Wallet
RC00000804,C0000097,10-01-2023,282.98,PL002,Debit Card
RC00000805,C0000097,25-04-2023,286.83,PL002,Debit Card
RC00000806,C0000097,18-08-2023,320.54,PL002,Auto Debit
RC00000807,C0000097,26-09-2022,311.67,PL002,Credit Card
RC00000808,C0000097,31-07-2022,274.47,PL002,Credit Card
RC00000809,C0000097,03-01-2025,276.08,PL002,UPI
RC00000810,C0000097,26-07-2023,304.99,PL002,Debit Card
RC00000811,C0000097,31-12-2023,325.19,PL002,Wallet
RC00000812,C0000097,02-04-2024,303.56,PL002,UPI
RC00000813,C0000097,08-12-2022,287.22,PL002,RTGS
RC00000814,C0000097,01-07-2024,280.38,PL002,Auto Debit
RC00000815,C0000097,07-09-2022,317.32,PL002,Wallet
RC00000816,C0000097,03-02-2024,328.49,PL002,UPI
RC00000817,C0000097,29-05-2024,275.71,PL002,Debit Card
RC00000818,C0000097,01-07-2024,284.2,PL002,Debit Card
RC00000819,C0000099,01-12-2022,294.27,PL006,UPI
RC00000820,C0000099,17-11-2023,290.19,PL006,Debit Card
RC00000821,C0000099,02-04-2018,318.16,PL006,NEFT
RC00000822,C0000099,22-05-2025,329.98,PL006,Credit Card
RC00000823,C0000099,09-08-2017,273.9,PL006,UPI
RC00000824,C0000099,13-04-2020,274.69,PL006,UPI
RC00000825,C0000099,10-03-2020,322.93,PL006,UPI
RC00000826,C0000099,21-02-2020,318.61,PL006,NEFT
RC00000827,C0000099,22-12-2022,326.58,PL006,Debit Card
RC00000828,C0000099,08-07-2016,290.37,PL006,Credit Card
RC00000829,C0000099,25-01-2018,312.77,PL006,UPI
RC00000830,C0000099,28-12-2023,289.31,PL006,UPI
RC00000831,C0000099,29-09-2021,283.32,PL006,Debit Card
RC00000832,C0000099,07-09-2018,273.14,PL006,RTGS
RC00000833,C0000099,02-03-2017,328.36,PL006,Auto Debit
RC00000834,C0000099,09-08-2015,322.04,PL006,UPI
RC00000835,C0000099,19-09-2022,301.81,PL006,UPI
RC00000836,C0000099,16-03-2014,302.92,PL006,UPI
RC00000837,C0000103,09-03-2016,275.43,PL002,UPI
RC00000838,C0000103,09-09-2025,303.62,PL002,UPI
RC00000839,C0000103,14-04-2021,287.7,PL002,Cash
RC00000840,C0000103,01-03-2020,271.76,PL002,UPI
RC00000841,C0000103,10-11-2021,303.78,PL002,UPI
RC00000842,C0000103,18-02-2026,273.48,PL002,Cash
RC00000843,C0000103,02-04-2021,300.89,PL002,Wallet
RC00000844,C0000103,19-06-2014,315.28,PL002,RTGS
RC00000845,C0000103,13-12-2020,291.56,PL002,UPI
RC00000846,C0000103,27-06-2019,315.6,PL002,NEFT
RC00000847,C0000103,22-04-2015,282.06,PL002,Cash
RC00000848,C0000103,05-02-2024,316.31,PL002,Auto Debit
RC00000849,C0000103,16-07-2020,302.83,PL002,UPI
RC00000850,C0000103,06-11-2017,296.45,PL002,Debit Card
RC00000851,C0000103,10-02-2018,301.17,PL002,Net Banking
RC00000852,C0000103,06-12-2024,284.19,PL002,UPI
RC00000853,C0000103,20-11-2014,276.36,PL002,Debit Card
RC00000854,C0000103,04-11-2014,326.44,PL002,Cash
RC00000855,C0000105,12-04-2025,226.69,PL005,UPI
RC00000856,C0000105,09-11-2024,255.18,PL005,Debit Card
RC00000857,C0000105,15-10-2025,247.36,PL005,Cash
RC00000858,C0000105,27-02-2026,266.99,PL005,Auto Debit
RC00000859,C0000105,28-12-2025,241.05,PL005,Net Banking
RC00000860,C0000105,21-03-2026,250.92,PL005,UPI
RC00000861,C0000105,11-09-2025,226.9,PL005,Auto Debit
RC00000862,C0000105,09-09-2024,252.27,PL005,Credit Card
RC00000863,C0000105,26-07-2025,273.1,PL005,Wallet
RC00000864,C0000105,14-04-2025,264.9,PL005,UPI
RC00000865,C0000105,29-01-2026,238.88,PL005,Credit Card
RC00000866,C0000105,25-01-2026,270.47,PL005,IMPS
RC00000867,C0000105,07-09-2025,246.33,PL005,UPI
RC00000868,C0000105,30-09-2024,233.69,PL005,UPI
RC00000869,C0000105,12-12-2024,226.65,PL005,Auto Debit
RC00000870,C0000105,26-05-2025,233.09,PL005,Cash
RC00000871,C0000105,27-03-2025,260.76,PL005,Credit Card
RC00000872,C0000105,11-07-2025,239.51,PL005,Cash
RC00000873,C0000109,04-09-2021,203.91,PL001,UPI
RC00000874,C0000109,24-07-2022,189.37,PL001,UPI
RC00000875,C0000109,12-04-2023,182.89,PL001,Debit Card
RC00000876,C0000109,07-05-2023,209.71,PL001,UPI
RC00000877,C0000109,03-07-2022,217.78,PL001,Debit Card
RC00000878,C0000109,03-09-2024,180.44,PL001,Credit Card
RC00000879,C0000109,21-03-2020,198.6,PL001,UPI
RC00000880,C0000109,23-01-2020,198.96,PL001,UPI
