store_id,store_name,city_id,state_id,region_id,store_type,opened_date
SR1284,NexaTel New Delhi Hub,CT0001,ST001,RG01,Franchise,06-01-2025
SR1285,NexaTel Madurai Express,CT0028,ST016,RG03,Owned,07-08-2020
SR1286,NexaTel Nashik Store,CT0030,ST010,RG02,Experience Centre,29-05-2013
SR1287,NexaTel Aizawl Point,CT0067,ST032,RG04,Experience Centre,03-11-2022
SR1288,NexaTel Cuttack Point,CT0054,ST023,RG04,Franchise,21-07-2023
SR1289,NexaTel Nagpur Hub,CT0015,ST010,RG02,Experience Centre,28-06-2025
SR1290,NexaTel Jabalpur Express,CT0049,ST012,RG02,Owned,06-12-2020
SR1291,NexaTel Kanpur Store,CT0036,ST004,RG01,Franchise,11-10-2023
SR1292,NexaTel Udaipur Express,CT0060,ST005,RG01,Owned,02-09-2017
SR1293,NexaTel Gurugram Point,CT0009,ST002,RG01,Franchise,16-10-2019
SR1294,NexaTel Madurai Centre,CT0028,ST016,RG03,Franchise,26-08-2018
SR1295,NexaTel Shillong Express,CT0065,ST034,RG04,Owned,06-12-2018
SR1296,NexaTel Bikaner Express,CT0051,ST005,RG01,Experience Centre,28-12-2011
SR1297,NexaTel Salem Hub,CT0044,ST016,RG03,Franchise,18-02-2018
SR1298,NexaTel Ahmedabad Point,CT0008,ST011,RG02,Franchise,08-12-2021
SR1299,NexaTel Jammu Express,CT0062,ST008,RG01,Franchise,04-08-2014
SR1300,NexaTel Imphal Hub,CT0064,ST031,RG04,Franchise,11-01-2024
SR1301,NexaTel Coimbatore Hub,CT0016,ST016,RG03,Owned,17-01-2016
SR1302,NexaTel Varanasi Hub,CT0037,ST004,RG01,Franchise,01-11-2014
SR1303,NexaTel Jammu Express,CT0062,ST008,RG01,Franchise,16-06-2025
SR1304,NexaTel Jabalpur Point,CT0049,ST012,RG02,Franchise,22-07-2016
SR1305,NexaTel Guwahati Store,CT0024,ST026,RG04,Franchise,23-01-2012
SR1306,NexaTel Tiruchirappalli Store,CT0045,ST016,RG03,Owned,08-10-2012
SR1307,NexaTel Shimla Express,CT0061,ST007,RG01,Experience Centre,02-12-2022
SR1308,NexaTel Aurangabad Store,CT0038,ST010,RG02,Mini Store,21-11-2013
SR1309,NexaTel Siliguri Point,CT0052,ST022,RG04,Mini Store,22-04-2012
SR1310,NexaTel Raipur Point,CT0026,ST027,RG04,Mini Store,08-05-2018
SR1311,NexaTel Bengaluru Point,CT0003,ST015,RG03,Mini Store,11-12-2023
SR1312,NexaTel Surat Express,CT0019,ST011,RG02,Experience Centre,23-10-2012
SR1313,NexaTel Vijayawada Hub,CT0029,ST018,RG03,Mini Store,06-03-2020
SR1314,NexaTel Cuttack Store,CT0054,ST023,RG04,Mini Store,26-05-2013
SR1315,NexaTel Udaipur Store,CT0060,ST005,RG01,Franchise,20-10-2016
SR1316,NexaTel Gaya Store,CT0057,ST024,RG04,Owned,18-04-2010
SR1317,NexaTel Rourkela Hub,CT0055,ST023,RG04,Mini Store,14-08-2017
SR1318,NexaTel Guwahati Store,CT0024,ST026,RG04,Owned,08-07-2022
SR1319,NexaTel Gurugram Express,CT0009,ST002,RG01,Owned,21-12-2015
SR1320,NexaTel Raipur Point,CT0026,ST027,RG04,Owned,29-05-2011
SR1321,NexaTel Imphal Store,CT0064,ST031,RG04,Owned,01-03-2017
SR1322,NexaTel Jaipur Express,CT0011,ST005,RG01,Owned,03-11-2014
SR1323,NexaTel Ranchi Centre,CT0025,ST025,RG04,Owned,29-07-2021
SR1324,NexaTel Kochi Point,CT0017,ST017,RG03,Franchise,10-10-2023
SR1325,NexaTel Amritsar Store,CT0032,ST003,RG01,Mini Store,07-12-2018
SR1326,NexaTel Agra Point,CT0039,ST004,RG01,Owned,09-08-2015
SR1327,NexaTel Bikaner Centre,CT0051,ST005,RG01,Mini Store,30-11-2021
SR1328,NexaTel Pune Point,CT0007,ST010,RG02,Owned,03-02-2020
SR1329,NexaTel Bhubaneswar Store,CT0022,ST023,RG04,Franchise,06-03-2015
SR1330,NexaTel Imphal Centre,CT0064,ST031,RG04,Experience Centre,16-10-2022
SR1331,NexaTel Aurangabad Hub,CT0038,ST010,RG02,Owned,06-12-2011
SR1332,NexaTel Bikaner Express,CT0051,ST005,RG01,Franchise,27-05-2021
SR1333,NexaTel Warangal Point,CT0043,ST019,RG03,Franchise,14-10-2014
SR1334,NexaTel Rourkela Centre,CT0055,ST023,RG04,Owned,11-10-2020
SR1335,NexaTel Guwahati Point,CT0024,ST026,RG04,Franchise,15-11-2022
SR1336,NexaTel Bhubaneswar Hub,CT0022,ST023,RG04,Franchise,20-09-2024
SR1337,NexaTel Mysuru Point,CT0027,ST015,RG03,Franchise,15-09-2013
SR1338,NexaTel Surat Express,CT0019,ST011,RG02,Franchise,29-07-2018
SR1339,NexaTel Gaya Hub,CT0057,ST024,RG04,Mini Store,01-10-2011
SR1340,NexaTel Coimbatore Centre,CT0016,ST016,RG03,Owned,10-10-2015
SR1341,NexaTel Jodhpur Hub,CT0035,ST005,RG01,Mini Store,19-05-2019
SR1342,NexaTel Imphal Hub,CT0064,ST031,RG04,Franchise,29-09-2021
SR1343,NexaTel Kollam Hub,CT0046,ST017,RG03,Owned,04-07-2021
SR1344,NexaTel Nashik Store,CT0030,ST010,RG02,Mini Store,30-08-2018
SR1345,NexaTel Tirupati Centre,CT0042,ST018,RG03,Mini Store,26-03-2017
SR1346,NexaTel Jaipur Express,CT0011,ST005,RG01,Experience Centre,08-10-2023
SR1347,NexaTel Pune Point,CT0007,ST010,RG02,Franchise,04-11-2019
SR1348,NexaTel Varanasi Express,CT0037,ST004,RG01,Owned,01-07-2012
SR1349,NexaTel Noida Point,CT0010,ST004,RG01,Franchise,23-01-2015
SR1350,NexaTel Surat Centre,CT0019,ST011,RG02,Franchise,17-01-2016
SR1351,NexaTel Jammu Store,CT0062,ST008,RG01,Franchise,22-08-2023
SR1352,NexaTel Tirupati Centre,CT0042,ST018,RG03,Owned,10-03-2022
SR1353,NexaTel Surat Store,CT0019,ST011,RG02,Owned,12-06-2016
SR1354,NexaTel Kollam Centre,CT0046,ST017,RG03,Franchise,12-12-2011
SR1355,NexaTel Noida Point,CT0010,ST004,RG01,Franchise,10-07-2024
SR1356,NexaTel Ajmer Express,CT0040,ST005,RG01,Owned,19-04-2016
SR1357,NexaTel Bhagalpur Express,CT0056,ST024,RG04,Franchise,09-12-2020
SR1358,NexaTel Hubballi Store,CT0047,ST015,RG03,Franchise,27-11-2014
SR1359,NexaTel Pune Hub,CT0007,ST010,RG02,Franchise,09-03-2024
SR1360,NexaTel Shillong Express,CT0065,ST034,RG04,Experience Centre,23-03-2015
SR1361,NexaTel Indore Express,CT0013,ST012,RG02,Franchise,26-10-2020
SR1362,NexaTel Nashik Centre,CT0030,ST010,RG02,Owned,10-12-2016
SR1363,NexaTel Vadodara Point,CT0020,ST011,RG02,Franchise,30-08-2017
SR1364,NexaTel Belagavi Hub,CT0041,ST015,RG03,Mini Store,07-01-2016
SR1365,NexaTel Jamshedpur Centre,CT0058,ST025,RG04,Franchise,14-09-2023
SR1366,NexaTel Siliguri Hub,CT0052,ST022,RG04,Mini Store,28-01-2023
SR1367,NexaTel Vadodara Express,CT0020,ST011,RG02,Owned,23-11-2011
SR1368,NexaTel Noida Express,CT0010,ST004,RG01,Owned,07-04-2015
SR1369,NexaTel Visakhapatnam Centre,CT0018,ST018,RG03,Owned,22-08-2013
SR1370,NexaTel Kollam Store,CT0046,ST017,RG03,Franchise,27-12-2011
SR1371,NexaTel Amritsar Express,CT0032,ST003,RG01,Owned,02-12-2014
SR1372,NexaTel Gwalior Hub,CT0048,ST012,RG02,Mini Store,28-04-2019
SR1373,NexaTel Panaji Express,CT0063,ST013,RG02,Franchise,27-04-2023
SR1374,NexaTel Kanpur Centre,CT0036,ST004,RG01,Franchise,30-08-2023
SR1375,NexaTel Siliguri Point,CT0052,ST022,RG04,Owned,07-09-2022
SR1376,NexaTel Hubballi Store,CT0047,ST015,RG03,Owned,01-07-2015
SR1377,NexaTel Mysuru Store,CT0027,ST015,RG03,Mini Store,29-08-2018
SR1378,NexaTel Vadodara Express,CT0020,ST011,RG02,Franchise,19-02-2012
SR1379,NexaTel Udaipur Store,CT0060,ST005,RG01,Mini Store,12-06-2016
SR1380,NexaTel Raipur Express,CT0026,ST027,RG04,Owned,20-09-2012
SR1381,NexaTel Pune Centre,CT0007,ST010,RG02,Owned,19-12-2019
SR1382,NexaTel Kochi Point,CT0017,ST017,RG03,Owned,19-03-2012
SR1383,NexaTel Gwalior Centre,CT0048,ST012,RG02,Mini Store,17-09-2017
SR1384,NexaTel Jammu Store,CT0062,ST008,RG01,Mini Store,18-12-2019
SR1385,NexaTel Amritsar Centre,CT0032,ST003,RG01,Owned,04-11-2018
SR1386,NexaTel Warangal Store,CT0043,ST019,RG03,Franchise,02-09-2019
SR1387,NexaTel Udaipur Centre,CT0060,ST005,RG01,Owned,28-05-2018
SR1388,NexaTel Chandigarh Store,CT0023,ST009,RG01,Franchise,24-02-2013
SR1389,NexaTel Panaji Point,CT0063,ST013,RG02,Franchise,17-10-2010
SR1390,NexaTel Jaipur Point,CT0011,ST005,RG01,Mini Store,07-05-2023
SR1391,NexaTel Kota Hub,CT0050,ST005,RG01,Franchise,26-10-2015
SR1392,NexaTel Tirupati Hub,CT0042,ST018,RG03,Franchise,20-04-2014
SR1393,NexaTel Kota Hub,CT0050,ST005,RG01,Owned,22-03-2025
SR1394,NexaTel Bengaluru Point,CT0003,ST015,RG03,Experience Centre,14-10-2024
SR1395,NexaTel Udaipur Store,CT0060,ST005,RG01,Franchise,30-01-2025
SR1396,NexaTel Ranchi Store,CT0025,ST025,RG04,Owned,17-05-2014
SR1397,NexaTel Gurugram Point,CT0009,ST002,RG01,Owned,08-12-2024
SR1398,NexaTel Imphal Hub,CT0064,ST031,RG04,Franchise,13-06-2024
SR1399,NexaTel Bhopal Store,CT0014,ST012,RG02,Experience Centre,07-12-2023
SR1400,NexaTel Hyderabad Point,CT0006,ST019,RG03,Owned,30-01-2023
SR1401,NexaTel Chennai Point,CT0004,ST016,RG03,Franchise,24-07-2018
SR1402,NexaTel Lucknow Centre,CT0012,ST004,RG01,Owned,21-11-2020
SR1403,NexaTel Thiruvananthapuram Store,CT0034,ST017,RG03,Franchise,30-04-2025
SR1404,NexaTel Kollam Store,CT0046,ST017,RG03,Franchise,09-05-2010
SR1405,NexaTel New Delhi Express,CT0001,ST001,RG01,Owned,03-04-2010
SR1406,NexaTel Rourkela Point,CT0055,ST023,RG04,Franchise,24-01-2019
SR1407,NexaTel Nashik Point,CT0030,ST010,RG02,Owned,21-08-2024
SR1408,NexaTel Kanpur Store,CT0036,ST004,RG01,Franchise,15-03-2021
SR1409,NexaTel Durgapur Hub,CT0053,ST022,RG04,Owned,25-04-2014
SR1410,NexaTel Bikaner Express,CT0051,ST005,RG01,Franchise,28-08-2013
SR1411,NexaTel Nagpur Hub,CT0015,ST010,RG02,Franchise,21-06-2022
SR1412,NexaTel Lucknow Store,CT0012,ST004,RG01,Franchise,18-07-2017
SR1413,NexaTel Bhagalpur Point,CT0056,ST024,RG04,Franchise,22-01-2024
SR1414,NexaTel Siliguri Store,CT0052,ST022,RG04,Experience Centre,21-06-2016
SR1415,NexaTel Bhubaneswar Hub,CT0022,ST023,RG04,Owned,20-11-2014
SR1416,NexaTel Udaipur Centre,CT0060,ST005,RG01,Franchise,12-05-2018
SR1417,NexaTel Cuttack Point,CT0054,ST023,RG04,Owned,21-03-2023
SR1418,NexaTel Warangal Centre,CT0043,ST019,RG03,Experience Centre,21-02-2012
SR1419,NexaTel Aizawl Hub,CT0067,ST032,RG04,Experience Centre,02-02-2022
SR1420,NexaTel Nagpur Point,CT0015,ST010,RG02,Experience Centre,24-07-2022
SR1421,NexaTel Aurangabad Point,CT0038,ST010,RG02,Franchise,25-09-2022
SR1422,NexaTel Imphal Point,CT0064,ST031,RG04,Franchise,04-07-2021
SR1423,NexaTel Bikaner Centre,CT0051,ST005,RG01,Mini Store,11-12-2023
SR1424,NexaTel Ranchi Hub,CT0025,ST025,RG04,Experience Centre,21-02-2019
SR1425,NexaTel Tiruchirappalli Express,CT0045,ST016,RG03,Experience Centre,14-12-2021
SR1426,NexaTel Aurangabad Centre,CT0038,ST010,RG02,Owned,26-05-2025
SR1427,NexaTel Agra Point,CT0039,ST004,RG01,Franchise,13-07-2017
SR1428,NexaTel Tirupati Hub,CT0042,ST018,RG03,Franchise,07-12-2018
SR1429,NexaTel New Delhi Centre,CT0001,ST001,RG01,Mini Store,21-07-2013
SR1430,NexaTel Ludhiana Point,CT0031,ST003,RG01,Owned,18-03-2024
SR1431,NexaTel Kanpur Hub,CT0036,ST004,RG01,Franchise,07-09-2016
SR1432,NexaTel Gwalior Centre,CT0048,ST012,RG02,Owned,21-08-2012
SR1433,NexaTel Durgapur Centre,CT0053,ST022,RG04,Mini Store,19-05-2012
SR1434,NexaTel Bengaluru Store,CT0003,ST015,RG03,Franchise,29-05-2018
SR1435,NexaTel Ahmedabad Express,CT0008,ST011,RG02,Owned,09-11-2017
SR1436,NexaTel Shillong Point,CT0065,ST034,RG04,Franchise,09-10-2021
SR1437,NexaTel Gurugram Express,CT0009,ST002,RG01,Franchise,27-11-2010
SR1438,NexaTel Pune Point,CT0007,ST010,RG02,Franchise,10-02-2017
SR1439,NexaTel Mysuru Centre,CT0027,ST015,RG03,Owned,23-06-2016
SR1440,NexaTel Jabalpur Centre,CT0049,ST012,RG02,Franchise,13-03-2023
SR1441,NexaTel Surat Express,CT0019,ST011,RG02,Owned,11-05-2022
SR1442,NexaTel Nagpur Store,CT0015,ST010,RG02,Franchise,07-10-2023
SR1443,NexaTel Ludhiana Express,CT0031,ST003,RG01,Owned,27-02-2024
SR1444,NexaTel Kochi Hub,CT0017,ST017,RG03,Owned,09-02-2022
SR1445,NexaTel Warangal Express,CT0043,ST019,RG03,Owned,25-04-2018
SR1446,NexaTel Varanasi Hub,CT0037,ST004,RG01,Franchise,07-10-2018
SR1447,NexaTel Hubballi Hub,CT0047,ST015,RG03,Owned,22-05-2025
SR1448,NexaTel Thiruvananthapuram Store,CT0034,ST017,RG03,Franchise,26-10-2011
SR1449,NexaTel Noida Hub,CT0010,ST004,RG01,Franchise,26-02-2017
SR1450,NexaTel Kota Store,CT0050,ST005,RG01,Franchise,24-08-2014
SR1451,NexaTel Ajmer Point,CT0040,ST005,RG01,Franchise,31-05-2015
SR1452,NexaTel Tiruchirappalli Store,CT0045,ST016,RG03,Franchise,15-09-2018
SR1453,NexaTel Gangtok Point,CT0068,ST028,RG04,Experience Centre,13-04-2013
SR1454,NexaTel Visakhapatnam Hub,CT0018,ST018,RG03,Owned,19-05-2015
SR1455,NexaTel Vadodara Point,CT0020,ST011,RG02,Mini Store,26-02-2016
SR1456,NexaTel Gurugram Hub,CT0009,ST002,RG01,Owned,03-10-2015
SR1457,NexaTel Tiruchirappalli Centre,CT0045,ST016,RG03,Mini Store,26-02-2010
SR1458,NexaTel Durgapur Hub,CT0053,ST022,RG04,Experience Centre,28-09-2014
SR1459,NexaTel Hyderabad Point,CT0006,ST019,RG03,Owned,27-07-2024
SR1460,NexaTel Mysuru Store,CT0027,ST015,RG03,Franchise,08-05-2014
SR1461,NexaTel Bhagalpur Point,CT0056,ST024,RG04,Franchise,15-11-2011
SR1462,NexaTel Noida Store,CT0010,ST004,RG01,Experience Centre,09-12-2010
SR1463,NexaTel Mumbai Express,CT0002,ST010,RG02,Mini Store,22-05-2016
SR1464,NexaTel Bikaner Centre,CT0051,ST005,RG01,Mini Store,12-05-2017
SR1465,NexaTel Aurangabad Centre,CT0038,ST010,RG02,Franchise,27-11-2024
SR1466,NexaTel Ludhiana Store,CT0031,ST003,RG01,Franchise,03-06-2022
SR1467,NexaTel Coimbatore Hub,CT0016,ST016,RG03,Mini Store,17-03-2023
SR1468,NexaTel Hyderabad Store,CT0006,ST019,RG03,Owned,18-10-2012
SR1469,NexaTel Bengaluru Express,CT0003,ST015,RG03,Franchise,24-08-2012
SR1470,NexaTel Pune Centre,CT0007,ST010,RG02,Mini Store,15-01-2010
SR1471,NexaTel Surat Express,CT0019,ST011,RG02,Owned,16-08-2020
SR1472,NexaTel Siliguri Hub,CT0052,ST022,RG04,Franchise,24-12-2024
SR1473,NexaTel Kolkata Express,CT0005,ST022,RG04,Franchise,03-11-2018
SR1474,NexaTel Visakhapatnam Point,CT0018,ST018,RG03,Franchise,18-01-2017
SR1475,NexaTel Bilaspur Store,CT0059,ST027,RG04,Franchise,17-12-2023
SR1476,NexaTel Bikaner Point,CT0051,ST005,RG01,Franchise,23-01-2022
SR1477,NexaTel Noida Point,CT0010,ST004,RG01,Owned,15-11-2017
SR1478,NexaTel Ranchi Hub,CT0025,ST025,RG04,Owned,22-07-2019
SR1479,NexaTel Ludhiana Express,CT0031,ST003,RG01,Franchise,07-12-2015
SR1480,NexaTel Ahmedabad Express,CT0008,ST011,RG02,Franchise,19-11-2011
SR1481,NexaTel Gaya Store,CT0057,ST024,RG04,Mini Store,16-10-2010
SR1482,NexaTel Tirupati Hub,CT0042,ST018,RG03,Mini Store,02-04-2016
SR1483,NexaTel Coimbatore Point,CT0016,ST016,RG03,Franchise,17-02-2017
SR1484,NexaTel Shimla Point,CT0061,ST007,RG01,Franchise,25-09-2018
SR1485,NexaTel Salem Hub,CT0044,ST016,RG03,Experience Centre,28-09-2020
SR1486,NexaTel Durgapur Express,CT0053,ST022,RG04,Owned,18-07-2013
SR1487,NexaTel Tirupati Store,CT0042,ST018,RG03,Franchise,24-03-2018
SR1488,NexaTel Kolkata Point,CT0005,ST022,RG04,Franchise,21-02-2021
SR1489,NexaTel Vijayawada Store,CT0029,ST018,RG03,Franchise,19-10-2012
SR1490,NexaTel Amritsar Express,CT0032,ST003,RG01,Franchise,09-06-2021
SR1491,NexaTel Jabalpur Express,CT0049,ST012,RG02,Owned,30-07-2019
SR1492,NexaTel Raipur Hub,CT0026,ST027,RG04,Franchise,07-03-2018
SR1493,NexaTel Durgapur Express,CT0053,ST022,RG04,Franchise,02-01-2024
SR1494,NexaTel Kochi Point,CT0017,ST017,RG03,Franchise,31-12-2011
SR1495,NexaTel New Delhi Hub,CT0001,ST001,RG01,Franchise,03-02-2019
SR1496,NexaTel Bhagalpur Store,CT0056,ST024,RG04,Franchise,05-11-2013
SR1497,NexaTel Vijayawada Hub,CT0029,ST018,RG03,Franchise,09-02-2018
SR1498,NexaTel Nashik Centre,CT0030,ST010,RG02,Mini Store,07-06-2020
SR1499,NexaTel Cuttack Point,CT0054,ST023,RG04,Mini Store,15-10-2013
SR1500,NexaTel Bikaner Hub,CT0051,ST005,RG01,Franchise,12-02-2019
SR1501,NexaTel Aurangabad Store,CT0038,ST010,RG02,Franchise,28-05-2024
SR1502,NexaTel Kota Centre,CT0050,ST005,RG01,Mini Store,21-10-2013
SR1503,NexaTel Shillong Store,CT0065,ST034,RG04,Owned,01-12-2023
SR1504,NexaTel Gaya Point,CT0057,ST024,RG04,Franchise,29-12-2010
SR1505,NexaTel Belagavi Express,CT0041,ST015,RG03,Franchise,02-03-2020
SR1506,NexaTel Ajmer Centre,CT0040,ST005,RG01,Franchise,04-05-2020
SR1507,NexaTel Surat Point,CT0019,ST011,RG02,Owned,07-02-2024
SR1508,NexaTel Siliguri Point,CT0052,ST022,RG04,Mini Store,10-12-2013
SR1509,NexaTel Gangtok Hub,CT0068,ST028,RG04,Owned,16-10-2017
SR1510,NexaTel Chennai Express,CT0004,ST016,RG03,Franchise,08-04-2019
SR1511,NexaTel Dehradun Hub,CT0033,ST006,RG01,Franchise,30-06-2023
SR1512,NexaTel Nashik Store,CT0030,ST010,RG02,Franchise,21-12-2010
SR1513,NexaTel Pune Express,CT0007,ST010,RG02,Franchise,08-01-2019
SR1514,NexaTel Bilaspur Point,CT0059,ST027,RG04,Franchise,22-11-2016
SR1515,NexaTel Ranchi Express,CT0025,ST025,RG04,Owned,23-01-2014
SR1516,NexaTel Mumbai Hub,CT0002,ST010,RG02,Mini Store,18-01-2023
SR1517,NexaTel Nagpur Centre,CT0015,ST010,RG02,Owned,12-08-2011
SR1518,NexaTel Mysuru Hub,CT0027,ST015,RG03,Mini Store,29-10-2013
SR1519,NexaTel Ajmer Hub,CT0040,ST005,RG01,Experience Centre,23-04-2015
SR1520,NexaTel Dehradun Point,CT0033,ST006,RG01,Owned,26-11-2022
SR1521,NexaTel Cuttack Centre,CT0054,ST023,RG04,Franchise,30-11-2015
SR1522,NexaTel Hyderabad Store,CT0006,ST019,RG03,Franchise,28-12-2013
SR1523,NexaTel Aizawl Express,CT0067,ST032,RG04,Franchise,07-05-2025
SR1524,NexaTel Nagpur Store,CT0015,ST010,RG02,Franchise,03-07-2021
SR1525,NexaTel Bilaspur Centre,CT0059,ST027,RG04,Franchise,20-08-2011
SR1526,NexaTel Chandigarh Store,CT0023,ST009,RG01,Franchise,01-05-2017
SR1527,NexaTel Shimla Store,CT0061,ST007,RG01,Owned,12-11-2011
SR1528,NexaTel Raipur Express,CT0026,ST027,RG04,Franchise,03-07-2021
SR1529,NexaTel Belagavi Centre,CT0041,ST015,RG03,Mini Store,23-01-2017
SR1530,NexaTel Lucknow Hub,CT0012,ST004,RG01,Mini Store,06-02-2023
SR1531,NexaTel Kochi Express,CT0017,ST017,RG03,Franchise,02-04-2010
SR1532,NexaTel Gangtok Express,CT0068,ST028,RG04,Experience Centre,17-02-2025
SR1533,NexaTel Gurugram Store,CT0009,ST002,RG01,Mini Store,28-03-2024
SR1534,NexaTel Gaya Centre,CT0057,ST024,RG04,Mini Store,14-01-2016
SR1535,NexaTel Surat Point,CT0019,ST011,RG02,Owned,08-04-2011
SR1536,NexaTel Kollam Express,CT0046,ST017,RG03,Franchise,13-11-2018
SR1537,NexaTel Ahmedabad Store,CT0008,ST011,RG02,Franchise,01-02-2013
SR1538,NexaTel Bhagalpur Express,CT0056,ST024,RG04,Franchise,24-04-2021
SR1539,NexaTel Bhubaneswar Store,CT0022,ST023,RG04,Franchise,31-10-2017
SR1540,NexaTel Kota Hub,CT0050,ST005,RG01,Franchise,13-10-2018
SR1541,NexaTel Surat Hub,CT0019,ST011,RG02,Mini Store,19-07-2016
SR1542,NexaTel Ajmer Hub,CT0040,ST005,RG01,Franchise,01-04-2014
SR1543,NexaTel Gwalior Point,CT0048,ST012,RG02,Owned,07-03-2012
SR1544,NexaTel Imphal Express,CT0064,ST031,RG04,Owned,30-09-2020
SR1545,NexaTel Indore Express,CT0013,ST012,RG02,Franchise,19-12-2020
SR1546,NexaTel Belagavi Express,CT0041,ST015,RG03,Franchise,10-07-2018
SR1547,NexaTel Agartala Hub,CT0066,ST033,RG04,Franchise,16-07-2018
SR1548,NexaTel Guwahati Express,CT0024,ST026,RG04,Owned,20-11-2017
SR1549,NexaTel Hyderabad Store,CT0006,ST019,RG03,Franchise,07-01-2024
SR1550,NexaTel Panaji Store,CT0063,ST013,RG02,Owned,10-08-2021
SR1551,NexaTel Agra Hub,CT0039,ST004,RG01,Owned,02-11-2011
SR1552,NexaTel Cuttack Hub,CT0054,ST023,RG04,Franchise,05-11-2013
SR1553,NexaTel Jammu Hub,CT0062,ST008,RG01,Mini Store,16-04-2023
SR1554,NexaTel Imphal Store,CT0064,ST031,RG04,Owned,25-06-2020
SR1555,NexaTel Thiruvananthapuram Centre,CT0034,ST017,RG03,Experience Centre,30-12-2018
SR1556,NexaTel Madurai Store,CT0028,ST016,RG03,Franchise,06-02-2010
SR1557,NexaTel Jaipur Store,CT0011,ST005,RG01,Franchise,03-11-2019
SR1558,NexaTel Patna Store,CT0021,ST024,RG04,Owned,05-12-2022
SR1559,NexaTel Cuttack Centre,CT0054,ST023,RG04,Mini Store,05-07-2019
SR1560,NexaTel Bhubaneswar Centre,CT0022,ST023,RG04,Owned,27-07-2024
SR1561,NexaTel Chennai Hub,CT0004,ST016,RG03,Franchise,20-09-2011
SR1562,NexaTel Shimla Express,CT0061,ST007,RG01,Owned,22-11-2021
SR1563,NexaTel Guwahati Point,CT0024,ST026,RG04,Owned,20-03-2010
SR1564,NexaTel Dehradun Hub,CT0033,ST006,RG01,Owned,02-08-2021
SR1565,NexaTel Udaipur Hub,CT0060,ST005,RG01,Owned,25-09-2019
SR1566,NexaTel Ahmedabad Point,CT0008,ST011,RG02,Mini Store,09-09-2012
SR1567,NexaTel Siliguri Centre,CT0052,ST022,RG04,Franchise,28-03-2020
SR1568,NexaTel Hubballi Point,CT0047,ST015,RG03,Franchise,22-03-2015
SR1569,NexaTel Varanasi Hub,CT0037,ST004,RG01,Franchise,28-12-2010
SR1570,NexaTel Ajmer Point,CT0040,ST005,RG01,Franchise,18-06-2023
SR1571,NexaTel Bikaner Centre,CT0051,ST005,RG01,Mini Store,28-12-2013
SR1572,NexaTel Gwalior Point,CT0048,ST012,RG02,Owned,12-04-2017
SR1573,NexaTel Hubballi Hub,CT0047,ST015,RG03,Franchise,25-09-2019
SR1574,NexaTel Mysuru Express,CT0027,ST015,RG03,Experience Centre,03-02-2014
SR1575,NexaTel Madurai Centre,CT0028,ST016,RG03,Experience Centre,17-10-2010
SR1576,NexaTel Hubballi Hub,CT0047,ST015,RG03,Franchise,04-03-2019
SR1577,NexaTel Cuttack Hub,CT0054,ST023,RG04,Owned,21-03-2018
SR1578,NexaTel Jodhpur Hub,CT0035,ST005,RG01,Owned,24-07-2012
SR1579,NexaTel Warangal Hub,CT0043,ST019,RG03,Franchise,07-05-2017
SR1580,NexaTel Madurai Express,CT0028,ST016,RG03,Franchise,14-07-2011
SR1581,NexaTel Amritsar Hub,CT0032,ST003,RG01,Franchise,17-10-2016
SR1582,NexaTel Cuttack Hub,CT0054,ST023,RG04,Owned,06-11-2016
SR1583,NexaTel Chennai Store,CT0004,ST016,RG03,Mini Store,09-08-2021
SR1584,NexaTel Surat Point,CT0019,ST011,RG02,Franchise,06-05-2022
SR1585,NexaTel Gaya Hub,CT0057,ST024,RG04,Mini Store,09-02-2010
SR1586,NexaTel Guwahati Express,CT0024,ST026,RG04,Mini Store,26-05-2024
SR1587,NexaTel Bhagalpur Centre,CT0056,ST024,RG04,Franchise,29-07-2017
SR1588,NexaTel Lucknow Centre,CT0012,ST004,RG01,Mini Store,11-09-2024
SR1589,NexaTel Mysuru Hub,CT0027,ST015,RG03,Owned,06-05-2014
SR1590,NexaTel Durgapur Hub,CT0053,ST022,RG04,Franchise,07-03-2017
SR1591,NexaTel Chennai Express,CT0004,ST016,RG03,Mini Store,03-01-2014
SR1592,NexaTel Kochi Hub,CT0017,ST017,RG03,Mini Store,26-01-2015
SR1593,NexaTel Gwalior Centre,CT0048,ST012,RG02,Franchise,12-12-2014
SR1594,NexaTel Jammu Express,CT0062,ST008,RG01,Mini Store,23-03-2020
SR1595,NexaTel Lucknow Centre,CT0012,ST004,RG01,Franchise,10-08-2019
SR1596,NexaTel Aurangabad Point,CT0038,ST010,RG02,Owned,27-05-2021
SR1597,NexaTel New Delhi Point,CT0001,ST001,RG01,Mini Store,17-03-2011
SR1598,NexaTel Ahmedabad Hub,CT0008,ST011,RG02,Mini Store,02-03-2015
SR1599,NexaTel Mumbai Hub,CT0002,ST010,RG02,Mini Store,04-04-2013
SR1600,NexaTel Jammu Point,CT0062,ST008,RG01,Mini Store,31-12-2013
SR1601,NexaTel Bhubaneswar Hub,CT0022,ST023,RG04,Franchise,08-05-2020
SR1602,NexaTel Thiruvananthapuram Centre,CT0034,ST017,RG03,Owned,06-05-2023
SR1603,NexaTel Panaji Hub,CT0063,ST013,RG02,Franchise,27-06-2014
SR1604,NexaTel Tiruchirappalli Centre,CT0045,ST016,RG03,Mini Store,07-10-2023
