usage_id,customer_id,usage_month,sms_sent,sms_received
US00000735,C0000245,01-2026,14,21
US00000736,C0000246,03-2026,31,25
US00000737,C0000246,02-2026,33,18
US00000738,C0000246,01-2026,36,20
US00000739,C0000247,03-2026,19,16
US00000740,C0000247,02-2026,8,21
US00000741,C0000247,01-2026,15,26
US00000742,C0000248,03-2026,20,26
US00000743,C0000248,02-2026,16,33
US00000744,C0000248,01-2026,17,26
US00000745,C0000249,03-2026,17,25
US00000746,C0000249,02-2026,23,24
US00000747,C0000249,01-2026,16,22
US00000748,C0000250,03-2026,22,31
US00000749,C0000250,02-2026,23,19
US00000750,C0000250,01-2026,20,27
US00000751,C0000251,03-2026,17,17
US00000752,C0000251,02-2026,16,19
US00000753,C0000251,01-2026,15,22
US00000754,C0000252,03-2026,26,22
US00000755,C0000252,02-2026,14,24
US00000756,C0000252,01-2026,14,24
US00000757,C0000253,03-2026,39,22
US00000758,C0000253,02-2026,37,29
US00000759,C0000253,01-2026,38,26
US00000760,C0000254,03-2026,21,26
US00000761,C0000254,02-2026,15,20
US00000762,C0000254,01-2026,20,19
US00000763,C0000255,03-2026,19,33
US00000764,C0000255,02-2026,9,24
US00000765,C0000255,01-2026,16,37
US00000766,C0000256,03-2026,16,17
US00000767,C0000256,02-2026,15,17
US00000768,C0000256,01-2026,8,27
US00000769,C0000257,03-2026,15,22
US00000770,C0000257,02-2026,10,26
US00000771,C0000257,01-2026,22,21
US00000772,C0000258,03-2026,14,35
US00000773,C0000258,02-2026,16,25
US00000774,C0000258,01-2026,31,28
US00000775,C0000259,03-2026,14,25
US00000776,C0000259,02-2026,17,16
US00000777,C0000259,01-2026,26,31
US00000778,C0000260,03-2026,28,19
US00000779,C0000260,02-2026,34,31
US00000780,C0000260,01-2026,47,17
US00000781,C0000261,03-2026,14,22
US00000782,C0000261,02-2026,11,21
US00000783,C0000261,01-2026,17,21
US00000784,C0000262,03-2026,26,21
US00000785,C0000262,02-2026,20,31
US00000786,C0000262,01-2026,22,29
US00000787,C0000263,03-2026,25,16
US00000788,C0000263,02-2026,24,25
US00000789,C0000263,01-2026,14,21
US00000790,C0000264,03-2026,16,29
US00000791,C0000264,02-2026,19,24
US00000792,C0000264,01-2026,21,30
US00000793,C0000265,03-2026,16,22
US00000794,C0000265,02-2026,13,25
US00000795,C0000265,01-2026,17,33
US00000796,C0000266,03-2026,12,33
US00000797,C0000266,02-2026,18,25
US00000798,C0000266,01-2026,15,27
US00000799,C0000267,03-2026,7,26
US00000800,C0000267,02-2026,17,25
US00000801,C0000267,01-2026,11,24
US00000802,C0000268,03-2026,17,24
US00000803,C0000268,02-2026,19,25
US00000804,C0000268,01-2026,19,16
US00000805,C0000269,03-2026,20,15
US00000806,C0000269,02-2026,9,23
US00000807,C0000269,01-2026,21,24
US00000808,C0000270,03-2026,40,20
US00000809,C0000270,02-2026,42,23
US00000810,C0000270,01-2026,39,24
US00000811,C0000271,03-2026,24,24
US00000812,C0000271,02-2026,17,22
US00000813,C0000271,01-2026,14,28
US00000814,C0000272,03-2026,16,26
US00000815,C0000272,02-2026,20,30
US00000816,C0000272,01-2026,16,24
US00000817,C0000273,03-2026,43,17
US00000818,C0000273,02-2026,27,26
US00000819,C0000273,01-2026,43,30
US00000820,C0000274,03-2026,19,28
US00000821,C0000274,02-2026,19,23
US00000822,C0000274,01-2026,16,16
US00000823,C0000275,03-2026,14,24
US00000824,C0000275,02-2026,19,32
US00000825,C0000275,01-2026,17,18
US00000826,C0000276,03-2026,15,29
US00000827,C0000276,02-2026,16,33
US00000828,C0000276,01-2026,29,29
US00000829,C0000277,03-2026,24,18
US00000830,C0000277,02-2026,18,33
US00000831,C0000277,01-2026,14,21
US00000832,C0000278,03-2026,17,33
US00000833,C0000278,02-2026,18,25
US00000834,C0000278,01-2026,14,33
US00000835,C0000279,03-2026,16,26
US00000836,C0000279,02-2026,19,24
US00000837,C0000279,01-2026,16,27
US00000838,C0000280,03-2026,34,25
US00000839,C0000280,02-2026,27,23
US00000840,C0000280,01-2026,40,26
US00000841,C0000281,03-2026,37,24
US00000842,C0000281,02-2026,30,30
US00000843,C0000281,01-2026,45,26
US00000844,C0000282,03-2026,44,33
US00000845,C0000282,02-2026,43,30
US00000846,C0000282,01-2026,35,21
US00000847,C0000283,03-2026,15,32
US00000848,C0000283,02-2026,19,29
US00000849,C0000283,01-2026,13,32
US00000850,C0000284,03-2026,12,20
US00000851,C0000284,02-2026,16,27
US00000852,C0000284,01-2026,18,11
US00000853,C0000285,03-2026,13,15
US00000854,C0000285,02-2026,18,30
US00000855,C0000285,01-2026,18,27
US00000856,C0000286,03-2026,18,31
US00000857,C0000286,02-2026,23,27
US00000858,C0000286,01-2026,17,31
US00000859,C0000287,03-2026,16,31
US00000860,C0000287,02-2026,28,26
US00000861,C0000287,01-2026,25,25
US00000862,C0000288,03-2026,16,27
US00000863,C0000288,02-2026,23,23
US00000864,C0000288,01-2026,18,19
US00000865,C0000289,03-2026,30,29
US00000866,C0000289,02-2026,30,30
US00000867,C0000289,01-2026,29,23
US00000868,C0000290,03-2026,19,19
US00000869,C0000290,02-2026,16,28
US00000870,C0000290,01-2026,19,19
US00000871,C0000291,03-2026,33,28
US00000872,C0000291,02-2026,26,26
US00000873,C0000291,01-2026,39,27
US00000874,C0000292,03-2026,28,19
US00000875,C0000292,02-2026,28,34
US00000876,C0000292,01-2026,39,36
US00000877,C0000293,03-2026,25,28
US00000878,C0000293,02-2026,15,21
US00000879,C0000293,01-2026,23,28
US00000880,C0000294,03-2026,14,25
US00000881,C0000294,02-2026,18,21
US00000882,C0000294,01-2026,29,24
US00000883,C0000295,03-2026,17,33
US00000884,C0000295,02-2026,13,21
US00000885,C0000295,01-2026,10,22
US00000886,C0000296,03-2026,12,26
US00000887,C0000296,02-2026,25,22
US00000888,C0000296,01-2026,15,29
US00000889,C0000297,03-2026,18,29
US00000890,C0000297,02-2026,23,26
US00000891,C0000297,01-2026,17,21
US00000892,C0000298,03-2026,16,23
US00000893,C0000298,02-2026,18,30
US00000894,C0000298,01-2026,15,26
US00000895,C0000299,03-2026,28,37
US00000896,C0000299,02-2026,17,23
US00000897,C0000299,01-2026,14,23
US00000898,C0000300,03-2026,18,33
US00000899,C0000300,02-2026,15,24
US00000900,C0000300,01-2026,13,25
US00000901,C0000301,03-2026,23,32
US00000902,C0000301,02-2026,21,29
US00000903,C0000301,01-2026,19,15
US00000904,C0000302,03-2026,14,26
US00000905,C0000302,02-2026,16,28
US00000906,C0000302,01-2026,19,27
US00000907,C0000303,03-2026,21,26
US00000908,C0000303,02-2026,22,23
US00000909,C0000303,01-2026,19,24
US00000910,C0000304,03-2026,16,20
US00000911,C0000304,02-2026,14,20
US00000912,C0000304,01-2026,17,12
US00000913,C0000305,03-2026,11,24
US00000914,C0000305,02-2026,19,27
US00000915,C0000305,01-2026,13,25
US00000916,C0000306,03-2026,19,25
US00000917,C0000306,02-2026,21,28
US00000918,C0000306,01-2026,14,25
US00000919,C0000307,03-2026,18,23
US00000920,C0000307,02-2026,16,17
US00000921,C0000307,01-2026,18,29
US00000922,C0000308,03-2026,36,23
US00000923,C0000308,02-2026,29,19
US00000924,C0000308,01-2026,31,28
US00000925,C0000309,03-2026,20,33
US00000926,C0000309,02-2026,17,21
US00000927,C0000309,01-2026,20,34
US00000928,C0000310,03-2026,16,23
US00000929,C0000310,02-2026,18,28
US00000930,C0000310,01-2026,13,25
US00000931,C0000311,03-2026,11,23
US00000932,C0000311,02-2026,16,26
US00000933,C0000311,01-2026,21,28
US00000934,C0000312,03-2026,30,30
US00000935,C0000312,02-2026,28,20
US00000936,C0000312,01-2026,40,35
US00000937,C0000313,03-2026,38,34
US00000938,C0000313,02-2026,20,28
US00000939,C0000313,01-2026,24,23
US00000940,C0000314,03-2026,17,30
US00000941,C0000314,02-2026,18,28
US00000942,C0000314,01-2026,20,31
US00000943,C0000315,03-2026,36,24
US00000944,C0000315,02-2026,43,24
US00000945,C0000315,01-2026,34,28
US00000946,C0000316,03-2026,19,20
US00000947,C0000316,02-2026,23,22
US00000948,C0000316,01-2026,21,22
US00000949,C0000317,03-2026,19,23
US00000950,C0000317,02-2026,14,22
US00000951,C0000317,01-2026,15,18
US00000952,C0000318,03-2026,23,20
US00000953,C0000318,02-2026,28,28
US00000954,C0000318,01-2026,22,24
US00000955,C0000319,03-2026,21,22
US00000956,C0000319,02-2026,21,26
US00000957,C0000319,01-2026,16,32
US00000958,C0000320,03-2026,30,33
US00000959,C0000320,02-2026,36,27
US00000960,C0000320,01-2026,33,26
US00000961,C0000321,03-2026,23,24
US00000962,C0000321,02-2026,25,25
US00000963,C0000321,01-2026,23,29
US00000964,C0000322,03-2026,14,18
US00000965,C0000322,02-2026,14,23
US00000966,C0000322,01-2026,17,16
US00000967,C0000323,03-2026,19,17
US00000968,C0000323,02-2026,19,31
US00000969,C0000323,01-2026,24,23
US00000970,C0000324,03-2026,18,28
US00000971,C0000324,02-2026,21,25
US00000972,C0000324,01-2026,27,22
US00000973,C0000325,03-2026,29,26
US00000974,C0000325,02-2026,36,33
US00000975,C0000325,01-2026,29,24
US00000976,C0000326,03-2026,26,16
US00000977,C0000326,02-2026,20,18
US00000978,C0000326,01-2026,25,26
US00000979,C0000327,03-2026,15,19
US00000980,C0000327,02-2026,17,39
US00000981,C0000327,01-2026,17,24
US00000982,C0000328,03-2026,16,29
US00000983,C0000328,02-2026,18,32
US00000984,C0000328,01-2026,16,32
US00000985,C0000329,03-2026,20,30
US00000986,C0000329,02-2026,22,25
US00000987,C0000329,01-2026,14,23
US00000988,C0000330,03-2026,14,24
US00000989,C0000330,02-2026,11,21
US00000990,C0000330,01-2026,16,33
US00000991,C0000331,03-2026,16,31
US00000992,C0000331,02-2026,28,24
US00000993,C0000331,01-2026,13,18
US00000994,C0000332,03-2026,18,26
US00000995,C0000332,02-2026,13,22
US00000996,C0000332,01-2026,22,28
US00000997,C0000333,03-2026,23,22
US00000998,C0000333,02-2026,25,25
US00000999,C0000333,01-2026,23,14
US00001000,C0000334,03-2026,14,29
US00001001,C0000334,02-2026,12,18
US00001002,C0000334,01-2026,23,24
US00001003,C0000335,03-2026,17,23
US00001004,C0000335,02-2026,6,26
US00001005,C0000335,01-2026,21,29
US00001006,C0000336,03-2026,34,17
US00001007,C0000336,02-2026,42,17
US00001008,C0000336,01-2026,47,21
US00001009,C0000337,03-2026,24,23
US00001010,C0000337,02-2026,15,26
US00001011,C0000337,01-2026,17,27
US00001012,C0000338,03-2026,16,21
US00001013,C0000338,02-2026,22,31
US00001014,C0000338,01-2026,22,16
US00001015,C0000339,03-2026,16,8
US00001016,C0000339,02-2026,12,26
US00001017,C0000339,01-2026,20,27
US00001018,C0000340,03-2026,16,22
US00001019,C0000340,02-2026,13,23
US00001020,C0000340,01-2026,17,36
US00001021,C0000341,03-2026,21,25
US00001022,C0000341,02-2026,18,19
US00001023,C0000341,01-2026,19,27
US00001024,C0000342,03-2026,32,29
US00001025,C0000342,02-2026,40,21
US00001026,C0000342,01-2026,35,27
US00001027,C0000343,03-2026,45,28
US00001028,C0000343,02-2026,35,26
US00001029,C0000343,01-2026,33,21
US00001030,C0000344,03-2026,17,32
US00001031,C0000344,02-2026,14,29
US00001032,C0000344,01-2026,30,24
US00001033,C0000345,03-2026,17,29
US00001034,C0000345,02-2026,26,26
US00001035,C0000345,01-2026,22,22
US00001036,C0000346,03-2026,22,20
US00001037,C0000346,02-2026,23,28
US00001038,C0000346,01-2026,22,23
US00001039,C0000347,03-2026,46,25
US00001040,C0000347,02-2026,34,24
US00001041,C0000347,01-2026,33,24
US00001042,C0000348,03-2026,20,34
US00001043,C0000348,02-2026,17,19
US00001044,C0000348,01-2026,22,24
US00001045,C0000349,03-2026,15,30
US00001046,C0000349,02-2026,15,21
US00001047,C0000349,01-2026,10,24
US00001048,C0000350,03-2026,10,20
US00001049,C0000350,02-2026,25,24
US00001050,C0000350,01-2026,16,30
US00001051,C0000351,03-2026,31,17
US00001052,C0000351,02-2026,37,18
US00001053,C0000351,01-2026,43,22
US00001054,C0000352,03-2026,18,26
US00001055,C0000352,02-2026,18,27
US00001056,C0000352,01-2026,19,25
US00001057,C0000353,03-2026,28,19
US00001058,C0000353,02-2026,19,30
US00001059,C0000353,01-2026,11,32
US00001060,C0000354,03-2026,14,23
US00001061,C0000354,02-2026,21,30
US00001062,C0000354,01-2026,22,22
US00001063,C0000355,03-2026,18,27
US00001064,C0000355,02-2026,16,14
US00001065,C0000355,01-2026,23,22
US00001066,C0000356,03-2026,17,14
US00001067,C0000356,02-2026,10,19
US00001068,C0000356,01-2026,13,26
US00001069,C0000357,03-2026,32,29
US00001070,C0000357,02-2026,43,28
US00001071,C0000357,01-2026,36,26
US00001072,C0000358,03-2026,20,29
US00001073,C0000358,02-2026,12,27
US00001074,C0000358,01-2026,18,21
US00001075,C0000359,03-2026,16,17
US00001076,C0000359,02-2026,20,24
US00001077,C0000359,01-2026,22,21
US00001078,C0000360,03-2026,19,26
US00001079,C0000360,02-2026,22,35
US00001080,C0000360,01-2026,21,31
US00001081,C0000361,03-2026,12,23
US00001082,C0000361,02-2026,14,26
US00001083,C0000361,01-2026,25,28
US00001084,C0000362,03-2026,20,31
US00001085,C0000362,02-2026,12,20
US00001086,C0000362,01-2026,16,28
US00001087,C0000363,03-2026,18,25
US00001088,C0000363,02-2026,21,28
US00001089,C0000363,01-2026,16,27
US00001090,C0000364,03-2026,51,19
US00001091,C0000364,02-2026,43,17
US00001092,C0000364,01-2026,33,23
US00001093,C0000365,03-2026,19,25
US00001094,C0000365,02-2026,15,27
US00001095,C0000365,01-2026,25,19
US00001096,C0000366,03-2026,19,23
US00001097,C0000366,02-2026,10,26
US00001098,C0000366,01-2026,22,29
US00001099,C0000367,03-2026,21,36
US00001100,C0000367,02-2026,21,26
US00001101,C0000367,01-2026,22,21
US00001102,C0000368,03-2026,17,28
US00001103,C0000368,02-2026,21,22
US00001104,C0000368,01-2026,22,31
US00001105,C0000369,03-2026,19,29
US00001106,C0000369,02-2026,12,21
US00001107,C0000369,01-2026,25,24
US00001108,C0000370,03-2026,16,22
US00001109,C0000370,02-2026,24,25
US00001110,C0000370,01-2026,20,22
US00001111,C0000371,03-2026,12,23
US00001112,C0000371,02-2026,17,20
US00001113,C0000371,01-2026,19,22
US00001114,C0000372,03-2026,39,28
US00001115,C0000372,02-2026,40,18
US00001116,C0000372,01-2026,37,28
US00001117,C0000373,03-2026,14,23
US00001118,C0000373,02-2026,11,21
US00001119,C0000373,01-2026,23,34
US00001120,C0000374,03-2026,34,24
US00001121,C0000374,02-2026,28,30
US00001122,C0000374,01-2026,40,18
US00001123,C0000375,03-2026,14,25
US00001124,C0000375,02-2026,13,25
US00001125,C0000375,01-2026,21,21
US00001126,C0000376,03-2026,11,35
US00001127,C0000376,02-2026,21,24
US00001128,C0000376,01-2026,27,19
US00001129,C0000377,03-2026,23,23
US00001130,C0000377,02-2026,18,26
US00001131,C0000377,01-2026,20,33
US00001132,C0000378,03-2026,18,22
US00001133,C0000378,02-2026,14,22
US00001134,C0000378,01-2026,27,26
US00001135,C0000379,03-2026,28,30
US00001136,C0000379,02-2026,32,26
US00001137,C0000379,01-2026,39,17
US00001138,C0000380,03-2026,18,18
US00001139,C0000380,02-2026,20,23
US00001140,C0000380,01-2026,18,30
US00001141,C0000381,03-2026,23,32
US00001142,C0000381,02-2026,19,30
US00001143,C0000381,01-2026,19,21
US00001144,C0000382,03-2026,10,23
US00001145,C0000382,02-2026,21,21
US00001146,C0000382,01-2026,25,29
US00001147,C0000383,03-2026,15,32
US00001148,C0000383,02-2026,18,14
US00001149,C0000383,01-2026,15,26
US00001150,C0000384,03-2026,20,23
US00001151,C0000384,02-2026,20,20
US00001152,C0000384,01-2026,24,29
US00001153,C0000385,03-2026,24,17
US00001154,C0000385,02-2026,35,28
US00001155,C0000385,01-2026,32,20
US00001156,C0000386,03-2026,16,24
US00001157,C0000386,02-2026,20,32
US00001158,C0000386,01-2026,20,22
US00001159,C0000387,03-2026,8,23
US00001160,C0000387,02-2026,21,24
US00001161,C0000387,01-2026,12,28
US00001162,C0000388,03-2026,19,23
US00001163,C0000388,02-2026,33,22
US00001164,C0000388,01-2026,22,33
US00001165,C0000389,03-2026,20,30
US00001166,C0000389,02-2026,11,27
US00001167,C0000389,01-2026,23,30
US00001168,C0000390,03-2026,46,26
US00001169,C0000390,02-2026,47,15
US00001170,C0000390,01-2026,32,30
US00001171,C0000391,03-2026,19,28
US00001172,C0000391,02-2026,20,28
US00001173,C0000391,01-2026,21,26
US00001174,C0000392,03-2026,32,29
US00001175,C0000392,02-2026,36,20
US00001176,C0000392,01-2026,48,27
US00001177,C0000393,03-2026,36,19
US00001178,C0000393,02-2026,38,32
US00001179,C0000393,01-2026,31,30
US00001180,C0000394,03-2026,39,25
US00001181,C0000394,02-2026,48,27
US00001182,C0000394,01-2026,34,26
US00001183,C0000395,03-2026,39,26
US00001184,C0000395,02-2026,38,28
US00001185,C0000395,01-2026,36,29
US00001186,C0000396,03-2026,21,22
US00001187,C0000396,02-2026,15,16
US00001188,C0000396,01-2026,19,35
US00001189,C0000397,03-2026,27,27
US00001190,C0000397,02-2026,26,31
US00001191,C0000397,01-2026,32,17
US00001192,C0000398,03-2026,40,22
US00001193,C0000398,02-2026,30,23
US00001194,C0000398,01-2026,49,29
US00001195,C0000399,03-2026,19,26
US00001196,C0000399,02-2026,20,25
US00001197,C0000399,01-2026,19,18
US00001198,C0000400,03-2026,19,30
US00001199,C0000400,02-2026,22,25
US00001200,C0000400,01-2026,19,31
US00001201,C0000401,03-2026,27,17
US00001202,C0000401,02-2026,34,26
US00001203,C0000401,01-2026,35,27
US00001204,C0000402,03-2026,15,32
US00001205,C0000402,02-2026,16,21
US00001206,C0000402,01-2026,13,25
US00001207,C0000403,03-2026,16,29
US00001208,C0000403,02-2026,22,24
US00001209,C0000403,01-2026,9,30
US00001210,C0000404,03-2026,19,20
US00001211,C0000404,02-2026,26,22
US00001212,C0000404,01-2026,21,25
US00001213,C0000405,03-2026,19,30
US00001214,C0000405,02-2026,22,29
US00001215,C0000405,01-2026,24,32
US00001216,C0000406,03-2026,19,19
US00001217,C0000406,02-2026,20,32
US00001218,C0000406,01-2026,16,38
US00001219,C0000407,03-2026,14,29
US00001220,C0000407,02-2026,25,27
US00001221,C0000407,01-2026,21,26
US00001222,C0000408,03-2026,34,23
US00001223,C0000408,02-2026,38,23
US00001224,C0000408,01-2026,50,25
US00001225,C0000409,03-2026,21,29
US00001226,C0000409,02-2026,24,19
US00001227,C0000409,01-2026,24,24
US00001228,C0000410,03-2026,35,26
US00001229,C0000410,02-2026,29,30
US00001230,C0000410,01-2026,26,32
US00001231,C0000411,03-2026,17,23
US00001232,C0000411,02-2026,20,27
US00001233,C0000411,01-2026,16,27
US00001234,C0000412,03-2026,33,27
US00001235,C0000412,02-2026,32,28
US00001236,C0000412,01-2026,41,27
US00001237,C0000413,03-2026,14,18
US00001238,C0000413,02-2026,17,33
US00001239,C0000413,01-2026,22,23
US00001240,C0000414,03-2026,17,28
US00001241,C0000414,02-2026,15,21
US00001242,C0000414,01-2026,21,14
US00001243,C0000415,03-2026,12,22
US00001244,C0000415,02-2026,16,28
US00001245,C0000415,01-2026,18,24
US00001246,C0000416,03-2026,17,23
US00001247,C0000416,02-2026,16,18
US00001248,C0000416,01-2026,19,24
US00001249,C0000417,03-2026,19,34
US00001250,C0000417,02-2026,12,18
US00001251,C0000417,01-2026,25,28
US00001252,C0000418,03-2026,20,23
US00001253,C0000418,02-2026,14,28
US00001254,C0000418,01-2026,18,30
US00001255,C0000419,03-2026,23,26
US00001256,C0000419,02-2026,14,21
US00001257,C0000419,01-2026,17,16
US00001258,C0000420,03-2026,20,18
US00001259,C0000420,02-2026,12,27
US00001260,C0000420,01-2026,11,15
US00001261,C0000421,03-2026,34,24
US00001262,C0000421,02-2026,35,22
US00001263,C0000421,01-2026,30,23
US00001264,C0000422,03-2026,13,27
US00001265,C0000422,02-2026,18,31
US00001266,C0000422,01-2026,16,22
US00001267,C0000423,03-2026,28,22
US00001268,C0000423,02-2026,9,18
US00001269,C0000423,01-2026,28,15
US00001270,C0000424,03-2026,10,28
US00001271,C0000424,02-2026,14,26
US00001272,C0000424,01-2026,23,21
US00001273,C0000425,03-2026,34,34
US00001274,C0000425,02-2026,39,30
US00001275,C0000425,01-2026,30,27
US00001276,C0000426,03-2026,30,17
US00001277,C0000426,02-2026,19,36
US00001278,C0000426,01-2026,19,27
US00001279,C0000427,03-2026,19,11
US00001280,C0000427,02-2026,14,29
US00001281,C0000427,01-2026,21,25
US00001282,C0000428,03-2026,18,34
US00001283,C0000428,02-2026,14,31
US00001284,C0000428,01-2026,20,23
US00001285,C0000429,03-2026,36,36
US00001286,C0000429,02-2026,36,21
US00001287,C0000429,01-2026,33,20
US00001288,C0000430,03-2026,13,27
US00001289,C0000430,02-2026,6,27
US00001290,C0000430,01-2026,19,19
US00001291,C0000431,03-2026,21,26
US00001292,C0000431,02-2026,20,25
US00001293,C0000431,01-2026,19,20
US00001294,C0000432,03-2026,19,28
US00001295,C0000432,02-2026,20,18
US00001296,C0000432,01-2026,22,23
US00001297,C0000433,03-2026,29,31
US00001298,C0000433,02-2026,40,24
US00001299,C0000433,01-2026,37,24
US00001300,C0000434,03-2026,30,27
US00001301,C0000434,02-2026,26,27
US00001302,C0000434,01-2026,43,20
US00001303,C0000435,03-2026,26,25
US00001304,C0000435,02-2026,43,30
US00001305,C0000435,01-2026,29,23
US00001306,C0000436,03-2026,26,30
US00001307,C0000436,02-2026,39,25
US00001308,C0000436,01-2026,37,27
US00001309,C0000437,03-2026,17,22
US00001310,C0000437,02-2026,18,19
US00001311,C0000437,01-2026,20,27
US00001312,C0000438,03-2026,18,21
US00001313,C0000438,02-2026,16,27
US00001314,C0000438,01-2026,20,16
US00001315,C0000439,03-2026,18,21
US00001316,C0000439,02-2026,17,33
US00001317,C0000439,01-2026,19,23
US00001318,C0000440,03-2026,14,21
US00001319,C0000440,02-2026,10,33
US00001320,C0000440,01-2026,18,13
US00001321,C0000441,03-2026,25,26
US00001322,C0000441,02-2026,31,22
US00001323,C0000441,01-2026,16,32
