feedback_id,customer_id,feedback_date,csat_score,nps_score,channel,feedback_category
FB00000426,C0000282,26-04-2014,2,3,Call Centre,Pricing
FB00000427,C0000283,13-09-2015,3,7,Email Survey,Billing
FB00000428,C0000283,28-04-2020,4,7,App Rating,Billing
FB00000429,C0000284,23-11-2016,4,4,Call Centre,Network
FB00000430,C0000285,30-05-2022,4,7,App Rating,Overall Experience
FB00000431,C0000285,24-08-2025,4,5,Call Centre,Network
FB00000432,C0000288,22-10-2015,4,8,Call Centre,App Experience
FB00000433,C0000290,11-04-2018,3,4,Email Survey,App Experience
FB00000434,C0000291,28-07-2016,2,4,Call Centre,Billing
FB00000435,C0000291,22-04-2023,2,5,Email Survey,Overall Experience
FB00000436,C0000294,14-06-2014,5,8,Email Survey,App Experience
FB00000437,C0000295,06-11-2015,4,7,App Rating,Network
FB00000438,C0000295,28-05-2017,3,6,App Rating,App Experience
FB00000439,C0000296,19-08-2016,3,7,Email Survey,Overall Experience
FB00000440,C0000296,09-12-2019,5,5,SMS Survey,Overall Experience
FB00000441,C0000296,08-11-2021,4,5,Email Survey,Overall Experience
FB00000442,C0000297,29-03-2015,3,8,SMS Survey,Support
FB00000443,C0000297,21-07-2021,4,7,Email Survey,Overall Experience
FB00000444,C0000299,24-04-2015,4,6,Call Centre,Pricing
FB00000445,C0000299,06-02-2020,2,6,App Rating,Support
FB00000446,C0000300,17-02-2014,3,4,IVR Survey,Pricing
FB00000447,C0000301,04-12-2018,3,8,Email Survey,Pricing
FB00000448,C0000301,07-11-2018,3,9,SMS Survey,Pricing
FB00000449,C0000302,08-08-2021,3,7,IVR Survey,Pricing
FB00000450,C0000302,31-08-2014,5,5,Email Survey,App Experience
FB00000451,C0000303,22-11-2025,4,5,App Rating,Pricing
FB00000452,C0000303,24-10-2016,4,5,IVR Survey,Billing
FB00000453,C0000304,22-09-2016,3,4,Email Survey,Support
FB00000454,C0000304,26-06-2015,4,5,IVR Survey,Overall Experience
FB00000455,C0000305,12-07-2018,2,3,App Rating,Network
FB00000456,C0000305,26-06-2022,3,4,Call Centre,Overall Experience
FB00000457,C0000305,30-06-2022,3,3,Call Centre,Overall Experience
FB00000458,C0000307,07-07-2020,3,4,Call Centre,Overall Experience
FB00000459,C0000308,26-11-2019,4,5,IVR Survey,App Experience
FB00000460,C0000309,08-03-2022,3,5,Call Centre,App Experience
FB00000461,C0000314,17-09-2023,3,4,Call Centre,Overall Experience
FB00000462,C0000314,20-11-2024,3,4,SMS Survey,App Experience
FB00000463,C0000314,22-07-2014,3,6,Call Centre,Network
FB00000464,C0000314,31-03-2015,3,4,SMS Survey,Network
FB00000465,C0000314,03-01-2014,4,6,SMS Survey,Network
FB00000466,C0000316,02-07-2021,3,5,App Rating,Support
FB00000467,C0000316,07-03-2023,5,6,App Rating,App Experience
FB00000468,C0000317,29-11-2022,2,5,App Rating,Network
FB00000469,C0000317,18-11-2017,4,4,Email Survey,Pricing
FB00000470,C0000318,29-11-2025,3,0,App Rating,Overall Experience
FB00000471,C0000318,24-04-2017,2,0,SMS Survey,Network
FB00000472,C0000318,11-07-2016,2,0,SMS Survey,Overall Experience
FB00000473,C0000318,27-06-2017,2,0,Email Survey,Pricing
FB00000474,C0000318,25-12-2016,3,0,Call Centre,Support
FB00000475,C0000318,13-12-2018,1,1,Call Centre,Support
FB00000476,C0000319,27-06-2022,1,4,Call Centre,Billing
FB00000477,C0000319,06-03-2023,3,3,SMS Survey,Support
FB00000478,C0000320,30-08-2017,4,10,Email Survey,Overall Experience
FB00000479,C0000320,05-07-2023,4,10,SMS Survey,App Experience
FB00000480,C0000320,21-03-2022,4,8,SMS Survey,Billing
FB00000481,C0000321,07-05-2025,3,5,Call Centre,Network
FB00000482,C0000322,09-03-2024,4,9,App Rating,Support
FB00000483,C0000322,21-05-2022,5,7,Call Centre,Billing
FB00000484,C0000322,28-10-2025,4,8,App Rating,Pricing
FB00000485,C0000323,24-02-2023,4,4,Email Survey,App Experience
FB00000486,C0000324,07-12-2017,4,6,Email Survey,Overall Experience
FB00000487,C0000324,19-05-2020,2,8,SMS Survey,Pricing
FB00000488,C0000325,02-01-2015,4,8,IVR Survey,App Experience
FB00000489,C0000328,20-07-2025,4,5,App Rating,App Experience
FB00000490,C0000329,04-02-2021,3,5,Email Survey,Overall Experience
FB00000491,C0000329,30-08-2020,5,5,App Rating,Billing
FB00000492,C0000330,28-10-2016,5,8,Email Survey,Support
FB00000493,C0000331,15-04-2023,1,2,App Rating,Support
FB00000494,C0000331,27-01-2025,1,1,SMS Survey,Overall Experience
FB00000495,C0000331,01-11-2019,1,0,App Rating,Billing
FB00000496,C0000331,08-09-2014,1,0,App Rating,Billing
FB00000497,C0000332,21-02-2014,2,2,IVR Survey,App Experience
FB00000498,C0000332,30-03-2019,2,3,App Rating,Support
FB00000499,C0000333,02-02-2019,3,5,IVR Survey,Overall Experience
FB00000500,C0000336,06-02-2021,3,4,App Rating,App Experience
FB00000501,C0000337,31-08-2014,2,6,Email Survey,Overall Experience
FB00000502,C0000337,12-03-2025,3,5,SMS Survey,Overall Experience
FB00000503,C0000338,16-04-2024,4,5,Call Centre,Billing
FB00000504,C0000339,18-01-2024,2,3,Email Survey,Overall Experience
FB00000505,C0000339,05-09-2014,2,5,Call Centre,App Experience
FB00000506,C0000339,10-05-2024,3,4,IVR Survey,App Experience
FB00000507,C0000339,29-10-2024,1,5,SMS Survey,Support
FB00000508,C0000340,07-07-2015,3,8,Call Centre,App Experience
FB00000509,C0000340,07-03-2015,4,8,SMS Survey,Pricing
FB00000510,C0000341,08-01-2024,4,3,IVR Survey,App Experience
FB00000511,C0000341,18-09-2025,4,5,App Rating,Pricing
FB00000512,C0000341,17-01-2014,2,3,IVR Survey,App Experience
FB00000513,C0000342,24-06-2015,4,7,App Rating,App Experience
FB00000514,C0000345,26-07-2015,4,8,Call Centre,Billing
FB00000515,C0000346,18-03-2021,3,3,SMS Survey,App Experience
FB00000516,C0000346,01-08-2016,2,4,App Rating,Billing
FB00000517,C0000347,19-10-2020,1,4,Email Survey,Support
FB00000518,C0000349,18-03-2024,3,6,Email Survey,Network
FB00000519,C0000350,02-09-2021,4,9,SMS Survey,Support
FB00000520,C0000350,12-10-2014,5,9,Call Centre,Network
FB00000521,C0000350,07-02-2025,5,10,IVR Survey,Support
FB00000522,C0000351,27-01-2018,3,0,App Rating,Billing
FB00000523,C0000351,10-05-2021,3,0,SMS Survey,Overall Experience
FB00000524,C0000352,31-03-2024,2,3,Email Survey,App Experience
FB00000525,C0000352,18-07-2024,2,3,App Rating,Support
FB00000526,C0000352,13-06-2021,3,2,SMS Survey,Overall Experience
FB00000527,C0000353,18-04-2014,2,3,IVR Survey,Support
FB00000528,C0000353,29-12-2018,3,4,App Rating,App Experience
FB00000529,C0000354,12-04-2019,4,7,IVR Survey,Support
FB00000530,C0000355,08-02-2021,3,6,IVR Survey,Overall Experience
FB00000531,C0000355,24-04-2021,5,6,Email Survey,App Experience
FB00000532,C0000355,03-10-2017,3,8,IVR Survey,Support
FB00000533,C0000355,21-05-2018,4,6,App Rating,App Experience
FB00000534,C0000356,18-02-2015,3,6,App Rating,Pricing
FB00000535,C0000356,22-08-2023,4,5,SMS Survey,Billing
FB00000536,C0000357,13-08-2014,2,8,App Rating,Overall Experience
FB00000537,C0000357,09-11-2024,2,6,Email Survey,Overall Experience
FB00000538,C0000358,28-01-2023,3,6,Call Centre,Support
FB00000539,C0000360,23-11-2016,3,7,SMS Survey,App Experience
FB00000540,C0000361,27-03-2020,3,3,Call Centre,Overall Experience
FB00000541,C0000362,16-04-2015,5,10,Email Survey,Pricing
FB00000542,C0000362,27-08-2019,5,9,Email Survey,Network
FB00000543,C0000365,26-05-2016,2,3,IVR Survey,Billing
FB00000544,C0000367,21-11-2024,3,7,Call Centre,Overall Experience
FB00000545,C0000367,23-11-2016,4,7,Call Centre,Network
FB00000546,C0000368,13-10-2024,4,6,Call Centre,App Experience
FB00000547,C0000368,19-02-2021,3,6,Email Survey,Support
FB00000548,C0000369,12-02-2022,2,6,App Rating,Billing
FB00000549,C0000370,19-07-2017,3,8,App Rating,Pricing
FB00000550,C0000370,13-10-2023,2,7,IVR Survey,Pricing
FB00000551,C0000371,06-11-2024,3,3,SMS Survey,Network
FB00000552,C0000372,10-06-2019,4,9,SMS Survey,Billing
FB00000553,C0000372,24-01-2020,3,9,Call Centre,App Experience
FB00000554,C0000372,07-05-2018,4,10,Call Centre,App Experience
FB00000555,C0000373,24-12-2015,5,8,IVR Survey,Pricing
FB00000556,C0000373,23-11-2019,4,9,IVR Survey,Billing
FB00000557,C0000373,07-10-2021,4,8,IVR Survey,Support
FB00000558,C0000374,25-12-2022,2,6,Email Survey,Support
FB00000559,C0000374,15-04-2017,4,6,Call Centre,Billing
FB00000560,C0000374,27-05-2022,2,7,Email Survey,Pricing
FB00000561,C0000375,17-07-2020,3,8,Email Survey,Billing
FB00000562,C0000375,19-06-2016,5,6,App Rating,Pricing
FB00000563,C0000376,16-09-2025,1,2,App Rating,App Experience
FB00000564,C0000378,27-05-2015,3,7,IVR Survey,Overall Experience
FB00000565,C0000378,18-07-2019,5,7,App Rating,Support
FB00000566,C0000379,18-06-2022,4,3,App Rating,Billing
FB00000567,C0000379,07-03-2020,3,5,Call Centre,Pricing
FB00000568,C0000380,24-11-2023,4,9,Call Centre,Support
FB00000569,C0000380,06-10-2018,3,9,Email Survey,Network
FB00000570,C0000381,02-09-2017,4,7,Call Centre,Overall Experience
FB00000571,C0000382,26-03-2015,3,8,SMS Survey,Support
FB00000572,C0000384,29-07-2024,2,3,SMS Survey,Support
FB00000573,C0000384,18-11-2017,1,3,App Rating,Pricing
FB00000574,C0000385,09-11-2024,2,7,IVR Survey,App Experience
FB00000575,C0000386,16-02-2017,4,8,App Rating,Pricing
FB00000576,C0000386,12-02-2020,3,9,Call Centre,Support
FB00000577,C0000387,07-06-2025,4,4,Email Survey,Overall Experience
FB00000578,C0000387,22-06-2019,4,3,App Rating,Billing
FB00000579,C0000388,14-04-2019,2,5,SMS Survey,Billing
FB00000580,C0000388,27-12-2024,4,5,Email Survey,Network
FB00000581,C0000390,08-09-2023,1,1,Call Centre,Overall Experience
FB00000582,C0000390,03-10-2025,3,0,SMS Survey,Support
FB00000583,C0000390,22-03-2022,1,0,SMS Survey,App Experience
FB00000584,C0000391,23-08-2020,2,8,Email Survey,Support
FB00000585,C0000391,08-07-2017,3,6,Email Survey,Overall Experience
FB00000586,C0000391,25-08-2018,4,6,Call Centre,Network
FB00000587,C0000392,21-05-2014,5,9,SMS Survey,Support
FB00000588,C0000392,29-03-2023,5,9,IVR Survey,Support
FB00000589,C0000395,08-02-2018,3,3,SMS Survey,Overall Experience
FB00000590,C0000395,28-12-2020,4,5,Call Centre,Support
FB00000591,C0000396,13-03-2020,2,4,App Rating,Pricing
FB00000592,C0000397,05-06-2018,2,2,Call Centre,Network
FB00000593,C0000397,08-05-2014,1,1,Email Survey,Support
FB00000594,C0000398,13-01-2026,4,5,App Rating,App Experience
FB00000595,C0000398,06-11-2017,4,7,App Rating,Network
FB00000596,C0000399,22-02-2018,1,4,SMS Survey,Overall Experience
FB00000597,C0000400,24-03-2020,3,7,Email Survey,Support
FB00000598,C0000403,25-11-2018,3,4,App Rating,Pricing
FB00000599,C0000403,18-01-2024,1,3,App Rating,Support
FB00000600,C0000403,05-07-2014,1,4,IVR Survey,Billing
FB00000601,C0000403,08-07-2015,3,3,SMS Survey,Overall Experience
FB00000602,C0000405,09-11-2024,3,4,Email Survey,Network
FB00000603,C0000405,19-06-2014,3,4,SMS Survey,Network
FB00000604,C0000406,15-11-2014,2,5,Email Survey,App Experience
FB00000605,C0000406,25-09-2016,4,4,Call Centre,Billing
FB00000606,C0000407,21-05-2022,1,4,Email Survey,Billing
FB00000607,C0000407,21-04-2016,1,4,SMS Survey,Overall Experience
FB00000608,C0000410,01-09-2023,2,3,IVR Survey,Overall Experience
FB00000609,C0000411,27-12-2020,3,4,IVR Survey,Network
FB00000610,C0000411,29-04-2014,3,4,SMS Survey,Network
FB00000611,C0000412,12-06-2016,2,7,Call Centre,App Experience
FB00000612,C0000412,13-03-2025,4,7,IVR Survey,Network
FB00000613,C0000412,26-11-2024,2,8,Call Centre,App Experience
FB00000614,C0000413,05-06-2014,3,8,SMS Survey,App Experience
FB00000615,C0000413,19-04-2016,4,9,Call Centre,Network
FB00000616,C0000413,04-10-2018,3,9,Call Centre,Support
FB00000617,C0000414,13-07-2018,4,6,IVR Survey,Network
FB00000618,C0000414,13-08-2017,2,5,IVR Survey,Billing
FB00000619,C0000414,02-01-2018,4,5,Email Survey,Overall Experience
FB00000620,C0000415,19-04-2022,4,5,Email Survey,Support
FB00000621,C0000415,23-01-2017,4,5,Email Survey,Billing
FB00000622,C0000415,11-08-2019,3,6,App Rating,App Experience
FB00000623,C0000417,07-02-2014,3,8,Email Survey,Pricing
FB00000624,C0000417,16-06-2024,3,6,Call Centre,Network
FB00000625,C0000417,13-09-2015,4,7,Email Survey,Support
FB00000626,C0000418,13-04-2025,3,3,IVR Survey,Support
FB00000627,C0000418,03-08-2016,2,4,Call Centre,App Experience
FB00000628,C0000418,03-11-2021,2,4,SMS Survey,Network
FB00000629,C0000418,10-04-2021,2,2,SMS Survey,Pricing
FB00000630,C0000420,12-01-2016,3,5,Call Centre,Pricing
FB00000631,C0000420,21-05-2021,3,4,Call Centre,Pricing
FB00000632,C0000420,09-03-2021,3,4,SMS Survey,App Experience
FB00000633,C0000422,14-05-2024,4,7,App Rating,Pricing
FB00000634,C0000422,06-08-2021,4,8,Call Centre,Network
FB00000635,C0000422,29-09-2016,5,7,Call Centre,Overall Experience
FB00000636,C0000423,16-10-2015,3,5,App Rating,App Experience
FB00000637,C0000423,02-03-2019,2,5,Email Survey,Pricing
FB00000638,C0000423,11-06-2015,3,6,App Rating,Support
FB00000639,C0000423,29-08-2018,3,6,App Rating,Billing
FB00000640,C0000424,12-04-2022,5,7,App Rating,Pricing
FB00000641,C0000425,25-08-2014,3,1,SMS Survey,Billing
FB00000642,C0000425,17-02-2017,3,3,SMS Survey,Pricing
FB00000643,C0000425,30-08-2018,2,3,App Rating,Pricing
FB00000644,C0000425,02-02-2015,1,3,SMS Survey,Pricing
FB00000645,C0000425,12-01-2015,1,1,Email Survey,Support
FB00000646,C0000426,11-08-2024,3,7,Call Centre,Billing
FB00000647,C0000426,23-08-2024,4,6,Email Survey,Overall Experience
FB00000648,C0000427,28-07-2014,4,5,IVR Survey,Support
FB00000649,C0000428,03-08-2017,3,8,Email Survey,Billing
FB00000650,C0000428,14-01-2019,5,6,Email Survey,Billing
FB00000651,C0000429,29-07-2025,3,6,IVR Survey,Pricing
FB00000652,C0000430,26-05-2019,3,9,Email Survey,Support
FB00000653,C0000430,20-10-2024,4,7,SMS Survey,Pricing
FB00000654,C0000431,22-01-2021,3,4,Email Survey,Pricing
FB00000655,C0000432,26-05-2017,3,6,IVR Survey,Network
FB00000656,C0000432,03-08-2021,4,6,App Rating,Billing
FB00000657,C0000433,28-07-2022,3,9,App Rating,Pricing
FB00000658,C0000434,31-01-2015,3,6,Call Centre,Billing
FB00000659,C0000435,01-07-2025,4,5,IVR Survey,Network
FB00000660,C0000437,19-11-2016,1,5,Call Centre,Support
FB00000661,C0000438,18-12-2016,4,5,IVR Survey,App Experience
FB00000662,C0000439,12-01-2016,2,6,IVR Survey,Network
FB00000663,C0000440,23-06-2014,3,0,IVR Survey,Network
FB00000664,C0000444,04-01-2018,3,6,SMS Survey,Pricing
FB00000665,C0000445,13-07-2024,1,3,Email Survey,App Experience
FB00000666,C0000445,14-07-2014,3,4,App Rating,Overall Experience
FB00000667,C0000446,21-12-2020,1,0,IVR Survey,Support
FB00000668,C0000448,18-11-2018,3,0,Call Centre,App Experience
FB00000669,C0000448,13-05-2018,3,0,IVR Survey,Pricing
FB00000670,C0000448,03-07-2020,1,1,IVR Survey,Overall Experience
FB00000671,C0000448,28-06-2025,3,0,Email Survey,App Experience
FB00000672,C0000449,20-02-2015,4,7,Email Survey,Overall Experience
FB00000673,C0000450,21-04-2018,3,3,App Rating,Billing
FB00000674,C0000451,04-06-2022,3,8,Email Survey,Billing
FB00000675,C0000451,12-10-2015,4,8,App Rating,App Experience
FB00000676,C0000452,15-03-2021,4,7,SMS Survey,Pricing
FB00000677,C0000453,24-10-2015,2,2,Call Centre,Pricing
FB00000678,C0000454,02-07-2014,4,7,Call Centre,Overall Experience
FB00000679,C0000454,14-02-2021,2,7,SMS Survey,Network
FB00000680,C0000456,22-10-2024,3,10,Call Centre,Support
FB00000681,C0000456,10-04-2021,5,8,App Rating,Overall Experience
FB00000682,C0000457,30-01-2026,3,8,Call Centre,Overall Experience
FB00000683,C0000457,16-02-2015,3,9,Call Centre,Pricing
FB00000684,C0000458,19-05-2017,3,5,Email Survey,App Experience
FB00000685,C0000458,19-02-2018,3,7,App Rating,Pricing
FB00000686,C0000458,03-10-2016,4,5,Call Centre,App Experience
FB00000687,C0000460,29-10-2023,2,4,IVR Survey,App Experience
FB00000688,C0000463,27-11-2019,2,3,SMS Survey,App Experience
FB00000689,C0000463,04-07-2016,3,5,Call Centre,Billing
FB00000690,C0000465,02-03-2017,2,5,App Rating,Billing
FB00000691,C0000466,29-01-2021,2,5,Email Survey,Pricing
FB00000692,C0000466,17-02-2023,4,5,Email Survey,Support
FB00000693,C0000466,13-01-2018,3,4,SMS Survey,Support
FB00000694,C0000467,29-02-2020,3,7,SMS Survey,Support
FB00000695,C0000467,19-06-2015,4,7,Call Centre,Network
FB00000696,C0000468,01-01-2017,1,2,SMS Survey,Billing
FB00000697,C0000468,07-07-2018,2,3,SMS Survey,App Experience
FB00000698,C0000468,09-02-2019,1,3,IVR Survey,Support
FB00000699,C0000468,18-07-2016,1,3,Call Centre,Billing
FB00000700,C0000469,15-06-2019,1,2,Email Survey,App Experience
FB00000701,C0000469,05-11-2024,2,1,App Rating,Overall Experience
FB00000702,C0000469,17-09-2025,1,2,Call Centre,Support
FB00000703,C0000469,14-05-2020,1,3,Email Survey,Billing
FB00000704,C0000471,13-09-2014,4,6,Email Survey,Overall Experience
FB00000705,C0000471,01-02-2026,4,8,IVR Survey,Network
FB00000706,C0000471,12-01-2016,3,7,Email Survey,Support
FB00000707,C0000471,02-02-2023,2,7,Email Survey,Overall Experience
FB00000708,C0000472,07-09-2020,3,5,SMS Survey,Support
FB00000709,C0000472,20-04-2017,4,6,Email Survey,Support
FB00000710,C0000473,04-06-2022,4,8,Email Survey,Billing
FB00000711,C0000474,23-01-2025,3,3,Call Centre,App Experience
FB00000712,C0000477,03-09-2017,5,7,SMS Survey,App Experience
FB00000713,C0000477,18-12-2017,5,8,Email Survey,App Experience
FB00000714,C0000478,14-03-2014,2,2,IVR Survey,Billing
FB00000715,C0000479,09-02-2019,2,7,IVR Survey,Overall Experience
FB00000716,C0000479,31-10-2021,3,7,Call Centre,App Experience
FB00000717,C0000480,25-08-2014,4,4,IVR Survey,Pricing
FB00000718,C0000481,19-01-2018,1,5,App Rating,Billing
FB00000719,C0000482,28-02-2016,4,7,SMS Survey,App Experience
FB00000720,C0000482,21-01-2026,4,8,App Rating,Billing
FB00000721,C0000482,02-02-2021,5,9,SMS Survey,Support
FB00000722,C0000483,31-03-2025,5,7,App Rating,App Experience
FB00000723,C0000483,03-11-2017,4,5,SMS Survey,Billing
FB00000724,C0000487,13-03-2015,2,6,IVR Survey,Pricing
FB00000725,C0000487,12-10-2022,3,6,App Rating,Billing
FB00000726,C0000488,02-01-2016,3,6,Email Survey,Network
FB00000727,C0000488,07-12-2015,3,8,Call Centre,Billing
FB00000728,C0000489,30-08-2020,4,5,Call Centre,Overall Experience
FB00000729,C0000489,30-11-2019,3,4,Call Centre,Pricing
FB00000730,C0000489,25-09-2018,4,5,Email Survey,Network
FB00000731,C0000489,19-09-2015,2,6,App Rating,Overall Experience
FB00000732,C0000490,14-10-2018,4,7,IVR Survey,Network
FB00000733,C0000490,19-06-2020,4,7,Email Survey,Support
FB00000734,C0000490,03-05-2024,2,7,Call Centre,Overall Experience
FB00000735,C0000491,26-08-2014,3,7,SMS Survey,Network
FB00000736,C0000492,05-03-2024,4,7,App Rating,App Experience
FB00000737,C0000492,15-12-2023,5,6,SMS Survey,Support
FB00000738,C0000493,23-08-2025,1,4,Email Survey,Overall Experience
FB00000739,C0000493,01-05-2015,3,2,Call Centre,Overall Experience
FB00000740,C0000494,27-07-2016,2,0,App Rating,Overall Experience
FB00000741,C0000494,26-09-2018,3,0,Call Centre,Network
FB00000742,C0000494,23-08-2023,2,0,Email Survey,Pricing
FB00000743,C0000497,30-10-2020,2,6,App Rating,Pricing
FB00000744,C0000497,26-10-2020,3,5,Call Centre,Pricing
FB00000745,C0000497,17-06-2025,4,4,Email Survey,Support
FB00000746,C0000497,02-12-2025,4,5,Email Survey,Support
FB00000747,C0000498,24-09-2017,2,6,IVR Survey,Pricing
FB00000748,C0000499,09-12-2021,4,6,IVR Survey,Billing
FB00000749,C0000501,06-03-2024,2,4,App Rating,App Experience
FB00000750,C0000502,22-08-2018,2,5,IVR Survey,App Experience
FB00000751,C0000502,16-03-2025,1,4,IVR Survey,Network
FB00000752,C0000502,06-12-2017,1,5,IVR Survey,Pricing
FB00000753,C0000502,03-04-2014,3,5,SMS Survey,Overall Experience
FB00000754,C0000502,20-11-2019,1,5,Email Survey,Billing
FB00000755,C0000503,31-08-2023,3,5,App Rating,Billing
FB00000756,C0000505,28-02-2023,3,9,Email Survey,Pricing
FB00000757,C0000505,01-09-2019,4,9,IVR Survey,App Experience
FB00000758,C0000506,15-11-2016,3,6,Email Survey,Network
FB00000759,C0000506,09-02-2021,4,8,Email Survey,Network
FB00000760,C0000507,23-06-2022,3,1,IVR Survey,Billing
FB00000761,C0000507,02-11-2025,3,0,SMS Survey,Network
FB00000762,C0000508,19-02-2023,5,8,App Rating,Network
FB00000763,C0000509,12-03-2021,5,7,SMS Survey,Overall Experience
FB00000764,C0000509,23-03-2022,4,7,App Rating,Network
FB00000765,C0000509,12-02-2020,4,8,IVR Survey,Overall Experience
FB00000766,C0000509,19-07-2017,5,9,IVR Survey,App Experience
FB00000767,C0000510,09-10-2015,4,8,App Rating,Overall Experience
FB00000768,C0000511,17-06-2023,4,8,Call Centre,Pricing
FB00000769,C0000511,05-11-2018,4,6,App Rating,Overall Experience
FB00000770,C0000511,30-07-2015,4,7,IVR Survey,Support
FB00000771,C0000512,21-08-2025,2,4,App Rating,Billing
FB00000772,C0000512,15-02-2015,2,5,IVR Survey,App Experience
FB00000773,C0000513,27-08-2019,5,10,Call Centre,Billing
FB00000774,C0000513,26-03-2026,4,8,Email Survey,Network
FB00000775,C0000513,04-07-2019,5,9,App Rating,Overall Experience
FB00000776,C0000514,11-08-2023,5,6,IVR Survey,Billing
FB00000777,C0000514,30-07-2019,5,7,SMS Survey,Pricing
