payment_id,invoice_id,customer_id,payment_date,amount_inr,payment_method,payment_status
PAY00000372,INV00000445,C0000086,14-07-2025,1436.97,Credit Card,Success
PAY00000373,INV00000446,C0000086,06-06-2025,1627.0,IMPS,Success
PAY00000374,INV00000447,C0000086,05-05-2025,1627.98,UPI,Success
PAY00000375,INV00000448,C0000087,23-04-2026,10562.33,UPI,Success
PAY00000376,INV00000449,C0000087,06-03-2026,9588.3,IMPS,Success
PAY00000377,INV00000450,C0000087,05-02-2026,9300.78,Net Banking,Success
PAY00000378,INV00000451,C0000087,26-02-2026,11193.1,UPI,Success
PAY00000379,INV00000452,C0000087,13-12-2025,10400.19,Credit Card,Success
PAY00000380,INV00000454,C0000087,01-11-2025,9200.83,UPI,Success
PAY00000381,INV00000455,C0000087,06-09-2025,9424.14,Debit Card,Success
PAY00000382,INV00000456,C0000087,09-08-2025,10799.45,Net Banking,Success
PAY00000383,INV00000457,C0000087,05-08-2025,10303.0,Net Banking,Success
PAY00000384,INV00000458,C0000087,02-07-2025,9163.36,UPI,Success
PAY00000385,INV00000460,C0000090,05-04-2026,1129.91,UPI,Success
PAY00000386,INV00000461,C0000090,06-04-2026,1116.02,Auto Debit,Success
PAY00000387,INV00000462,C0000090,04-02-2026,1111.56,Debit Card,Success
PAY00000388,INV00000463,C0000090,07-02-2026,1205.15,Wallet,Success
PAY00000389,INV00000464,C0000090,10-12-2025,1250.47,RTGS,Success
PAY00000390,INV00000465,C0000090,15-11-2025,1194.57,UPI,Success
PAY00000391,INV00000469,C0000090,08-07-2025,1128.29,NEFT,Success
PAY00000392,INV00000470,C0000090,08-06-2025,1161.95,UPI,Success
PAY00000393,INV00000471,C0000090,25-05-2025,1210.41,RTGS,Success
PAY00000394,INV00000472,C0000091,12-04-2026,114.6,Auto Debit,Success
PAY00000395,INV00000473,C0000091,08-03-2026,128.62,UPI,Success
PAY00000396,INV00000474,C0000091,11-02-2026,106.66,UPI,Success
PAY00000397,INV00000475,C0000091,20-01-2026,117.17,UPI,Success
PAY00000398,INV00000476,C0000091,03-12-2025,120.86,UPI,Success
PAY00000399,INV00000478,C0000091,05-10-2025,107.56,UPI,Success
PAY00000400,INV00000479,C0000091,13-09-2025,125.75,UPI,Success
PAY00000401,INV00000481,C0000091,07-07-2025,112.36,Debit Card,Success
PAY00000402,INV00000482,C0000091,10-06-2025,120.35,Debit Card,Success
PAY00000403,INV00000483,C0000091,09-05-2025,120.22,UPI,Success
PAY00000404,INV00000485,C0000092,20-02-2020,430.62,UPI,Success
PAY00000405,INV00000486,C0000092,12-01-2020,388.88,RTGS,Success
PAY00000406,INV00000488,C0000092,07-12-2019,408.43,Credit Card,Success
PAY00000407,INV00000489,C0000092,15-10-2019,396.37,Debit Card,Success
PAY00000408,INV00000490,C0000092,13-09-2019,449.17,Credit Card,Success
PAY00000409,INV00000491,C0000092,12-08-2019,429.02,Credit Card,Success
PAY00000410,INV00000492,C0000092,24-07-2019,421.54,NEFT,Success
PAY00000411,INV00000493,C0000092,16-06-2019,440.72,Debit Card,Success
PAY00000412,INV00000494,C0000092,26-05-2019,410.79,UPI,Success
PAY00000413,INV00000499,C0000093,21-01-2026,821.26,UPI,Success
PAY00000414,INV00000500,C0000093,28-12-2025,719.72,Credit Card,Success
PAY00000415,INV00000502,C0000093,16-10-2025,952.02,Debit Card,Success
PAY00000416,INV00000503,C0000093,28-09-2025,758.24,UPI,Success
PAY00000417,INV00000504,C0000093,04-08-2025,789.03,UPI,Success
PAY00000418,INV00000506,C0000093,30-07-2025,853.61,IMPS,Success
PAY00000419,INV00000507,C0000093,17-05-2025,762.78,Net Banking,Success
PAY00000420,INV00000508,C0000094,01-04-2026,1536.6,Auto Debit,Success
PAY00000421,INV00000509,C0000094,23-03-2026,1374.22,UPI,Success
PAY00000422,INV00000510,C0000094,30-01-2026,1450.47,Auto Debit,Success
PAY00000423,INV00000512,C0000094,15-01-2026,1365.14,Credit Card,Success
PAY00000424,INV00000514,C0000094,07-10-2025,1548.11,Debit Card,Success
PAY00000425,INV00000515,C0000094,07-09-2025,1285.52,Debit Card,Success
PAY00000426,INV00000518,C0000094,09-06-2025,1370.1,Cash,Success
PAY00000427,INV00000519,C0000094,08-05-2025,1430.27,UPI,Success
PAY00000428,INV00000520,C0000096,02-04-2026,1609.18,Auto Debit,Success
PAY00000429,INV00000521,C0000096,12-03-2026,1525.28,Credit Card,Success
PAY00000430,INV00000523,C0000096,14-01-2026,1467.58,Credit Card,Success
PAY00000431,INV00000524,C0000096,05-12-2025,1473.95,Credit Card,Success
PAY00000432,INV00000525,C0000096,05-11-2025,1637.23,Debit Card,Success
PAY00000433,INV00000526,C0000096,03-10-2025,1417.88,Net Banking,Success
PAY00000434,INV00000527,C0000096,12-09-2025,1423.91,UPI,Success
PAY00000435,INV00000528,C0000096,07-08-2025,1482.04,Wallet,Success
PAY00000436,INV00000529,C0000098,13-04-2026,1051.91,UPI,Success
PAY00000437,INV00000531,C0000098,01-02-2026,1101.05,UPI,Success
PAY00000438,INV00000532,C0000098,12-01-2026,1057.09,UPI,Success
PAY00000439,INV00000533,C0000098,08-12-2025,1148.27,UPI,Success
PAY00000440,INV00000534,C0000098,13-11-2025,1149.0,Credit Card,Success
PAY00000441,INV00000535,C0000098,08-10-2025,972.67,Wallet,Success
PAY00000442,INV00000536,C0000098,05-09-2025,1117.91,UPI,Success
PAY00000443,INV00000537,C0000098,12-08-2025,1139.81,UPI,Success
PAY00000444,INV00000538,C0000098,10-07-2025,1049.34,Credit Card,Success
PAY00000445,INV00000540,C0000098,25-06-2025,1167.46,UPI,Success
PAY00000446,INV00000541,C0000100,08-12-2024,620.14,Debit Card,Success
PAY00000447,INV00000542,C0000100,01-11-2024,551.51,Auto Debit,Success
PAY00000448,INV00000543,C0000100,02-10-2024,581.91,Credit Card,Success
PAY00000449,INV00000544,C0000100,29-08-2024,592.7,Debit Card,Success
PAY00000450,INV00000545,C0000100,05-08-2024,663.28,UPI,Success
PAY00000451,INV00000546,C0000100,10-07-2024,541.75,Cash,Success
PAY00000452,INV00000549,C0000101,09-02-2026,570.39,UPI,Success
PAY00000453,INV00000551,C0000101,14-12-2025,617.6,RTGS,Success
PAY00000454,INV00000552,C0000101,04-11-2025,620.62,UPI,Success
PAY00000455,INV00000553,C0000101,10-10-2025,624.07,UPI,Success
PAY00000456,INV00000554,C0000101,09-09-2025,633.81,Auto Debit,Success
PAY00000457,INV00000556,C0000101,15-07-2025,630.91,UPI,Success
PAY00000458,INV00000557,C0000101,17-06-2025,519.14,UPI,Success
PAY00000459,INV00000558,C0000101,10-06-2025,592.04,UPI,Success
PAY00000460,INV00000560,C0000102,13-03-2026,754.56,UPI,Success
PAY00000461,INV00000561,C0000102,01-03-2026,747.52,UPI,Success
PAY00000462,INV00000562,C0000102,09-01-2026,751.21,Credit Card,Success
PAY00000463,INV00000563,C0000102,04-12-2025,704.93,UPI,Success
PAY00000464,INV00000565,C0000102,15-10-2025,803.19,UPI,Success
PAY00000465,INV00000566,C0000102,07-09-2025,768.5,UPI,Success
PAY00000466,INV00000567,C0000102,11-08-2025,670.51,NEFT,Success
PAY00000467,INV00000568,C0000102,12-07-2025,728.11,Debit Card,Success
PAY00000468,INV00000569,C0000102,04-06-2025,713.6,UPI,Success
PAY00000469,INV00000571,C0000104,13-04-2026,526.89,Cash,Success
PAY00000470,INV00000572,C0000104,01-03-2026,622.34,Credit Card,Success
PAY00000471,INV00000573,C0000104,31-01-2026,572.71,Debit Card,Success
PAY00000472,INV00000575,C0000104,26-01-2026,575.36,UPI,Success
PAY00000473,INV00000577,C0000104,06-10-2025,506.76,Debit Card,Success
PAY00000474,INV00000578,C0000104,30-10-2025,637.44,UPI,Success
PAY00000475,INV00000579,C0000104,07-08-2025,539.51,Debit Card,Success
PAY00000476,INV00000580,C0000104,28-07-2025,654.25,Auto Debit,Success
PAY00000477,INV00000581,C0000104,18-06-2025,595.19,NEFT,Success
PAY00000478,INV00000583,C0000106,12-04-2026,651.1,Wallet,Success
PAY00000479,INV00000584,C0000106,02-03-2026,640.83,Cash,Success
PAY00000480,INV00000585,C0000106,02-02-2026,674.63,Auto Debit,Success
PAY00000481,INV00000586,C0000106,07-01-2026,723.39,Auto Debit,Success
PAY00000482,INV00000588,C0000106,04-11-2025,712.21,Net Banking,Success
PAY00000483,INV00000589,C0000106,02-10-2025,591.95,UPI,Success
PAY00000484,INV00000590,C0000106,08-09-2025,629.68,Credit Card,Success
PAY00000485,INV00000591,C0000106,06-08-2025,633.99,UPI,Success
PAY00000486,INV00000592,C0000106,09-07-2025,637.02,UPI,Success
PAY00000487,INV00000593,C0000106,30-06-2025,749.44,Wallet,Success
PAY00000488,INV00000594,C0000106,09-05-2025,719.01,Credit Card,Success
PAY00000489,INV00000595,C0000107,28-12-2025,884.53,Credit Card,Success
PAY00000490,INV00000596,C0000107,20-11-2025,806.91,Credit Card,Success
PAY00000491,INV00000598,C0000107,01-10-2025,828.14,Net Banking,Success
PAY00000492,INV00000599,C0000107,01-09-2025,882.22,Debit Card,Success
PAY00000493,INV00000600,C0000107,03-08-2025,816.17,UPI,Success
PAY00000494,INV00000601,C0000107,21-06-2025,820.63,UPI,Success
PAY00000495,INV00000602,C0000107,23-05-2025,764.29,UPI,Success
PAY00000496,INV00000604,C0000107,29-03-2025,808.25,UPI,Success
PAY00000497,INV00000605,C0000107,04-03-2025,895.49,UPI,Success
PAY00000498,INV00000606,C0000107,22-01-2025,859.44,UPI,Success
PAY00000499,INV00000607,C0000108,02-04-2026,1235.18,UPI,Success
PAY00000500,INV00000610,C0000108,02-01-2026,1149.63,UPI,Success
PAY00000501,INV00000611,C0000108,14-12-2025,1181.25,Credit Card,Success
PAY00000502,INV00000612,C0000108,08-11-2025,1191.47,UPI,Success
PAY00000503,INV00000613,C0000108,03-10-2025,1268.65,Wallet,Success
PAY00000504,INV00000614,C0000108,05-09-2025,1110.16,Auto Debit,Success
PAY00000505,INV00000616,C0000108,13-08-2025,1193.07,UPI,Success
PAY00000506,INV00000618,C0000108,14-05-2025,1309.3,UPI,Success
PAY00000507,INV00000619,C0000110,02-04-2026,1168.48,NEFT,Success
PAY00000508,INV00000620,C0000110,10-03-2026,1185.82,UPI,Success
PAY00000509,INV00000621,C0000110,13-02-2026,1243.28,Cash,Success
PAY00000510,INV00000625,C0000110,02-10-2025,1222.1,Debit Card,Success
PAY00000511,INV00000626,C0000110,08-09-2025,1197.91,UPI,Success
PAY00000512,INV00000627,C0000110,10-08-2025,1166.82,UPI,Success
PAY00000513,INV00000628,C0000110,16-07-2025,1246.73,UPI,Success
PAY00000514,INV00000629,C0000110,12-06-2025,1146.35,Cash,Success
PAY00000515,INV00000630,C0000110,16-05-2025,1180.96,Wallet,Success
PAY00000516,INV00000631,C0000111,05-04-2026,1633.84,Credit Card,Success
PAY00000517,INV00000632,C0000111,02-03-2026,1758.79,UPI,Success
PAY00000518,INV00000633,C0000111,12-02-2026,1669.06,UPI,Success
PAY00000519,INV00000634,C0000111,13-01-2026,1704.26,UPI,Success
PAY00000520,INV00000635,C0000111,11-12-2025,1862.21,UPI,Success
PAY00000521,INV00000636,C0000111,03-11-2025,1902.6,UPI,Success
PAY00000522,INV00000638,C0000111,06-09-2025,1736.15,Wallet,Success
PAY00000523,INV00000639,C0000111,07-08-2025,1745.42,Auto Debit,Success
PAY00000524,INV00000640,C0000111,11-07-2025,1874.93,UPI,Success
PAY00000525,INV00000641,C0000111,17-06-2025,1722.94,Credit Card,Success
PAY00000526,INV00000643,C0000112,08-04-2026,612.87,Debit Card,Success
PAY00000527,INV00000644,C0000112,14-03-2026,581.04,UPI,Success
PAY00000528,INV00000647,C0000112,12-12-2025,582.33,Credit Card,Success
PAY00000529,INV00000648,C0000112,10-11-2025,596.02,Net Banking,Success
PAY00000530,INV00000649,C0000112,15-10-2025,666.07,Debit Card,Success
PAY00000531,INV00000651,C0000112,17-08-2025,636.5,UPI,Success
PAY00000532,INV00000652,C0000112,20-08-2025,652.48,UPI,Success
PAY00000533,INV00000653,C0000112,05-07-2025,626.37,UPI,Success
PAY00000534,INV00000654,C0000112,09-06-2025,523.63,Credit Card,Success
PAY00000535,INV00000655,C0000114,14-04-2026,1158.89,UPI,Success
PAY00000536,INV00000657,C0000114,31-01-2026,1385.36,UPI,Success
PAY00000537,INV00000658,C0000114,31-12-2025,1131.2,Debit Card,Success
PAY00000538,INV00000659,C0000114,10-12-2025,1288.44,UPI,Success
PAY00000539,INV00000660,C0000114,02-11-2025,1216.17,UPI,Success
PAY00000540,INV00000661,C0000114,03-10-2025,1186.68,Credit Card,Success
PAY00000541,INV00000662,C0000114,04-09-2025,1230.35,UPI,Success
PAY00000542,INV00000663,C0000114,06-08-2025,1164.49,Net Banking,Success
PAY00000543,INV00000665,C0000114,15-06-2025,1388.6,UPI,Success
PAY00000544,INV00000666,C0000114,08-05-2025,1192.72,Debit Card,Success
PAY00000545,INV00000668,C0000118,01-03-2026,10482.65,NEFT,Success
PAY00000546,INV00000669,C0000118,02-02-2026,9498.58,Credit Card,Success
PAY00000547,INV00000670,C0000118,14-01-2026,10798.13,Net Banking,Success
PAY00000548,INV00000671,C0000118,17-01-2026,9442.9,UPI,Success
PAY00000549,INV00000673,C0000118,05-11-2025,10308.65,Wallet,Success
PAY00000550,INV00000675,C0000118,17-08-2025,9524.19,Credit Card,Success
PAY00000551,INV00000676,C0000118,14-07-2025,10492.42,UPI,Success
PAY00000552,INV00000677,C0000118,11-06-2025,10392.94,Cash,Success
PAY00000553,INV00000680,C0000121,02-03-2026,1075.35,Debit Card,Success
PAY00000554,INV00000681,C0000121,01-02-2026,1277.22,UPI,Success
PAY00000555,INV00000682,C0000121,06-01-2026,1100.53,Debit Card,Success
PAY00000556,INV00000683,C0000121,21-12-2025,1195.26,UPI,Success
PAY00000557,INV00000684,C0000121,03-11-2025,1039.66,UPI,Success
PAY00000558,INV00000685,C0000121,14-11-2025,1115.16,Debit Card,Success
PAY00000559,INV00000686,C0000121,12-09-2025,1183.96,Net Banking,Success
PAY00000560,INV00000688,C0000121,18-07-2025,1160.28,UPI,Success
PAY00000561,INV00000689,C0000121,09-06-2025,1222.36,UPI,Success
PAY00000562,INV00000690,C0000121,27-06-2025,1166.95,UPI,Success
PAY00000563,INV00000693,C0000122,05-02-2026,1342.5,Debit Card,Success
PAY00000564,INV00000694,C0000122,01-02-2026,1088.95,UPI,Success
PAY00000565,INV00000696,C0000122,15-11-2025,1160.2,Credit Card,Success
PAY00000566,INV00000697,C0000122,26-11-2025,1142.92,Net Banking,Success
PAY00000567,INV00000698,C0000122,21-10-2025,1232.68,UPI,Success
PAY00000568,INV00000699,C0000122,22-08-2025,1185.99,Credit Card,Success
PAY00000569,INV00000700,C0000122,27-07-2025,1134.38,Debit Card,Success
PAY00000570,INV00000701,C0000122,09-06-2025,1236.29,UPI,Success
PAY00000571,INV00000702,C0000122,24-05-2025,1160.53,UPI,Success
PAY00000572,INV00000703,C0000123,17-01-2024,551.59,Wallet,Success
PAY00000573,INV00000704,C0000123,13-12-2023,567.34,NEFT,Success
PAY00000574,INV00000705,C0000123,05-12-2023,589.24,UPI,Success
PAY00000575,INV00000706,C0000123,09-10-2023,581.56,IMPS,Success
PAY00000576,INV00000707,C0000123,25-10-2023,595.32,Credit Card,Success
PAY00000577,INV00000708,C0000123,16-08-2023,603.11,Debit Card,Success
PAY00000578,INV00000709,C0000123,20-07-2023,579.85,UPI,Success
PAY00000579,INV00000710,C0000124,10-04-2026,1446.18,Net Banking,Success
PAY00000580,INV00000711,C0000124,09-03-2026,1441.02,UPI,Success
PAY00000581,INV00000712,C0000124,19-03-2026,1509.46,UPI,Success
PAY00000582,INV00000713,C0000124,09-01-2026,1480.0,Debit Card,Success
PAY00000583,INV00000717,C0000124,30-10-2025,1562.4,Debit Card,Success
PAY00000584,INV00000719,C0000124,15-07-2025,1531.44,Wallet,Success
PAY00000585,INV00000720,C0000124,07-06-2025,1349.28,Credit Card,Success
PAY00000586,INV00000721,C0000124,09-05-2025,1363.8,Credit Card,Success
PAY00000587,INV00000722,C0000125,10-04-2026,1853.56,UPI,Success
PAY00000588,INV00000723,C0000125,15-03-2026,1807.23,Wallet,Success
PAY00000589,INV00000724,C0000125,04-02-2026,1877.11,UPI,Success
PAY00000590,INV00000725,C0000125,31-12-2025,1621.91,RTGS,Success
PAY00000591,INV00000726,C0000125,04-12-2025,1734.79,UPI,Success
PAY00000592,INV00000727,C0000125,15-11-2025,1554.5,UPI,Success
PAY00000593,INV00000728,C0000125,04-10-2025,1694.2,Debit Card,Success
PAY00000594,INV00000730,C0000125,28-09-2025,1863.13,Debit Card,Success
PAY00000595,INV00000731,C0000125,18-07-2025,1612.88,UPI,Success
PAY00000596,INV00000733,C0000125,10-06-2025,1569.47,Credit Card,Success
PAY00000597,INV00000734,C0000127,01-03-2026,722.04,Debit Card,Success
PAY00000598,INV00000735,C0000128,18-05-2026,1201.82,Debit Card,Success
PAY00000599,INV00000737,C0000128,02-02-2026,986.69,UPI,Success
PAY00000600,INV00000738,C0000128,03-01-2026,1199.16,UPI,Success
PAY00000601,INV00000739,C0000128,10-12-2025,1241.74,Cash,Success
PAY00000602,INV00000740,C0000128,06-11-2025,1171.72,Debit Card,Success
PAY00000603,INV00000741,C0000128,06-10-2025,1203.33,Auto Debit,Success
PAY00000604,INV00000743,C0000128,09-08-2025,1216.71,UPI,Success
PAY00000605,INV00000745,C0000128,07-06-2025,1262.07,Wallet,Success
PAY00000606,INV00000746,C0000128,17-05-2025,1161.43,Debit Card,Success
PAY00000607,INV00000747,C0000130,12-04-2026,732.57,Credit Card,Success
PAY00000608,INV00000748,C0000130,08-03-2026,720.54,Net Banking,Success
PAY00000609,INV00000749,C0000130,06-03-2026,731.55,Net Banking,Success
PAY00000610,INV00000752,C0000130,09-11-2025,827.6,Debit Card,Success
PAY00000611,INV00000753,C0000130,04-10-2025,703.75,UPI,Success
PAY00000612,INV00000754,C0000130,20-10-2025,759.37,Credit Card,Success
PAY00000613,INV00000755,C0000130,03-08-2025,701.68,UPI,Success
PAY00000614,INV00000756,C0000130,28-08-2025,749.23,Auto Debit,Success
PAY00000615,INV00000757,C0000130,17-06-2025,675.43,UPI,Success
PAY00000616,INV00000758,C0000130,14-05-2025,622.82,Debit Card,Success
PAY00000617,INV00000759,C0000133,04-05-2026,1315.77,Net Banking,Success
PAY00000618,INV00000760,C0000133,07-04-2026,1382.49,Cash,Success
PAY00000619,INV00000761,C0000133,06-03-2026,1539.59,Auto Debit,Success
PAY00000620,INV00000762,C0000133,13-02-2026,1466.23,Auto Debit,Success
PAY00000621,INV00000763,C0000133,09-12-2025,1363.07,UPI,Success
PAY00000622,INV00000764,C0000133,03-11-2025,1337.52,UPI,Success
PAY00000623,INV00000765,C0000133,14-10-2025,1364.34,Net Banking,Success
PAY00000624,INV00000767,C0000133,23-09-2025,1590.51,NEFT,Success
PAY00000625,INV00000768,C0000133,10-07-2025,1384.1,UPI,Success
PAY00000626,INV00000769,C0000133,22-06-2025,1269.64,UPI,Success
PAY00000627,INV00000771,C0000136,13-04-2026,10314.78,UPI,Success
PAY00000628,INV00000772,C0000136,10-03-2026,9957.32,UPI,Success
PAY00000629,INV00000773,C0000136,05-03-2026,9441.06,UPI,Success
PAY00000630,INV00000774,C0000136,06-02-2026,9698.41,Credit Card,Success
PAY00000631,INV00000777,C0000136,14-10-2025,10407.45,Wallet,Success
PAY00000632,INV00000778,C0000136,09-09-2025,8849.56,UPI,Success
PAY00000633,INV00000779,C0000136,13-08-2025,9961.39,UPI,Success
PAY00000634,INV00000780,C0000136,18-07-2025,9427.65,UPI,Success
PAY00000635,INV00000781,C0000136,08-07-2025,9249.11,Auto Debit,Success
PAY00000636,INV00000782,C0000136,23-06-2025,9198.64,IMPS,Success
PAY00000637,INV00000783,C0000141,05-09-2025,826.45,Auto Debit,Success
PAY00000638,INV00000784,C0000141,04-08-2025,830.74,Debit Card,Success
PAY00000639,INV00000787,C0000141,16-05-2025,898.03,UPI,Success
PAY00000640,INV00000788,C0000141,14-04-2025,846.61,UPI,Success
PAY00000641,INV00000789,C0000141,12-03-2025,774.8,IMPS,Success
PAY00000642,INV00000792,C0000141,14-12-2024,813.17,UPI,Success
PAY00000643,INV00000793,C0000142,07-04-2026,1734.91,UPI,Success
PAY00000644,INV00000794,C0000142,05-03-2026,1765.46,UPI,Success
PAY00000645,INV00000795,C0000143,14-04-2026,1506.46,Cash,Success
PAY00000646,INV00000796,C0000143,05-03-2026,1472.71,Credit Card,Success
PAY00000647,INV00000797,C0000143,05-03-2026,1406.49,Debit Card,Success
PAY00000648,INV00000798,C0000143,09-01-2026,1414.97,UPI,Success
PAY00000649,INV00000799,C0000143,10-01-2026,1605.8,UPI,Success
PAY00000650,INV00000801,C0000143,14-11-2025,1333.27,UPI,Success
PAY00000651,INV00000804,C0000143,14-07-2025,1389.15,UPI,Success
PAY00000652,INV00000805,C0000143,15-06-2025,1583.93,UPI,Success
PAY00000653,INV00000806,C0000143,10-05-2025,1504.62,Credit Card,Success
PAY00000654,INV00000808,C0000146,08-03-2024,1142.44,Debit Card,Success
PAY00000655,INV00000809,C0000146,12-02-2024,1187.86,Wallet,Success
PAY00000656,INV00000810,C0000146,19-01-2024,1241.49,Credit Card,Success
PAY00000657,INV00000811,C0000146,11-12-2023,1205.63,UPI,Success
PAY00000658,INV00000812,C0000148,31-03-2026,1520.85,UPI,Success
PAY00000659,INV00000813,C0000148,06-03-2026,1667.38,Credit Card,Success
PAY00000660,INV00000814,C0000148,05-02-2026,1556.11,UPI,Success
PAY00000661,INV00000815,C0000148,28-01-2026,1560.47,IMPS,Success
PAY00000662,INV00000816,C0000148,14-01-2026,1258.12,Net Banking,Success
PAY00000663,INV00000817,C0000148,01-11-2025,1556.83,Credit Card,Success
PAY00000664,INV00000818,C0000148,10-10-2025,1407.52,UPI,Success
PAY00000665,INV00000819,C0000148,07-09-2025,1591.75,Debit Card,Success
PAY00000666,INV00000820,C0000148,06-08-2025,1617.19,IMPS,Success
PAY00000667,INV00000821,C0000148,05-07-2025,1680.32,Auto Debit,Success
PAY00000668,INV00000822,C0000148,21-06-2025,1445.72,Debit Card,Success
PAY00000669,INV00000823,C0000148,14-05-2025,1586.33,NEFT,Success
PAY00000670,INV00000824,C0000149,21-03-2026,1082.5,UPI,Success
PAY00000671,INV00000825,C0000151,20-12-2024,603.11,UPI,Success
PAY00000672,INV00000826,C0000152,12-04-2026,1056.32,UPI,Success
PAY00000673,INV00000827,C0000152,01-03-2026,1109.73,UPI,Success
