usage_id,customer_id,usage_month,data_gb_used,data_sessions
UD00000630,C0000210,01-2026,20.93,269
UD00000631,C0000211,03-2026,25.65,544
UD00000632,C0000211,02-2026,35.55,373
UD00000633,C0000211,01-2026,35.97,806
UD00000634,C0000212,03-2026,6.39,213
UD00000635,C0000212,02-2026,55.11,929
UD00000636,C0000212,01-2026,9.22,23
UD00000637,C0000213,03-2026,6.17,150
UD00000638,C0000213,02-2026,12.09,371
UD00000639,C0000213,01-2026,27.23,1131
UD00000640,C0000214,03-2026,9.82,1156
UD00000641,C0000214,02-2026,8.06,1064
UD00000642,C0000214,01-2026,27.77,1156
UD00000643,C0000215,03-2026,13.03,187
UD00000644,C0000215,02-2026,17.5,69
UD00000645,C0000215,01-2026,27.98,62
UD00000646,C0000216,03-2026,7.53,805
UD00000647,C0000216,02-2026,15.86,453
UD00000648,C0000216,01-2026,3.71,872
UD00000649,C0000217,03-2026,38.62,37
UD00000650,C0000217,02-2026,38.1,933
UD00000651,C0000217,01-2026,40.09,1079
UD00000652,C0000218,03-2026,7.75,821
UD00000653,C0000218,02-2026,9.73,281
UD00000654,C0000218,01-2026,11.1,838
UD00000655,C0000219,03-2026,4.68,622
UD00000656,C0000219,02-2026,14.35,334
UD00000657,C0000219,01-2026,16.73,530
UD00000658,C0000220,03-2026,4.48,235
UD00000659,C0000220,02-2026,11.79,1008
UD00000660,C0000220,01-2026,16.24,337
UD00000661,C0000221,03-2026,27.08,282
UD00000662,C0000221,02-2026,11.64,581
UD00000663,C0000221,01-2026,13.55,1194
UD00000664,C0000222,03-2026,17.94,356
UD00000665,C0000222,02-2026,16.8,303
UD00000666,C0000222,01-2026,12.55,766
UD00000667,C0000223,03-2026,13.28,401
UD00000668,C0000223,02-2026,15.39,1166
UD00000669,C0000223,01-2026,15.61,488
UD00000670,C0000224,03-2026,44.95,1171
UD00000671,C0000224,02-2026,24.84,261
UD00000672,C0000224,01-2026,11.69,1053
UD00000673,C0000225,03-2026,9.52,348
UD00000674,C0000225,02-2026,1.98,383
UD00000675,C0000225,01-2026,24.85,1193
UD00000676,C0000226,03-2026,4.81,1113
UD00000677,C0000226,02-2026,13.38,639
UD00000678,C0000226,01-2026,19.5,153
UD00000679,C0000227,03-2026,7.12,101
UD00000680,C0000227,02-2026,7.91,203
UD00000681,C0000227,01-2026,9.78,790
UD00000682,C0000228,03-2026,28.54,138
UD00000683,C0000228,02-2026,3.61,333
UD00000684,C0000228,01-2026,10.94,51
UD00000685,C0000229,03-2026,59.89,244
UD00000686,C0000229,02-2026,28.82,802
UD00000687,C0000229,01-2026,8.16,233
UD00000688,C0000230,03-2026,26.89,386
UD00000689,C0000230,02-2026,5.88,765
UD00000690,C0000230,01-2026,11.22,848
UD00000691,C0000231,03-2026,6.1,509
UD00000692,C0000231,02-2026,2.29,439
UD00000693,C0000231,01-2026,14.39,1199
UD00000694,C0000232,03-2026,27.96,164
UD00000695,C0000232,02-2026,15.38,1155
UD00000696,C0000232,01-2026,29.88,137
UD00000697,C0000233,03-2026,19.75,419
UD00000698,C0000233,02-2026,116.1,674
UD00000699,C0000233,01-2026,43.9,189
UD00000700,C0000234,03-2026,25.09,913
UD00000701,C0000234,02-2026,6.25,706
UD00000702,C0000234,01-2026,22.47,237
UD00000703,C0000235,03-2026,34.73,70
UD00000704,C0000235,02-2026,20.51,149
UD00000705,C0000235,01-2026,34.92,603
UD00000706,C0000236,03-2026,35.25,261
UD00000707,C0000236,02-2026,26.41,1064
UD00000708,C0000236,01-2026,63.97,80
UD00000709,C0000237,03-2026,134.18,466
UD00000710,C0000237,02-2026,47.89,324
UD00000711,C0000237,01-2026,66.52,280
UD00000712,C0000238,03-2026,24.51,116
UD00000713,C0000238,02-2026,22.48,271
UD00000714,C0000238,01-2026,16.93,206
UD00000715,C0000239,03-2026,29.08,701
UD00000716,C0000239,02-2026,13.87,242
UD00000717,C0000239,01-2026,16.75,60
UD00000718,C0000240,03-2026,7.38,157
UD00000719,C0000240,02-2026,4.86,1040
UD00000720,C0000240,01-2026,14.18,899
UD00000721,C0000241,03-2026,19.78,40
UD00000722,C0000241,02-2026,32.1,233
UD00000723,C0000241,01-2026,26.37,871
UD00000724,C0000242,03-2026,20.85,829
UD00000725,C0000242,02-2026,21.04,595
UD00000726,C0000242,01-2026,8.5,133
UD00000727,C0000243,03-2026,13.32,1062
UD00000728,C0000243,02-2026,24.72,198
UD00000729,C0000243,01-2026,13.17,690
UD00000730,C0000244,03-2026,57.5,1152
UD00000731,C0000244,02-2026,105.89,729
UD00000732,C0000244,01-2026,94.94,1086
UD00000733,C0000245,03-2026,20.51,976
UD00000734,C0000245,02-2026,16.6,312
UD00000735,C0000245,01-2026,8.53,1050
UD00000736,C0000246,03-2026,9.04,68
UD00000737,C0000246,02-2026,7.64,174
UD00000738,C0000246,01-2026,9.81,775
UD00000739,C0000247,03-2026,25.12,983
UD00000740,C0000247,02-2026,26.87,1113
UD00000741,C0000247,01-2026,45.71,1082
UD00000742,C0000248,03-2026,39.7,185
UD00000743,C0000248,02-2026,7.3,835
UD00000744,C0000248,01-2026,49.44,502
UD00000745,C0000249,03-2026,50.13,976
UD00000746,C0000249,02-2026,14.48,301
UD00000747,C0000249,01-2026,33.2,1115
UD00000748,C0000250,03-2026,18.28,616
UD00000749,C0000250,02-2026,30.47,289
UD00000750,C0000250,01-2026,11.78,551
UD00000751,C0000251,03-2026,11.72,651
UD00000752,C0000251,02-2026,14.65,1075
UD00000753,C0000251,01-2026,8.58,592
UD00000754,C0000252,03-2026,17.12,132
UD00000755,C0000252,02-2026,37.22,357
UD00000756,C0000252,01-2026,36.33,807
UD00000757,C0000253,03-2026,69.56,347
UD00000758,C0000253,02-2026,40.43,53
UD00000759,C0000253,01-2026,80.84,1119
UD00000760,C0000254,03-2026,22.33,468
UD00000761,C0000254,02-2026,32.37,770
UD00000762,C0000254,01-2026,19.86,556
UD00000763,C0000255,03-2026,4.4,271
UD00000764,C0000255,02-2026,10.02,696
UD00000765,C0000255,01-2026,16.83,536
UD00000766,C0000256,03-2026,3.41,1127
UD00000767,C0000256,02-2026,18.68,678
UD00000768,C0000256,01-2026,7.27,183
UD00000769,C0000257,03-2026,72.99,1051
UD00000770,C0000257,02-2026,68.22,270
UD00000771,C0000257,01-2026,30.56,356
UD00000772,C0000258,03-2026,42.55,575
UD00000773,C0000258,02-2026,25.57,498
UD00000774,C0000258,01-2026,27.97,910
UD00000775,C0000259,03-2026,49.83,741
UD00000776,C0000259,02-2026,16.48,732
UD00000777,C0000259,01-2026,9.19,495
UD00000778,C0000260,03-2026,6.86,803
UD00000779,C0000260,02-2026,19.06,262
UD00000780,C0000260,01-2026,17.91,114
UD00000781,C0000261,03-2026,63.51,509
UD00000782,C0000261,02-2026,76.6,705
UD00000783,C0000261,01-2026,77.01,655
UD00000784,C0000262,03-2026,41.32,881
UD00000785,C0000262,02-2026,25.42,1033
UD00000786,C0000262,01-2026,7.65,271
UD00000787,C0000263,03-2026,31.85,700
UD00000788,C0000263,02-2026,17.28,350
UD00000789,C0000263,01-2026,37.73,721
UD00000790,C0000264,03-2026,69.54,333
UD00000791,C0000264,02-2026,142.17,594
UD00000792,C0000264,01-2026,35.39,958
UD00000793,C0000265,03-2026,15.11,1143
UD00000794,C0000265,02-2026,12.47,271
UD00000795,C0000265,01-2026,4.67,916
UD00000796,C0000266,03-2026,18.19,523
UD00000797,C0000266,02-2026,16.77,1181
UD00000798,C0000266,01-2026,13.16,837
UD00000799,C0000267,03-2026,40.09,1024
UD00000800,C0000267,02-2026,67.77,282
UD00000801,C0000267,01-2026,64.88,856
UD00000802,C0000268,03-2026,56.27,253
UD00000803,C0000268,02-2026,139.48,976
UD00000804,C0000268,01-2026,89.84,251
UD00000805,C0000269,03-2026,6.91,729
UD00000806,C0000269,02-2026,5.78,101
UD00000807,C0000269,01-2026,14.57,1189
UD00000808,C0000270,03-2026,6.9,1081
UD00000809,C0000270,02-2026,3.71,280
UD00000810,C0000270,01-2026,6.47,147
UD00000811,C0000271,03-2026,13.15,240
UD00000812,C0000271,02-2026,26.9,321
UD00000813,C0000271,01-2026,40.64,297
UD00000814,C0000272,03-2026,31.27,650
UD00000815,C0000272,02-2026,12.36,683
UD00000816,C0000272,01-2026,11.36,631
UD00000817,C0000273,03-2026,9.67,94
UD00000818,C0000273,02-2026,8.49,744
UD00000819,C0000273,01-2026,7.92,583
UD00000820,C0000274,03-2026,17.81,36
UD00000821,C0000274,02-2026,18.53,386
UD00000822,C0000274,01-2026,17.28,846
UD00000823,C0000275,03-2026,8.61,875
UD00000824,C0000275,02-2026,18.61,520
UD00000825,C0000275,01-2026,28.51,959
UD00000826,C0000276,03-2026,155.9,435
UD00000827,C0000276,02-2026,62.13,1040
UD00000828,C0000276,01-2026,55.4,543
UD00000829,C0000277,03-2026,29.49,659
UD00000830,C0000277,02-2026,68.55,1052
UD00000831,C0000277,01-2026,12.3,111
UD00000832,C0000278,03-2026,38.01,484
UD00000833,C0000278,02-2026,31.1,935
UD00000834,C0000278,01-2026,75.1,235
UD00000835,C0000279,03-2026,39.56,1083
UD00000836,C0000279,02-2026,18.57,668
UD00000837,C0000279,01-2026,13.8,232
UD00000838,C0000280,03-2026,11.57,761
UD00000839,C0000280,02-2026,17.86,281
UD00000840,C0000280,01-2026,11.02,807
UD00000841,C0000281,03-2026,5.52,968
UD00000842,C0000281,02-2026,24.01,89
UD00000843,C0000281,01-2026,20.98,239
UD00000844,C0000282,03-2026,13.69,432
UD00000845,C0000282,02-2026,13.67,722
UD00000846,C0000282,01-2026,4.98,49
UD00000847,C0000283,03-2026,15.02,667
UD00000848,C0000283,02-2026,5.72,871
UD00000849,C0000283,01-2026,12.71,105
UD00000850,C0000284,03-2026,22.65,839
UD00000851,C0000284,02-2026,13.45,248
UD00000852,C0000284,01-2026,28.68,428
UD00000853,C0000285,03-2026,13.41,51
UD00000854,C0000285,02-2026,22.59,860
UD00000855,C0000285,01-2026,42.32,1129
UD00000856,C0000286,03-2026,10.84,670
UD00000857,C0000286,02-2026,22.45,574
UD00000858,C0000286,01-2026,37.27,591
UD00000859,C0000287,03-2026,22.43,794
UD00000860,C0000287,02-2026,6.98,436
UD00000861,C0000287,01-2026,4.74,88
UD00000862,C0000288,03-2026,52.05,240
UD00000863,C0000288,02-2026,36.84,196
UD00000864,C0000288,01-2026,28.17,1032
UD00000865,C0000289,03-2026,18.55,468
UD00000866,C0000289,02-2026,20.29,1084
UD00000867,C0000289,01-2026,4.67,475
UD00000868,C0000290,03-2026,76.27,142
UD00000869,C0000290,02-2026,96.53,27
UD00000870,C0000290,01-2026,29.97,951
UD00000871,C0000291,03-2026,12.03,327
UD00000872,C0000291,02-2026,12.38,982
UD00000873,C0000291,01-2026,7.34,794
UD00000874,C0000292,03-2026,14.02,129
UD00000875,C0000292,02-2026,30.56,1103
UD00000876,C0000292,01-2026,13.36,990
UD00000877,C0000293,03-2026,32.17,353
UD00000878,C0000293,02-2026,32.75,1134
UD00000879,C0000293,01-2026,37.19,1085
UD00000880,C0000294,03-2026,11.03,1029
UD00000881,C0000294,02-2026,25.69,805
UD00000882,C0000294,01-2026,29.53,421
UD00000883,C0000295,03-2026,52.19,1032
UD00000884,C0000295,02-2026,68.1,1128
UD00000885,C0000295,01-2026,23.49,910
UD00000886,C0000296,03-2026,13.46,488
UD00000887,C0000296,02-2026,7.77,325
UD00000888,C0000296,01-2026,21.59,238
UD00000889,C0000297,03-2026,13.11,132
UD00000890,C0000297,02-2026,40.09,851
UD00000891,C0000297,01-2026,11.37,827
UD00000892,C0000298,03-2026,75.91,348
UD00000893,C0000298,02-2026,30.04,564
UD00000894,C0000298,01-2026,123.8,311
UD00000895,C0000299,03-2026,9.03,298
UD00000896,C0000299,02-2026,12.47,1156
UD00000897,C0000299,01-2026,18.72,425
UD00000898,C0000300,03-2026,14.57,279
UD00000899,C0000300,02-2026,7.45,256
UD00000900,C0000300,01-2026,5.11,240
UD00000901,C0000301,03-2026,16.12,980
UD00000902,C0000301,02-2026,6.76,258
UD00000903,C0000301,01-2026,41.53,505
UD00000904,C0000302,03-2026,55.26,72
UD00000905,C0000302,02-2026,9.55,1017
UD00000906,C0000302,01-2026,2.84,89
UD00000907,C0000303,03-2026,26.63,806
UD00000908,C0000303,02-2026,149.12,42
UD00000909,C0000303,01-2026,78.45,622
UD00000910,C0000304,03-2026,31.23,693
UD00000911,C0000304,02-2026,14.37,391
UD00000912,C0000304,01-2026,6.18,802
UD00000913,C0000305,03-2026,11.19,859
UD00000914,C0000305,02-2026,40.32,472
UD00000915,C0000305,01-2026,13.32,1099
UD00000916,C0000306,03-2026,15.95,93
UD00000917,C0000306,02-2026,18.74,494
UD00000918,C0000306,01-2026,8.28,181
UD00000919,C0000307,03-2026,15.33,986
UD00000920,C0000307,02-2026,100.35,863
UD00000921,C0000307,01-2026,78.79,71
UD00000922,C0000308,03-2026,15.4,1171
UD00000923,C0000308,02-2026,12.43,676
UD00000924,C0000308,01-2026,10.83,841
UD00000925,C0000309,03-2026,27.91,1152
UD00000926,C0000309,02-2026,4.49,247
UD00000927,C0000309,01-2026,23.76,750
UD00000928,C0000310,03-2026,11.87,854
UD00000929,C0000310,02-2026,18.92,466
UD00000930,C0000310,01-2026,40.07,350
UD00000931,C0000311,03-2026,5.48,857
UD00000932,C0000311,02-2026,6.76,360
UD00000933,C0000311,01-2026,12.74,605
UD00000934,C0000312,03-2026,8.2,377
UD00000935,C0000312,02-2026,8.36,440
UD00000936,C0000312,01-2026,5.82,585
UD00000937,C0000313,03-2026,4.92,196
UD00000938,C0000313,02-2026,5.11,342
UD00000939,C0000313,01-2026,60.78,338
UD00000940,C0000314,03-2026,53.1,167
UD00000941,C0000314,02-2026,56.34,855
UD00000942,C0000314,01-2026,8.57,844
UD00000943,C0000315,03-2026,22.72,561
UD00000944,C0000315,02-2026,16.67,265
UD00000945,C0000315,01-2026,13.55,71
UD00000946,C0000316,03-2026,28.29,1088
UD00000947,C0000316,02-2026,132.02,909
UD00000948,C0000316,01-2026,46.63,155
UD00000949,C0000317,03-2026,19.54,599
UD00000950,C0000317,02-2026,37.29,905
UD00000951,C0000317,01-2026,30.58,845
UD00000952,C0000318,03-2026,29.01,226
UD00000953,C0000318,02-2026,12.28,923
UD00000954,C0000318,01-2026,5.66,228
UD00000955,C0000319,03-2026,9.49,1056
UD00000956,C0000319,02-2026,13.92,1052
UD00000957,C0000319,01-2026,16.08,1114
UD00000958,C0000320,03-2026,34.02,838
UD00000959,C0000320,02-2026,4.5,586
UD00000960,C0000320,01-2026,48.32,317
UD00000961,C0000321,03-2026,5.49,818
UD00000962,C0000321,02-2026,12.5,626
UD00000963,C0000321,01-2026,10.98,577
UD00000964,C0000322,03-2026,10.17,460
UD00000965,C0000322,02-2026,24.52,618
UD00000966,C0000322,01-2026,13.21,792
UD00000967,C0000323,03-2026,20.83,580
UD00000968,C0000323,02-2026,34.63,808
UD00000969,C0000323,01-2026,50.83,542
UD00000970,C0000324,03-2026,51.62,55
UD00000971,C0000324,02-2026,59.14,883
UD00000972,C0000324,01-2026,52.14,517
UD00000973,C0000325,03-2026,7.22,1031
UD00000974,C0000325,02-2026,2.19,292
UD00000975,C0000325,01-2026,7.16,452
UD00000976,C0000326,03-2026,21.14,298
UD00000977,C0000326,02-2026,3.4,954
UD00000978,C0000326,01-2026,14.83,1027
UD00000979,C0000327,03-2026,39.01,275
UD00000980,C0000327,02-2026,26.33,1125
UD00000981,C0000327,01-2026,10.69,1113
UD00000982,C0000328,03-2026,12.49,1084
UD00000983,C0000328,02-2026,13.41,991
UD00000984,C0000328,01-2026,3.98,909
UD00000985,C0000329,03-2026,12.52,249
UD00000986,C0000329,02-2026,24.49,417
UD00000987,C0000329,01-2026,28.92,1160
UD00000988,C0000330,03-2026,10.35,795
UD00000989,C0000330,02-2026,9.04,825
UD00000990,C0000330,01-2026,34.79,25
UD00000991,C0000331,03-2026,137.56,909
UD00000992,C0000331,02-2026,44.98,815
UD00000993,C0000331,01-2026,51.72,711
UD00000994,C0000332,03-2026,18.04,194
UD00000995,C0000332,02-2026,13.67,361
UD00000996,C0000332,01-2026,28.03,657
UD00000997,C0000333,03-2026,9.82,508
UD00000998,C0000333,02-2026,26.69,1179
UD00000999,C0000333,01-2026,10.61,1140
UD00001000,C0000334,03-2026,35.37,117
UD00001001,C0000334,02-2026,15.43,1155
UD00001002,C0000334,01-2026,9.59,596
UD00001003,C0000335,03-2026,54.9,124
UD00001004,C0000335,02-2026,50.15,564
UD00001005,C0000335,01-2026,204.15,1133
UD00001006,C0000336,03-2026,19.09,224
UD00001007,C0000336,02-2026,22.59,234
UD00001008,C0000336,01-2026,8.57,1107
UD00001009,C0000337,03-2026,7.1,176
UD00001010,C0000337,02-2026,14.1,660
UD00001011,C0000337,01-2026,6.58,878
UD00001012,C0000338,03-2026,9.06,1061
UD00001013,C0000338,02-2026,13.15,607
UD00001014,C0000338,01-2026,15.67,193
UD00001015,C0000339,03-2026,114.15,860
UD00001016,C0000339,02-2026,105.69,935
UD00001017,C0000339,01-2026,18.75,314
UD00001018,C0000340,03-2026,16.04,503
UD00001019,C0000340,02-2026,12.39,141
UD00001020,C0000340,01-2026,8.2,974
UD00001021,C0000341,03-2026,56.53,273
UD00001022,C0000341,02-2026,127.31,589
UD00001023,C0000341,01-2026,42.22,1186
UD00001024,C0000342,03-2026,36.7,556
UD00001025,C0000342,02-2026,13.43,107
UD00001026,C0000342,01-2026,12.57,220
UD00001027,C0000343,03-2026,4.94,1195
UD00001028,C0000343,02-2026,11.84,422
UD00001029,C0000343,01-2026,17.89,242
UD00001030,C0000344,03-2026,6.81,927
UD00001031,C0000344,02-2026,18.06,391
UD00001032,C0000344,01-2026,10.4,550
UD00001033,C0000345,03-2026,16.01,960
UD00001034,C0000345,02-2026,5.1,1116
UD00001035,C0000345,01-2026,45.35,324
UD00001036,C0000346,03-2026,30.46,800
UD00001037,C0000346,02-2026,17.09,250
UD00001038,C0000346,01-2026,22.81,289
UD00001039,C0000347,03-2026,17.7,901
UD00001040,C0000347,02-2026,11.39,677
UD00001041,C0000347,01-2026,11.38,246
UD00001042,C0000348,03-2026,11.39,832
UD00001043,C0000348,02-2026,26.45,542
UD00001044,C0000348,01-2026,17.03,279
UD00001045,C0000349,03-2026,33.98,372
UD00001046,C0000349,02-2026,84.27,187
UD00001047,C0000349,01-2026,48.34,210
UD00001048,C0000350,03-2026,23.15,1074
UD00001049,C0000350,02-2026,31.71,404
UD00001050,C0000350,01-2026,14.16,798
UD00001051,C0000351,03-2026,13.1,256
UD00001052,C0000351,02-2026,19.4,203
UD00001053,C0000351,01-2026,10.79,626
UD00001054,C0000352,03-2026,9.74,381
UD00001055,C0000352,02-2026,21.64,370
UD00001056,C0000352,01-2026,8.05,1196
UD00001057,C0000353,03-2026,29.82,641
UD00001058,C0000353,02-2026,23.56,335
UD00001059,C0000353,01-2026,27.72,508
UD00001060,C0000354,03-2026,22.77,1105
UD00001061,C0000354,02-2026,4.8,988
UD00001062,C0000354,01-2026,53.54,955
UD00001063,C0000355,03-2026,17.9,1037
UD00001064,C0000355,02-2026,15.13,586
UD00001065,C0000355,01-2026,35.76,801
UD00001066,C0000356,03-2026,9.89,594
UD00001067,C0000356,02-2026,16.61,783
UD00001068,C0000356,01-2026,17.97,612
UD00001069,C0000357,03-2026,26.72,536
UD00001070,C0000357,02-2026,11.01,1018
UD00001071,C0000357,01-2026,3.18,1082
UD00001072,C0000358,03-2026,10.73,179
UD00001073,C0000358,02-2026,14.54,796
UD00001074,C0000358,01-2026,37.0,351
UD00001075,C0000359,03-2026,72.54,394
UD00001076,C0000359,02-2026,62.31,336
UD00001077,C0000359,01-2026,63.06,768
UD00001078,C0000360,03-2026,32.23,849
UD00001079,C0000360,02-2026,96.46,174
UD00001080,C0000360,01-2026,35.84,162
UD00001081,C0000361,03-2026,66.77,915
UD00001082,C0000361,02-2026,20.12,902
UD00001083,C0000361,01-2026,94.18,1113
UD00001084,C0000362,03-2026,11.88,746
UD00001085,C0000362,02-2026,40.86,1166
UD00001086,C0000362,01-2026,103.64,714
UD00001087,C0000363,03-2026,6.08,692
UD00001088,C0000363,02-2026,30.74,1063
UD00001089,C0000363,01-2026,17.41,207
UD00001090,C0000364,03-2026,7.81,373
UD00001091,C0000364,02-2026,12.04,1169
UD00001092,C0000364,01-2026,6.4,643
UD00001093,C0000365,03-2026,55.55,525
UD00001094,C0000365,02-2026,24.36,290
UD00001095,C0000365,01-2026,12.49,604
UD00001096,C0000366,03-2026,49.3,614
UD00001097,C0000366,02-2026,165.81,94
UD00001098,C0000366,01-2026,56.01,594
UD00001099,C0000367,03-2026,19.33,844
UD00001100,C0000367,02-2026,35.39,555
UD00001101,C0000367,01-2026,20.7,926
UD00001102,C0000368,03-2026,22.57,644
UD00001103,C0000368,02-2026,7.13,684
UD00001104,C0000368,01-2026,12.47,331
UD00001105,C0000369,03-2026,16.66,187
UD00001106,C0000369,02-2026,16.52,682
UD00001107,C0000369,01-2026,5.88,287
UD00001108,C0000370,03-2026,108.47,158
UD00001109,C0000370,02-2026,130.19,675
UD00001110,C0000370,01-2026,84.3,144
UD00001111,C0000371,03-2026,12.49,876
UD00001112,C0000371,02-2026,6.17,674
UD00001113,C0000371,01-2026,16.53,698
UD00001114,C0000372,03-2026,15.08,221
UD00001115,C0000372,02-2026,17.25,1021
UD00001116,C0000372,01-2026,8.71,1177
UD00001117,C0000373,03-2026,1.92,1065
UD00001118,C0000373,02-2026,21.71,129
UD00001119,C0000373,01-2026,6.77,352
UD00001120,C0000374,03-2026,11.04,305
UD00001121,C0000374,02-2026,14.28,762
UD00001122,C0000374,01-2026,11.26,324
UD00001123,C0000375,03-2026,20.5,123
UD00001124,C0000375,02-2026,15.83,972
UD00001125,C0000375,01-2026,33.78,480
UD00001126,C0000376,03-2026,21.26,108
UD00001127,C0000376,02-2026,4.18,302
UD00001128,C0000376,01-2026,12.73,829
UD00001129,C0000377,03-2026,33.76,162
UD00001130,C0000377,02-2026,23.13,923
UD00001131,C0000377,01-2026,21.72,716
UD00001132,C0000378,03-2026,4.41,594
UD00001133,C0000378,02-2026,21.2,681
UD00001134,C0000378,01-2026,13.6,37
UD00001135,C0000379,03-2026,13.27,893
UD00001136,C0000379,02-2026,22.77,798
UD00001137,C0000379,01-2026,7.71,223
UD00001138,C0000380,03-2026,55.5,736
UD00001139,C0000380,02-2026,28.95,696
UD00001140,C0000380,01-2026,21.66,995
UD00001141,C0000381,03-2026,52.81,459
UD00001142,C0000381,02-2026,30.66,641
UD00001143,C0000381,01-2026,68.33,1159
UD00001144,C0000382,03-2026,16.18,909
UD00001145,C0000382,02-2026,11.14,456
UD00001146,C0000382,01-2026,32.09,639
UD00001147,C0000383,03-2026,42.62,529
UD00001148,C0000383,02-2026,23.46,110
UD00001149,C0000383,01-2026,25.03,474
UD00001150,C0000384,03-2026,22.26,510
UD00001151,C0000384,02-2026,42.87,674
UD00001152,C0000384,01-2026,3.84,152
UD00001153,C0000385,03-2026,32.16,1012
UD00001154,C0000385,02-2026,13.4,502
UD00001155,C0000385,01-2026,8.64,1152
UD00001156,C0000386,03-2026,9.25,774
UD00001157,C0000386,02-2026,9.62,259
UD00001158,C0000386,01-2026,22.71,703
UD00001159,C0000387,03-2026,33.56,740
UD00001160,C0000387,02-2026,38.06,26
UD00001161,C0000387,01-2026,147.28,914
UD00001162,C0000388,03-2026,30.42,264
UD00001163,C0000388,02-2026,74.91,516
UD00001164,C0000388,01-2026,72.48,556
UD00001165,C0000389,03-2026,5.64,444
UD00001166,C0000389,02-2026,23.26,1083
UD00001167,C0000389,01-2026,6.53,1070
UD00001168,C0000390,03-2026,22.15,738
UD00001169,C0000390,02-2026,10.01,122
UD00001170,C0000390,01-2026,18.27,267
UD00001171,C0000391,03-2026,77.87,976
UD00001172,C0000391,02-2026,66.61,1067
UD00001173,C0000391,01-2026,74.39,497
UD00001174,C0000392,03-2026,12.08,621
UD00001175,C0000392,02-2026,9.97,448
UD00001176,C0000392,01-2026,29.16,983
UD00001177,C0000393,03-2026,21.54,759
UD00001178,C0000393,02-2026,16.37,1114
UD00001179,C0000393,01-2026,18.31,540
UD00001180,C0000394,03-2026,7.39,1002
UD00001181,C0000394,02-2026,17.3,663
UD00001182,C0000394,01-2026,19.78,1179
UD00001183,C0000395,03-2026,16.38,537
UD00001184,C0000395,02-2026,730.2471392894131,680
UD00001185,C0000395,01-2026,4.81,584
UD00001186,C0000396,03-2026,38.93,274
UD00001187,C0000396,02-2026,17.53,303
UD00001188,C0000396,01-2026,7.0,24
UD00001189,C0000397,03-2026,76.29,556
