ticket_id,customer_id,created_date,category,priority,channel,status,first_contact_resolution,assigned_employee_id,resolution_hours,resolution_date
TK00000277,C0000183,04-04-2018,Account Update,Medium,Email,Pending,No,EM00377,,
TK00000278,C0000184,25-01-2021,Plan Change,Low,App,Resolved,Yes,EM00436,9.6,25-01-2021
TK00000279,C0000186,28-08-2017,Slow Data Speed,High,Email,Escalated,No,EM00243,,
TK00000280,C0000186,10-02-2020,Network Issue,Medium,App,Resolved,Yes,EM00251,45.6,12-02-2020
TK00000281,C0000186,13-02-2026,Recharge Failure,Medium,Call,Resolved,Yes,EM00077,6.5,14-02-2026
TK00000282,C0000188,03-03-2026,Fiber Downtime,Medium,Store,Resolved,Yes,EM00649,12.4,04-03-2026
TK00000283,C0000188,08-01-2015,Account Update,Low,Email,Pending,No,EM00365,,
TK00000284,C0000189,28-09-2020,Call Drop,Critical,Chat,Pending,No,EM00291,,
TK00000285,C0000191,24-02-2026,Device Support,Low,Call,Pending,No,EM00231,,
TK00000286,C0000192,11-08-2023,Call Drop,High,Email,Reopened,No,EM00570,,
TK00000287,C0000192,05-11-2024,SIM/Activation,Low,App,Pending,No,EM00755,,
TK00000288,C0000192,14-10-2018,Billing Dispute,Low,App,Pending,No,EM00291,,
TK00000289,C0000194,15-11-2016,Call Drop,Medium,Call,Escalated,No,EM00002,,
TK00000290,C0000194,17-04-2025,Recharge Failure,Medium,App,Pending,No,EM00047,,
TK00000291,C0000195,16-11-2021,Roaming,High,App,Resolved,Yes,EM00644,10.4,16-11-2021
TK00000292,C0000197,07-07-2023,Plan Change,Medium,Store,Resolved,No,EM00269,29.7,09-07-2023
TK00000293,C0000197,15-08-2015,Payment Issue,High,Store,Pending,No,EM00160,,
TK00000294,C0000199,15-02-2018,Plan Change,Low,Store,Escalated,No,EM00086,,
TK00000295,C0000200,01-05-2019,SIM/Activation,Low,Email,Escalated,No,EM00449,,
TK00000296,C0000200,21-12-2018,Account Update,Medium,Chat,Resolved,Yes,EM00585,8.8,21-12-2018
TK00000297,C0000200,10-08-2015,Device Support,Medium,Chat,Resolved,Yes,EM00217,11.9,11-08-2015
TK00000298,C0000200,27-06-2025,SIM/Activation,High,Store,Resolved,No,EM00046,4.8,27-06-2025
TK00000299,C0000200,22-08-2022,Recharge Failure,High,Call,Pending,No,EM00775,,
TK00000300,C0000200,04-09-2024,Device Support,Medium,App,Pending,No,EM00068,,
TK00000301,C0000200,26-04-2025,Roaming,Medium,Store,Resolved,No,EM00403,8.8,26-04-2025
TK00000302,C0000200,10-08-2015,Call Drop,Medium,Call,Pending,No,EM00374,,
TK00000303,C0000201,26-01-2021,SIM/Activation,Medium,Chat,Escalated,No,EM00374,,
TK00000304,C0000201,15-01-2015,Billing Dispute,Medium,App,Resolved,Yes,EM00793,19.5,15-01-2015
TK00000305,C0000201,07-06-2015,Roaming,Medium,Call,Resolved,No,EM00220,20.8,07-06-2015
TK00000306,C0000203,09-12-2025,Payment Issue,High,Chat,Pending,No,EM00477,,
TK00000307,C0000203,25-03-2018,Account Update,Low,Chat,Resolved,No,EM00493,20.9,26-03-2018
TK00000308,C0000204,15-04-2020,Device Support,Low,App,Resolved,No,EM00354,12.3,15-04-2020
TK00000309,C0000206,01-10-2024,SIM/Activation,Low,Call,Resolved,No,EM00742,12.7,02-10-2024
TK00000310,C0000207,08-09-2024,Fiber Downtime,Critical,Email,Pending,No,EM00181,,
TK00000311,C0000207,15-09-2017,Fiber Downtime,Medium,Email,Pending,No,EM00363,,
TK00000312,C0000207,09-03-2024,Call Drop,Low,App,Resolved,Yes,EM00686,13.8,10-03-2024
TK00000313,C0000208,28-10-2023,Call Drop,Critical,Store,Resolved,No,EM00383,7.1,28-10-2023
TK00000314,C0000208,15-07-2017,Network Issue,Medium,Call,Pending,No,EM00055,,
TK00000315,C0000209,29-09-2025,Slow Data Speed,Medium,App,Resolved,No,EM00668,19.4,30-09-2025
TK00000316,C0000212,24-07-2022,Payment Issue,Low,Call,Resolved,No,EM00383,6.3,24-07-2022
TK00000317,C0000214,23-09-2021,Payment Issue,Low,Store,Reopened,No,EM00379,,
TK00000318,C0000214,28-06-2014,Recharge Failure,Critical,Call,Resolved,Yes,EM00059,7.4,28-06-2014
TK00000319,C0000214,04-12-2020,Fiber Downtime,Medium,Call,Resolved,Yes,EM00732,25.9,05-12-2020
TK00000320,C0000214,16-06-2020,Slow Data Speed,Medium,App,Resolved,No,EM00066,6.1,16-06-2020
TK00000321,C0000216,01-01-2019,Roaming,Medium,Store,Reopened,No,EM00722,,
TK00000322,C0000216,02-09-2022,Fiber Downtime,High,Email,Resolved,No,EM00277,68.7,05-09-2022
TK00000323,C0000216,12-07-2025,Device Support,Critical,Store,Resolved,Yes,EM00257,6.4,12-07-2025
TK00000324,C0000217,31-07-2015,Fiber Downtime,Low,Chat,Resolved,Yes,EM00739,1.5,31-07-2015
TK00000325,C0000217,19-11-2022,Account Update,High,Email,Resolved,Yes,EM00334,30.5,20-11-2022
TK00000326,C0000218,30-07-2018,Roaming,Medium,Email,Pending,No,EM00657,,
TK00000327,C0000218,21-05-2020,Roaming,High,Email,Pending,No,EM00237,,
TK00000328,C0000218,28-04-2017,Billing Dispute,Critical,Email,Pending,No,EM00043,,
TK00000329,C0000219,12-08-2018,SIM/Activation,Low,Chat,Resolved,Yes,EM00331,6.1,12-08-2018
TK00000330,C0000220,16-07-2024,Fiber Downtime,Low,Store,Reopened,No,EM00081,,
TK00000331,C0000220,09-06-2016,Device Support,Critical,Chat,Resolved,Yes,EM00212,11.1,10-06-2016
TK00000332,C0000220,04-06-2018,Roaming,Medium,Chat,Resolved,Yes,EM00307,13.4,04-06-2018
TK00000333,C0000220,15-10-2023,Roaming,High,Email,Resolved,Yes,EM00398,26.4,16-10-2023
TK00000334,C0000220,12-12-2025,Fiber Downtime,Low,Call,Resolved,Yes,EM00307,8.4,12-12-2025
TK00000335,C0000221,17-10-2021,Recharge Failure,Medium,Call,Pending,No,EM00023,,
TK00000336,C0000222,08-03-2026,Network Issue,Low,Chat,Reopened,No,EM00154,,
TK00000337,C0000223,28-05-2023,Call Drop,Medium,Call,Reopened,No,EM00568,,
TK00000338,C0000223,23-03-2016,Payment Issue,Low,App,Resolved,Yes,EM00104,1.0,23-03-2016
TK00000339,C0000223,21-07-2021,Network Issue,High,Chat,Resolved,Yes,EM00013,26.2,23-07-2021
TK00000340,C0000223,07-10-2017,Call Drop,High,Chat,Resolved,No,EM00568,7.2,07-10-2017
TK00000341,C0000223,08-03-2016,Recharge Failure,Low,Chat,Resolved,Yes,EM00306,33.4,10-03-2016
TK00000342,C0000224,24-09-2015,Slow Data Speed,Low,Store,Reopened,No,EM00098,,
TK00000343,C0000224,04-08-2018,Roaming,Medium,Call,Pending,No,EM00376,,
TK00000344,C0000224,26-07-2017,Roaming,Medium,Email,Resolved,Yes,EM00051,7.6,26-07-2017
TK00000345,C0000225,27-10-2023,SIM/Activation,Medium,Store,Resolved,Yes,EM00230,5.8,28-10-2023
TK00000346,C0000225,30-01-2021,Network Issue,Low,Email,Resolved,Yes,EM00587,12.6,31-01-2021
TK00000347,C0000226,07-02-2026,Call Drop,Low,Call,Resolved,Yes,EM00770,16.3,08-02-2026
TK00000348,C0000229,30-03-2015,Roaming,High,Email,Resolved,Yes,EM00615,16.6,31-03-2015
TK00000349,C0000229,28-07-2016,Device Support,Low,Call,Pending,No,EM00648,,
TK00000350,C0000229,26-06-2024,Slow Data Speed,High,App,Pending,No,EM00110,,
TK00000351,C0000230,05-04-2021,Account Update,High,Chat,Pending,No,EM00068,,
TK00000352,C0000230,06-07-2021,Account Update,High,App,Pending,No,EM00363,,
TK00000353,C0000230,13-08-2017,Network Issue,High,Store,Pending,No,EM00300,,
TK00000354,C0000230,08-07-2021,Roaming,Low,Call,Resolved,No,EM00796,46.3,10-07-2021
TK00000355,C0000231,17-10-2017,Device Support,Medium,Store,Resolved,No,EM00277,7.8,17-10-2017
TK00000356,C0000233,12-08-2021,Recharge Failure,High,Store,Pending,No,EM00544,,
TK00000357,C0000235,20-11-2024,SIM/Activation,Medium,Store,Escalated,No,EM00576,,
TK00000358,C0000235,20-11-2014,Roaming,Medium,Store,Resolved,No,EM00167,8.4,21-11-2014
TK00000359,C0000236,02-09-2018,Billing Dispute,Medium,Email,Pending,No,EM00252,,
TK00000360,C0000237,10-09-2018,Network Issue,Critical,Chat,Resolved,Yes,EM00300,6.9,11-09-2018
TK00000361,C0000238,03-12-2018,SIM/Activation,Critical,App,Reopened,No,EM00093,,
TK00000362,C0000239,11-04-2025,Plan Change,Low,Chat,Escalated,No,EM00231,,
TK00000363,C0000239,16-02-2023,SIM/Activation,Medium,Store,Resolved,Yes,EM00559,12.6,16-02-2023
TK00000364,C0000239,16-10-2017,Slow Data Speed,High,App,Resolved,Yes,EM00355,14.8,17-10-2017
TK00000365,C0000239,12-10-2022,Plan Change,Medium,Store,Resolved,Yes,EM00246,20.9,13-10-2022
TK00000366,C0000239,28-12-2020,SIM/Activation,Low,Email,Resolved,Yes,EM00277,9.2,29-12-2020
TK00000367,C0000240,20-04-2022,Recharge Failure,Low,Store,Resolved,Yes,EM00416,29.4,22-04-2022
TK00000368,C0000240,17-07-2019,Slow Data Speed,Medium,Store,Resolved,Yes,EM00397,6.6,17-07-2019
TK00000369,C0000241,07-08-2024,SIM/Activation,Medium,Email,Resolved,Yes,EM00219,23.3,08-08-2024
TK00000370,C0000241,26-01-2015,SIM/Activation,Low,App,Pending,No,EM00476,,
TK00000371,C0000242,07-11-2014,Fiber Downtime,Medium,Chat,Pending,No,EM00592,,
TK00000372,C0000242,03-12-2023,Billing Dispute,High,Call,Resolved,Yes,EM00581,7.5,03-12-2023
TK00000373,C0000243,18-02-2019,Roaming,Low,App,Resolved,No,EM00213,51.1,20-02-2019
TK00000374,C0000243,01-11-2020,SIM/Activation,Low,Store,Pending,No,EM00242,,
TK00000375,C0000244,08-05-2017,SIM/Activation,Medium,Email,Resolved,Yes,EM00096,17.1,08-05-2017
TK00000376,C0000246,02-09-2022,Recharge Failure,Low,App,Reopened,No,EM00226,,
TK00000377,C0000246,22-11-2025,Slow Data Speed,Low,Chat,Resolved,No,EM00592,26.1,23-11-2025
TK00000378,C0000247,26-08-2019,Network Issue,Medium,Chat,Resolved,Yes,EM00686,8.4,27-08-2019
TK00000379,C0000247,13-10-2024,Device Support,Medium,Email,Resolved,No,EM00578,7.5,13-10-2024
TK00000380,C0000248,22-03-2014,Call Drop,Medium,Email,Pending,No,EM00390,,
TK00000381,C0000248,06-10-2020,Network Issue,Medium,Email,Resolved,Yes,EM00301,4.9,06-10-2020
TK00000382,C0000249,19-11-2014,Network Issue,Medium,App,Reopened,No,EM00084,,
TK00000383,C0000250,18-09-2017,Plan Change,Low,Chat,Escalated,No,EM00048,,
TK00000384,C0000250,18-05-2017,SIM/Activation,Medium,Call,Resolved,No,EM00591,11.0,19-05-2017
TK00000385,C0000251,01-08-2015,Roaming,Low,Email,Resolved,Yes,EM00699,16.7,01-08-2015
TK00000386,C0000251,04-01-2026,Network Issue,Medium,Store,Resolved,Yes,EM00701,16.9,05-01-2026
TK00000387,C0000252,20-03-2014,Fiber Downtime,High,App,Reopened,No,EM00712,,
TK00000388,C0000252,08-03-2020,Call Drop,High,Call,Pending,No,EM00190,,
TK00000389,C0000252,04-05-2021,Call Drop,Medium,App,Resolved,No,EM00753,16.1,05-05-2021
TK00000390,C0000253,08-09-2016,Billing Dispute,Low,Store,Escalated,No,EM00404,,
TK00000391,C0000253,08-03-2019,Call Drop,High,App,Resolved,No,EM00041,15.5,08-03-2019
TK00000392,C0000253,19-07-2020,Plan Change,Medium,Email,Resolved,Yes,EM00082,31.1,20-07-2020
TK00000393,C0000253,08-12-2018,Device Support,Medium,Chat,Resolved,Yes,EM00184,26.4,09-12-2018
TK00000394,C0000254,16-05-2023,Roaming,Low,App,Resolved,No,EM00385,35.5,17-05-2023
TK00000395,C0000254,23-01-2025,Fiber Downtime,High,Call,Pending,No,EM00026,,
TK00000396,C0000254,29-06-2024,SIM/Activation,Medium,App,Resolved,No,EM00200,15.6,29-06-2024
TK00000397,C0000254,10-03-2023,Network Issue,Medium,Email,Resolved,Yes,EM00346,12.0,10-03-2023
TK00000398,C0000254,22-10-2017,Network Issue,Low,App,Resolved,Yes,EM00179,11.2,22-10-2017
TK00000399,C0000255,26-11-2014,Network Issue,Low,Chat,Pending,No,EM00232,,
TK00000400,C0000258,17-12-2016,Device Support,Low,Call,Escalated,No,EM00417,,
TK00000401,C0000259,05-08-2015,Recharge Failure,Low,Chat,Reopened,No,EM00270,,
TK00000402,C0000259,05-09-2023,SIM/Activation,Medium,Email,Pending,No,EM00456,,
TK00000403,C0000263,10-06-2020,Account Update,High,Store,Resolved,Yes,EM00445,59.8,13-06-2020
TK00000404,C0000264,25-04-2023,Roaming,Low,Store,Pending,No,EM00760,,
TK00000405,C0000265,18-12-2025,SIM/Activation,Low,Email,Resolved,Yes,EM00012,16.1,19-12-2025
TK00000406,C0000266,28-07-2021,Slow Data Speed,High,Chat,Escalated,No,EM00480,,
TK00000407,C0000266,16-03-2023,Network Issue,Medium,Call,Pending,No,EM00669,,
TK00000408,C0000267,08-02-2023,Device Support,Low,App,Escalated,No,EM00351,,
TK00000409,C0000267,28-11-2018,Account Update,Low,Chat,Resolved,Yes,EM00578,2.9,28-11-2018
TK00000410,C0000268,04-08-2014,Payment Issue,Low,Chat,Pending,No,EM00066,,
TK00000411,C0000268,21-12-2021,Roaming,Medium,Email,Resolved,Yes,EM00151,7.6,21-12-2021
TK00000412,C0000268,09-06-2017,Plan Change,Low,Email,Resolved,Yes,EM00181,13.1,09-06-2017
TK00000413,C0000271,17-06-2016,Slow Data Speed,Low,Call,Resolved,Yes,EM00502,10.4,18-06-2016
TK00000414,C0000272,03-03-2020,Billing Dispute,Low,Call,Pending,No,EM00228,,
TK00000415,C0000272,21-07-2023,Device Support,Medium,Email,Resolved,Yes,EM00619,2.8,21-07-2023
TK00000416,C0000274,18-02-2016,Payment Issue,High,Call,Resolved,Yes,EM00751,19.8,19-02-2016
TK00000417,C0000275,04-07-2023,Billing Dispute,High,Store,Resolved,No,EM00179,14.7,05-07-2023
TK00000418,C0000276,31-03-2024,Device Support,Low,Store,Escalated,No,EM00756,,
TK00000419,C0000276,14-11-2024,Payment Issue,Medium,Store,Pending,No,EM00695,,
TK00000420,C0000277,26-06-2020,Billing Dispute,Medium,App,Escalated,No,EM00446,,
TK00000421,C0000277,29-05-2017,Recharge Failure,Medium,Chat,Pending,No,EM00520,,
TK00000422,C0000277,16-10-2020,Account Update,Low,App,Pending,No,EM00241,,
TK00000423,C0000278,19-02-2020,Payment Issue,Medium,Store,Resolved,No,EM00180,15.5,20-02-2020
TK00000424,C0000278,23-05-2023,Call Drop,Low,Chat,Pending,No,EM00182,,
TK00000425,C0000279,26-08-2019,Plan Change,Low,Store,Reopened,No,EM00678,,
TK00000426,C0000279,13-12-2015,Recharge Failure,Low,Email,Resolved,Yes,EM00002,22.2,14-12-2015
TK00000427,C0000279,21-06-2024,Account Update,Medium,Call,Resolved,Yes,EM00059,5.5,21-06-2024
TK00000428,C0000279,18-08-2019,Roaming,Medium,Call,Resolved,Yes,EM00485,24.1,19-08-2019
TK00000429,C0000280,16-12-2015,Roaming,High,App,Pending,No,EM00580,,
TK00000430,C0000280,26-02-2015,Slow Data Speed,High,Store,Resolved,No,EM00279,13.9,26-02-2015
TK00000431,C0000281,09-06-2022,Slow Data Speed,Low,Store,Escalated,No,EM00117,,
TK00000432,C0000281,06-07-2017,Payment Issue,High,Email,Pending,No,EM00155,,
TK00000433,C0000282,27-10-2023,Payment Issue,Low,Store,Resolved,Yes,EM00538,15.2,28-10-2023
TK00000434,C0000282,19-10-2023,Roaming,Medium,App,Resolved,No,EM00296,7.2,19-10-2023
TK00000435,C0000284,13-05-2019,Plan Change,Low,Store,Resolved,No,EM00124,7.8,14-05-2019
TK00000436,C0000285,03-08-2023,Call Drop,Low,App,Reopened,No,EM00479,,
TK00000437,C0000286,11-02-2022,Device Support,Low,App,Reopened,No,EM00049,,
TK00000438,C0000286,20-11-2019,Payment Issue,Medium,Email,Pending,No,EM00634,,
TK00000439,C0000286,21-07-2016,SIM/Activation,Low,Email,Resolved,Yes,EM00567,2.5,22-07-2016
TK00000440,C0000286,01-12-2022,Recharge Failure,Low,Chat,Resolved,Yes,EM00318,8.7,01-12-2022
TK00000441,C0000287,04-09-2014,Fiber Downtime,Medium,Chat,Pending,No,EM00462,,
TK00000442,C0000287,10-05-2024,Network Issue,High,Chat,Resolved,Yes,EM00715,13.5,10-05-2024
TK00000443,C0000288,17-04-2022,SIM/Activation,High,Call,Resolved,Yes,EM00528,16.3,18-04-2022
TK00000444,C0000290,13-03-2019,Payment Issue,High,Store,Resolved,No,EM00564,3.9,13-03-2019
TK00000445,C0000291,03-06-2016,Device Support,Medium,App,Resolved,No,EM00157,0.4,03-06-2016
TK00000446,C0000291,25-06-2024,Payment Issue,High,Store,Resolved,No,EM00286,17.5,26-06-2024
TK00000447,C0000293,03-10-2025,Network Issue,Medium,Chat,Resolved,Yes,EM00232,10.4,04-10-2025
TK00000448,C0000294,11-07-2020,Payment Issue,Critical,Chat,Reopened,No,EM00548,,
TK00000449,C0000294,22-05-2017,Device Support,Low,Email,Resolved,Yes,EM00404,13.0,23-05-2017
TK00000450,C0000295,10-10-2023,SIM/Activation,Medium,Call,Escalated,No,EM00205,,
TK00000451,C0000295,21-09-2021,Roaming,High,App,Resolved,Yes,EM00273,8.0,21-09-2021
TK00000452,C0000297,03-11-2022,Call Drop,Low,Call,Pending,No,EM00044,,
TK00000453,C0000298,27-11-2014,Network Issue,Medium,Chat,Reopened,No,EM00752,,
TK00000454,C0000299,20-10-2015,Payment Issue,Low,Call,Reopened,No,EM00442,,
TK00000455,C0000299,28-09-2014,Network Issue,Low,Call,Resolved,No,EM00596,13.3,29-09-2014
TK00000456,C0000299,01-02-2025,Account Update,Low,Store,Resolved,Yes,EM00796,17.5,02-02-2025
TK00000457,C0000300,29-09-2020,Fiber Downtime,Medium,Chat,Escalated,No,EM00235,,
TK00000458,C0000300,03-10-2017,Slow Data Speed,High,App,Resolved,Yes,EM00496,5.9,03-10-2017
TK00000459,C0000302,28-11-2019,Network Issue,Medium,App,Resolved,No,EM00577,10.0,28-11-2019
TK00000460,C0000303,15-08-2016,Device Support,Low,Store,Resolved,Yes,EM00016,53.4,18-08-2016
TK00000461,C0000304,09-10-2017,Slow Data Speed,Medium,Store,Reopened,No,EM00478,,
TK00000462,C0000304,04-10-2023,SIM/Activation,Medium,App,Pending,No,EM00728,,
TK00000463,C0000305,27-12-2018,Slow Data Speed,Low,Email,Resolved,No,EM00042,6.6,28-12-2018
TK00000464,C0000305,19-05-2023,Payment Issue,Medium,Chat,Resolved,Yes,EM00704,16.7,20-05-2023
TK00000465,C0000305,23-12-2017,SIM/Activation,Medium,Chat,Resolved,No,EM00693,47.6,25-12-2017
TK00000466,C0000306,27-08-2015,Payment Issue,Low,Store,Resolved,Yes,EM00416,6.4,27-08-2015
TK00000467,C0000306,12-01-2020,SIM/Activation,High,App,Resolved,Yes,EM00138,26.5,14-01-2020
TK00000468,C0000306,15-09-2023,Roaming,Low,Store,Resolved,Yes,EM00144,24.2,16-09-2023
TK00000469,C0000307,06-06-2021,Roaming,Low,Email,Pending,No,EM00365,,
TK00000470,C0000307,01-07-2024,Plan Change,Low,Chat,Resolved,Yes,EM00259,8.5,01-07-2024
TK00000471,C0000308,18-10-2017,Fiber Downtime,Low,Email,Resolved,Yes,EM00720,8.5,18-10-2017
TK00000472,C0000309,13-11-2017,SIM/Activation,Low,Call,Resolved,Yes,EM00741,39.1,15-11-2017
TK00000473,C0000310,04-11-2021,Device Support,Low,Email,Resolved,No,EM00219,26.1,05-11-2021
TK00000474,C0000310,05-01-2019,Payment Issue,Medium,App,Resolved,Yes,EM00591,8.5,05-01-2019
TK00000475,C0000312,11-03-2023,Roaming,Low,Store,Pending,No,EM00510,,
TK00000476,C0000312,01-10-2022,Network Issue,High,Store,Pending,No,EM00690,,
TK00000477,C0000312,06-12-2017,Billing Dispute,Medium,Call,Pending,No,EM00282,,
TK00000478,C0000313,24-09-2022,Recharge Failure,High,Chat,Resolved,Yes,EM00796,5.7,24-09-2022
TK00000479,C0000314,22-06-2019,Fiber Downtime,Medium,Call,Resolved,Yes,EM00108,6.5,22-06-2019
TK00000480,C0000314,01-10-2024,Plan Change,Medium,App,Resolved,No,EM00556,9.0,01-10-2024
TK00000481,C0000315,06-02-2014,Fiber Downtime,High,Email,Resolved,No,EM00177,5.9,06-02-2014
TK00000482,C0000316,17-09-2014,SIM/Activation,Low,App,Pending,No,EM00019,,
TK00000483,C0000316,01-02-2022,Slow Data Speed,Critical,Store,Resolved,Yes,EM00755,24.4,02-02-2022
TK00000484,C0000316,09-02-2024,SIM/Activation,Medium,App,Resolved,Yes,EM00543,32.6,11-02-2024
TK00000485,C0000318,17-11-2024,Device Support,High,Chat,Resolved,No,EM00639,8.2,17-11-2024
TK00000486,C0000319,22-01-2022,Billing Dispute,Low,Email,Resolved,No,EM00472,38.3,23-01-2022
TK00000487,C0000319,25-02-2025,Device Support,Medium,Store,Resolved,Yes,EM00089,16.0,25-02-2025
TK00000488,C0000319,04-05-2022,Account Update,Medium,Call,Resolved,Yes,EM00526,11.8,04-05-2022
TK00000489,C0000319,27-10-2020,Slow Data Speed,High,Call,Resolved,Yes,EM00496,4.8,27-10-2020
TK00000490,C0000321,06-04-2020,Billing Dispute,Low,App,Pending,No,EM00615,,
TK00000491,C0000322,12-02-2025,Call Drop,Low,Chat,Pending,No,EM00158,,
TK00000492,C0000324,14-09-2020,Account Update,Critical,Email,Resolved,Yes,EM00271,23.5,15-09-2020
TK00000493,C0000324,19-12-2021,Payment Issue,Low,Email,Resolved,Yes,EM00455,9.8,19-12-2021
TK00000494,C0000325,14-01-2017,SIM/Activation,Medium,Chat,Resolved,Yes,EM00347,26.5,15-01-2017
TK00000495,C0000325,22-05-2020,Plan Change,Low,App,Pending,No,EM00095,,
TK00000496,C0000326,02-01-2019,Call Drop,High,Store,Resolved,Yes,EM00181,5.0,02-01-2019
TK00000497,C0000327,08-01-2014,Fiber Downtime,Medium,Chat,Resolved,No,EM00006,27.9,09-01-2014
TK00000498,C0000328,01-12-2025,Fiber Downtime,Medium,App,Resolved,No,EM00140,5.8,01-12-2025
TK00000499,C0000329,13-02-2022,SIM/Activation,Low,App,Resolved,No,EM00147,20.6,14-02-2022
TK00000500,C0000330,01-11-2020,Call Drop,Low,App,Pending,No,EM00511,,
TK00000501,C0000330,03-03-2019,Call Drop,High,Call,Resolved,No,EM00001,26.7,04-03-2019
TK00000502,C0000330,06-08-2016,Recharge Failure,Medium,Store,Resolved,Yes,EM00662,40.1,08-08-2016
TK00000503,C0000331,06-10-2020,Recharge Failure,Medium,Store,Reopened,No,EM00795,,
TK00000504,C0000331,05-07-2019,Device Support,High,Store,Pending,No,EM00495,,
TK00000505,C0000332,26-04-2016,Account Update,Low,Chat,Reopened,No,EM00392,,
TK00000506,C0000333,22-05-2019,Recharge Failure,Medium,Chat,Pending,No,EM00646,,
TK00000507,C0000333,25-01-2020,SIM/Activation,High,Call,Resolved,No,EM00217,24.4,26-01-2020
TK00000508,C0000334,12-05-2018,Roaming,Medium,App,Resolved,Yes,EM00774,10.5,12-05-2018
TK00000509,C0000335,10-02-2024,Plan Change,Medium,Chat,Pending,No,EM00626,,
TK00000510,C0000335,16-05-2018,Plan Change,Medium,App,Resolved,Yes,EM00353,13.3,17-05-2018
TK00000511,C0000337,05-05-2022,Billing Dispute,Medium,Chat,Escalated,No,EM00482,,
TK00000512,C0000337,24-03-2020,Account Update,Low,Email,Pending,No,EM00254,,
TK00000513,C0000338,02-05-2014,Network Issue,Low,App,Pending,No,EM00245,,
TK00000514,C0000338,05-12-2016,Network Issue,Low,Chat,Resolved,Yes,EM00054,28.5,06-12-2016
TK00000515,C0000339,29-01-2022,Call Drop,Low,App,Resolved,Yes,EM00146,39.3,30-01-2022
TK00000516,C0000339,27-10-2020,Recharge Failure,Low,Chat,Resolved,Yes,EM00431,19.9,28-10-2020
TK00000517,C0000340,24-05-2025,Account Update,Medium,Call,Resolved,No,EM00709,14.0,25-05-2025
TK00000518,C0000342,26-10-2014,Billing Dispute,Low,Call,Escalated,No,EM00150,,
TK00000519,C0000342,16-09-2017,Recharge Failure,Medium,Call,Pending,No,EM00068,,
TK00000520,C0000342,03-06-2019,Fiber Downtime,Medium,Email,Resolved,Yes,EM00416,7.1,04-06-2019
TK00000521,C0000343,02-06-2018,Payment Issue,High,Email,Escalated,No,EM00067,,
TK00000522,C0000343,25-07-2025,Payment Issue,Critical,Store,Resolved,Yes,EM00114,20.4,26-07-2025
TK00000523,C0000343,11-11-2024,Plan Change,Low,Email,Resolved,Yes,EM00711,8.0,11-11-2024
TK00000524,C0000344,13-02-2015,Roaming,Low,Chat,Resolved,Yes,EM00229,9.0,13-02-2015
TK00000525,C0000345,15-11-2019,Network Issue,Medium,Chat,Reopened,No,EM00368,,
TK00000526,C0000345,12-02-2021,Account Update,Critical,Chat,Resolved,Yes,EM00266,0.7,12-02-2021
TK00000527,C0000345,11-04-2019,Call Drop,Low,Store,Resolved,Yes,EM00219,1.3,11-04-2019
